# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 1.697258643274756285e+00 2.176977229245021572e+00 3.900042487206802355e-01 6.022367518920814997e-03 1.183950819312961228e-01 5.920562876235065802e-02 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.984912619994525507e-01 4.374202946112733248e-02 1.212371822733019147e-02 4.024314256136219542e-02 1.007826736880848284e-01 6.613762100751222062e-02 1.445329380384765106e+00 2.297633870784300925e+00 3.994414681392297606e-01 3.517245899479500004e-03 1.270650802201759855e-01 6.678835625964764378e-02 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.984912619994525507e-01 4.374202946112733248e-02 1.212371822733019147e-02 4.024314256136219542e-02 1.007826736880848284e-01 6.613762100751222062e-02
1.000000000000000000e+02 1.722586680437747028e-02 9.470655908668098796e-03 5.955924689473836992e-03 2.024657291391738449e-03 6.530740358796352160e-03 2.079090240504790472e-04 8.865839440332261290e-02 5.040024026584812196e-03 2.255486291045509430e-03 2.821157591226641822e-05 1.113370840943162660e-02 2.265133446875562933e-04 3.384481338075436517e-03 1.488749873732243389e-03 1.704219275344931678e-04 2.437152996625101720e-04 8.935172845855142779e-03 3.509538149574366979e-04 1.049940796139131431e-02 2.511645637718961689e-03 4.418330055912944240e-03 6.551279007656004866e-04 6.581159484139433892e-03 1.462324871013005300e-04 8.865839440332261290e-02 5.040024026584812196e-03 2.255486291045509430e-03 2.821157591226641822e-05 1.113370840943162660e-02 2.265133446875562933e-04 3.384481338075436517e-03 1.488749873732243389e-03 1.704219275344931678e-04 2.437152996625101720e-04 8.935172845855142779e-03 3.509538149574366979e-04
2.000000000000000000e+02 7.685134366045945874e-03 3.397987970605315620e-03 4.584648730791802268e-03 2.018100047029222199e-03 3.266303820789351331e-03 2.170049516224491876e-04 3.297516590043832185e-02 1.722005220745537928e-04 7.267644928734376050e-03 1.347129098168355250e-03 2.644154047708766422e-04 1.065897013975391621e-04 5.212626806311408852e-03 7.859424192796052614e-04 2.949579592094943737e-04 3.370589489309522052e-04 4.171794797829375852e-03 3.090923030044839316e-04 6.424325168726704961e-04 3.076679531535113257e-04 4.271210214170039453e-03 5.175428482578197384e-04 2.885902182728872483e-03 1.413849129046301865e-04 3.297516590043832185e-02 1.722005220745537928e-04 7.267644928734376050e-03 1.347129098168355250e-03 2.644154047708766422e-04 1.065897013975391621e-04 5.212626806311408852e-03 7.859424192796052614e-04 2.949579592094943737e-04 3.370589489309522052e-04 4.171794797829375852e-03 3.090923030044839316e-04
3.000000000000000000e+02 7.709878558599217099e-03 2.449640981162377797e-03 3.095270111129486915e-03 1.379808191919887914e-03 2.116985614083512386e-03 2.083557172078476293e-04 3.171278110742758310e-02 1.915105273598671342e-04 6.747932195299582818e-03 1.744967403399799938e-03 1.160690985033116979e-04 3.419059726313231925e-05 4.083662067985102846e-03 5.047437252012820438e-04 2.634727981340932138e-04 3.207431168734146618e-04 2.538167557969370387e-03 2.553117586576532285e-04 5.134303303783425716e-04 1.773086727857575424e-04 2.707988505731435177e-03 3.301348722633584871e-04 1.919182320332202783e-03 1.010145403610506290e-04 3.171278110742758310e-02 1.915105273598671342e-04 6.747932195299582818e-03 1.744967403399799938e-03 1.160690985033116979e-04 3.419059726313231925e-05 4.083662067985102846e-03 5.047437252012820438e-04 2.634727981340932138e-04 3.207431168734146618e-04 2.538167557969370387e-03 2.553117586576532285e-04
4.000000000000000000e+02 7.741525244264062071e-03 2.065065751487538473e-03 2.254860592794019191e-03 1.044933823253579733e-03 1.523259593671563413e-03 1.879064932542833107e-04 3.055641861053966929e-02 2.020693869504116332e-04 6.242828158280318285e-03 1.963390286023172348e-03 6.589555057710874415e-05 2.329947563778321992e-05 3.188186846509336557e-03 4.135119001462089598e-04 2.338246065346608104e-04 3.030614532603605909e-04 1.775471238882219598e-03 2.121048543851911366e-04 4.184158047196764180e-04 1.352438044436748738e-04 1.923628733518205087e-03 2.301897573330404650e-04 1.356272341443275726e-03 8.019347339944293330e-05 3.055641861053966929e-02 2.020693869504116332e-04 6.242828158280318285e-03 1.963390286023172348e-03 6.589555057710874415e-05 2.329947563778321992e-05 3.188186846509336557e-03 4.135119001462089598e-04 2.338246065346608104e-04 3.030614532603605909e-04 1.775471238882219598e-03 2.121048543851911366e-04
5.000000000000000000e+02 7.703530526373260183e-03 1.858709858346085453e-03 1.708790340925286661e-03 8.254171613283354039e-04 1.169916035250556825e-03 1.717948604717933617e-04 2.954820177198098918e-02 2.083012280622336591e-04 5.808789014443240840e-03 2.096169180114103910e-03 4.421049866959685223e-05 1.815336974302246813e-05 2.561040083807288471e-03 3.728166955458468734e-04 2.082083903406041416e-04 2.848365341924885379e-04 1.332543793371724055e-03 1.782602940910228467e-04 3.417161376586806167e-04 1.179250186522646897e-04 1.452654383867589246e-03 1.647067108287654828e-04 1.005939052100386470e-03 6.546155062654718118e-05 2.954820177198098918e-02 2.083012280622336591e-04 5.808789014443240840e-03 2.096169180114103910e-03 4.421049866959685223e-05 1.815336974302246813e-05 2.561040083807288471e-03 3.728166955458468734e-04 2.082083903406041416e-04 2.848365341924885379e-04 1.332543793371724055e-03 1.782602940910228467e-04
6.000000000000000000e+02 7.607617306599253476e-03 1.728012734504701543e-03 1.337767615238951921e-03 6.684386052202579559e-04 9.443811293912087899e-04 1.600554744121521255e-04 2.865912775828713746e-02 2.084711660425492340e-04 5.449645169461059258e-03 2.182366897259708192e-03 3.150557621910521735e-05 1.457497283030009966e-05 2.142261852308771641e-03 3.413413187131896257e-04 1.870060032838768917e-04 2.673067002785050293e-04 1.044997953945369295e-03 1.524207409324752937e-04 2.768964710382470899e-04 1.106631373078083600e-04 1.141960732076521389e-03 1.221165836256048426e-04 7.763118079754268135e-04 5.479841294179244737e-05 2.865912775828713746e-02 2.084711660425492340e-04 5.449645169461059258e-03 2.182366897259708192e-03 3.150557621910521735e-05 1.457497283030009966e-05 2.142261852308771641e-03 3.413413187131896257e-04 1.870060032838768917e-04 2.673067002785050293e-04 1.044997953945369295e-03 1.524207409324752937e-04
7.000000000000000000e+02 7.472943776217243379e-03 1.633811775377457106e-03 1.075735683681932004e-03 5.522815708509602045e-04 7.947588463809759484e-04 1.520856641488930994e-04 2.786502311891700737e-02 2.041442405660508469e-04 5.152342636470002429e-03 2.236450400818926296e-03 2.304523306861749646e-05 1.185572166835820609e-05 1.862921837079158181e-03 3.080836954315542596e-04 1.696391361833660637e-04 2.510151237128090888e-04 8.451778110528321156e-04 1.338812993195045943e-04 2.223261240978678449e-04 1.058378946435847021e-04 9.239818772623536233e-04 9.581615961029551272e-05 6.185410917595109180e-04 4.751940754082888027e-05 2.786502311891700737e-02 2.041442405660508469e-04 5.152342636470002429e-03 2.236450400818926296e-03 2.304523306861749646e-05 1.185572166835820609e-05 1.862921837079158181e-03 3.080836954315542596e-04 1.696391361833660637e-04 2.510151237128090888e-04 8.451778110528321156e-04 1.338812993195045943e-04
8.000000000000000000e+02 7.318784411428532789e-03 1.558475895240179435e-03 8.832582709109829296e-04 4.642584517219931436e-04 6.940008925059915935e-04 1.470972852770618521e-04 2.714579044148055995e-02 1.970141003441967049e-04 4.902258364400705407e-03 2.265728874441568473e-03 1.719141814576316432e-05 9.674273886641088102e-06 1.669608102370935673e-03 2.728844133479408750e-04 1.554191237515011091e-04 2.360979580366851394e-04 6.995420636231212486e-04 1.212367507134133382e-04 1.785696357105821612e-04 1.002964016599730259e-04 7.634941632406489495e-04 8.034369379452859568e-05 5.056297040125421176e-04 4.283983350356728706e-05 2.714579044148055995e-02 1.970141003441967049e-04 4.902258364400705407e-03 2.265728874441568473e-03 1.719141814576316432e-05 9.674273886641088102e-06 1.669608102370935673e-03 2.728844133479408750e-04 1.554191237515011091e-04 2.360979580366851394e-04 6.995420636231212486e-04 1.212367507134133382e-04
9.000000000000000000e+02 7.160684224969831452e-03 1.493577644133404223e-03 7.365293797893290905e-04 3.957405913430380156e-04 6.265519830068940225e-04 1.438884127222513965e-04 2.648667128741755486e-02 1.882703256483313648e-04 4.685322315640240085e-03 2.275168693742032292e-03 1.307657610123817963e-05 7.874092172161912577e-06 1.525919429737193460e-03 2.382942752307167227e-04 1.436820414003750284e-04 2.224735705278271802e-04 5.894142583737475459e-04 1.125753262641612080e-04 1.458448583831893251e-04 9.340845528775275429e-05 6.404936794052990641e-04 7.145193799138199883e-05 4.220072037366148863e-04 3.988376310607474033e-05 2.648667128741755486e-02 1.882703256483313648e-04 4.685322315640240085e-03 2.275168693742032292e-03 1.307657610123817963e-05 7.874092172161912577e-06 1.525919429737193460e-03 2.382942752307167227e-04 1.436820414003750284e-04 2.224735705278271802e-04 5.894142583737475459e-04 1.125753262641612080e-04
