0 [1.00e+00, 1.00e+00, 1.00e+00, 1.00e+00, 1.00e+00, 1.00e+00, 1.00e+00, 1.00e+00, 1.00e+00, 1.00e+00, 1.00e+00]
100 [8.87e-01, 9.56e-01, 9.61e-01, 8.88e-01, 8.76e-01, 8.90e-01, 9.77e-01, 9.82e-01, 9.52e-01, 8.36e-01, 1.01e+00]
200 [8.87e-01, 9.55e-01, 9.57e-01, 8.87e-01, 8.82e-01, 8.67e-01, 9.77e-01, 9.82e-01, 9.51e-01, 8.32e-01, 1.01e+00]
300 [8.87e-01, 9.53e-01, 9.52e-01, 8.86e-01, 8.85e-01, 8.51e-01, 9.77e-01, 9.82e-01, 9.49e-01, 8.30e-01, 1.01e+00]
400 [8.88e-01, 9.52e-01, 9.45e-01, 8.84e-01, 8.88e-01, 8.38e-01, 9.77e-01, 9.82e-01, 9.47e-01, 8.28e-01, 1.01e+00]
500 [8.89e-01, 9.51e-01, 9.38e-01, 8.83e-01, 8.90e-01, 8.28e-01, 9.77e-01, 9.82e-01, 9.45e-01, 8.26e-01, 1.01e+00]
600 [8.89e-01, 9.49e-01, 9.30e-01, 8.82e-01, 8.91e-01, 8.19e-01, 9.77e-01, 9.82e-01, 9.43e-01, 8.26e-01, 1.01e+00]
700 [8.90e-01, 9.47e-01, 9.22e-01, 8.81e-01, 8.92e-01, 8.11e-01, 9.77e-01, 9.82e-01, 9.41e-01, 8.25e-01, 1.01e+00]
800 [8.91e-01, 9.46e-01, 9.12e-01, 8.80e-01, 8.93e-01, 8.04e-01, 9.77e-01, 9.82e-01, 9.39e-01, 8.25e-01, 1.01e+00]
900 [8.92e-01, 9.44e-01, 9.02e-01, 8.79e-01, 8.93e-01, 7.98e-01, 9.77e-01, 9.82e-01, 9.37e-01, 8.25e-01, 1.01e+00]
1000 [8.92e-01, 9.42e-01, 8.92e-01, 8.78e-01, 8.94e-01, 7.93e-01, 9.77e-01, 9.82e-01, 9.35e-01, 8.25e-01, 1.01e+00]
1100 [8.93e-01, 9.40e-01, 8.81e-01, 8.77e-01, 8.94e-01, 7.88e-01, 9.77e-01, 9.82e-01, 9.34e-01, 8.25e-01, 1.01e+00]
1200 [8.94e-01, 9.38e-01, 8.69e-01, 8.77e-01, 8.95e-01, 7.83e-01, 9.77e-01, 9.82e-01, 9.32e-01, 8.24e-01, 1.01e+00]
1300 [8.95e-01, 9.35e-01, 8.56e-01, 8.76e-01, 8.96e-01, 7.79e-01, 9.77e-01, 9.81e-01, 9.31e-01, 8.23e-01, 1.01e+00]
1400 [8.96e-01, 9.33e-01, 8.43e-01, 8.76e-01, 8.96e-01, 7.75e-01, 9.77e-01, 9.81e-01, 9.30e-01, 8.22e-01, 1.01e+00]
1500 [8.97e-01, 9.30e-01, 8.30e-01, 8.75e-01, 8.97e-01, 7.72e-01, 9.77e-01, 9.81e-01, 9.28e-01, 8.20e-01, 1.01e+00]
1600 [8.98e-01, 9.27e-01, 8.15e-01, 8.75e-01, 8.98e-01, 7.68e-01, 9.77e-01, 9.81e-01, 9.27e-01, 8.19e-01, 1.01e+00]
1700 [8.99e-01, 9.24e-01, 8.01e-01, 8.75e-01, 8.99e-01, 7.65e-01, 9.77e-01, 9.81e-01, 9.27e-01, 8.17e-01, 1.01e+00]
1800 [9.00e-01, 9.21e-01, 7.86e-01, 8.74e-01, 9.00e-01, 7.62e-01, 9.77e-01, 9.81e-01, 9.26e-01, 8.16e-01, 1.01e+00]
1900 [9.01e-01, 9.18e-01, 7.70e-01, 8.74e-01, 9.01e-01, 7.59e-01, 9.77e-01, 9.81e-01, 9.25e-01, 8.14e-01, 1.01e+00]
2000 [9.02e-01, 9.14e-01, 7.54e-01, 8.74e-01, 9.03e-01, 7.57e-01, 9.77e-01, 9.81e-01, 9.25e-01, 8.13e-01, 1.01e+00]
2100 [9.03e-01, 9.10e-01, 7.37e-01, 8.74e-01, 9.04e-01, 7.54e-01, 9.77e-01, 9.81e-01, 9.25e-01, 8.12e-01, 1.01e+00]
2200 [9.04e-01, 9.06e-01, 7.20e-01, 8.74e-01, 9.05e-01, 7.52e-01, 9.77e-01, 9.81e-01, 9.24e-01, 8.10e-01, 1.01e+00]
2300 [9.06e-01, 9.02e-01, 7.02e-01, 8.74e-01, 9.07e-01, 7.49e-01, 9.77e-01, 9.81e-01, 9.24e-01, 8.09e-01, 1.01e+00]
2400 [9.07e-01, 8.97e-01, 6.84e-01, 8.74e-01, 9.08e-01, 7.47e-01, 9.77e-01, 9.81e-01, 9.24e-01, 8.08e-01, 1.01e+00]
2500 [9.08e-01, 8.93e-01, 6.66e-01, 8.74e-01, 9.10e-01, 7.45e-01, 9.77e-01, 9.81e-01, 9.24e-01, 8.07e-01, 1.01e+00]
2600 [9.09e-01, 8.88e-01, 6.47e-01, 8.75e-01, 9.11e-01, 7.42e-01, 9.77e-01, 9.81e-01, 9.25e-01, 8.06e-01, 1.01e+00]
2700 [9.10e-01, 8.83e-01, 6.28e-01, 8.75e-01, 9.12e-01, 7.40e-01, 9.77e-01, 9.81e-01, 9.25e-01, 8.05e-01, 1.01e+00]
2800 [9.11e-01, 8.77e-01, 6.09e-01, 8.75e-01, 9.14e-01, 7.38e-01, 9.77e-01, 9.81e-01, 9.25e-01, 8.04e-01, 1.01e+00]
2900 [9.12e-01, 8.71e-01, 5.89e-01, 8.75e-01, 9.15e-01, 7.36e-01, 9.77e-01, 9.81e-01, 9.26e-01, 8.03e-01, 1.01e+00]
3000 [9.13e-01, 8.65e-01, 5.69e-01, 8.76e-01, 9.17e-01, 7.34e-01, 9.77e-01, 9.81e-01, 9.26e-01, 8.02e-01, 1.01e+00]
3100 [9.15e-01, 8.59e-01, 5.49e-01, 8.76e-01, 9.18e-01, 7.32e-01, 9.77e-01, 9.81e-01, 9.27e-01, 8.01e-01, 1.01e+00]
3200 [9.16e-01, 8.52e-01, 5.29e-01, 8.77e-01, 9.19e-01, 7.30e-01, 9.77e-01, 9.80e-01, 9.28e-01, 8.00e-01, 1.01e+00]
3300 [9.17e-01, 8.45e-01, 5.08e-01, 8.77e-01, 9.21e-01, 7.28e-01, 9.77e-01, 9.80e-01, 9.29e-01, 7.98e-01, 1.01e+00]
3400 [9.18e-01, 8.37e-01, 4.88e-01, 8.77e-01, 9.22e-01, 7.26e-01, 9.77e-01, 9.80e-01, 9.30e-01, 7.97e-01, 1.01e+00]
3500 [9.19e-01, 8.29e-01, 4.67e-01, 8.78e-01, 9.23e-01, 7.24e-01, 9.77e-01, 9.80e-01, 9.31e-01, 7.96e-01, 1.01e+00]
3600 [9.21e-01, 8.21e-01, 4.47e-01, 8.78e-01, 9.25e-01, 7.22e-01, 9.77e-01, 9.80e-01, 9.32e-01, 7.95e-01, 1.01e+00]
3700 [9.22e-01, 8.12e-01, 4.26e-01, 8.78e-01, 9.26e-01, 7.20e-01, 9.77e-01, 9.80e-01, 9.33e-01, 7.94e-01, 1.01e+00]
3800 [9.23e-01, 8.03e-01, 4.06e-01, 8.79e-01, 9.27e-01, 7.17e-01, 9.77e-01, 9.80e-01, 9.34e-01, 7.92e-01, 1.01e+00]
3900 [9.25e-01, 7.93e-01, 3.85e-01, 8.78e-01, 9.28e-01, 6.77e-01, 9.77e-01, 9.80e-01, 8.96e-01, 6.98e-01, 1.01e+00]
4000 [9.26e-01, 7.83e-01, 3.64e-01, 8.79e-01, 9.29e-01, 6.72e-01, 9.77e-01, 9.80e-01, 8.91e-01, 6.84e-01, 1.01e+00]
4100 [9.27e-01, 7.72e-01, 3.44e-01, 8.79e-01, 9.29e-01, 6.72e-01, 9.77e-01, 9.80e-01, 8.92e-01, 6.83e-01, 1.01e+00]
4200 [8.97e-01, 7.61e-01, 3.24e-01, 8.50e-01, 9.17e-01, 6.72e-01, 9.77e-01, 9.80e-01, 8.96e-01, 6.74e-01, 1.01e+00]
4300 [8.99e-01, 7.49e-01, 3.04e-01, 8.50e-01, 9.17e-01, 6.72e-01, 9.77e-01, 9.80e-01, 8.97e-01, 6.72e-01, 1.01e+00]
4400 [9.01e-01, 7.36e-01, 2.85e-01, 8.50e-01, 9.18e-01, 6.71e-01, 9.77e-01, 9.80e-01, 8.98e-01, 6.70e-01, 1.01e+00]
4500 [9.03e-01, 7.23e-01, 2.66e-01, 8.50e-01, 9.19e-01, 6.71e-01, 9.77e-01, 9.80e-01, 8.99e-01, 6.68e-01, 1.01e+00]
4600 [9.04e-01, 7.08e-01, 2.48e-01, 8.49e-01, 9.21e-01, 6.71e-01, 9.77e-01, 9.80e-01, 9.00e-01, 6.66e-01, 1.01e+00]
4700 [8.51e-01, 6.94e-01, 2.31e-01, 7.64e-01, 8.90e-01, 5.92e-01, 9.77e-01, 9.81e-01, 7.72e-01, 4.68e-01, 1.01e+00]
4800 [8.53e-01, 6.78e-01, 2.13e-01, 7.64e-01, 8.91e-01, 5.92e-01, 9.77e-01, 9.81e-01, 7.72e-01, 4.65e-01, 1.01e+00]
4900 [8.55e-01, 6.61e-01, 1.97e-01, 7.64e-01, 8.92e-01, 5.93e-01, 9.77e-01, 9.80e-01, 7.73e-01, 4.63e-01, 1.01e+00]
5000 [8.58e-01, 6.44e-01, 1.81e-01, 7.63e-01, 8.93e-01, 5.93e-01, 9.77e-01, 9.80e-01, 7.74e-01, 4.61e-01, 1.01e+00]
5100 [8.60e-01, 6.25e-01, 1.66e-01, 7.63e-01, 8.94e-01, 5.93e-01, 9.77e-01, 9.80e-01, 7.75e-01, 4.58e-01, 1.01e+00]
5200 [8.63e-01, 6.06e-01, 1.52e-01, 7.62e-01, 8.95e-01, 5.93e-01, 9.77e-01, 9.80e-01, 7.76e-01, 4.55e-01, 1.01e+00]
5300 [7.41e-01, 5.85e-01, 1.41e-01, 7.15e-01, 8.59e-01, 4.79e-01, 9.77e-01, 9.79e-01, 8.05e-01, 3.52e-01, 1.01e+00]
5400 [7.43e-01, 5.63e-01, 1.31e-01, 7.13e-01, 8.60e-01, 4.76e-01, 9.77e-01, 9.79e-01, 8.05e-01, 3.45e-01, 1.01e+00]
5500 [7.47e-01, 5.40e-01, 1.21e-01, 7.12e-01, 8.61e-01, 4.77e-01, 9.77e-01, 9.79e-01, 8.05e-01, 3.42e-01, 1.01e+00]
5600 [7.50e-01, 5.15e-01, 1.12e-01, 7.10e-01, 8.63e-01, 4.77e-01, 9.77e-01, 9.79e-01, 8.06e-01, 3.39e-01, 1.01e+00]
5700 [7.53e-01, 4.89e-01, 1.05e-01, 7.08e-01, 8.65e-01, 4.77e-01, 9.77e-01, 9.79e-01, 8.07e-01, 3.37e-01, 1.01e+00]
5800 [7.57e-01, 4.62e-01, 9.94e-02, 7.06e-01, 8.67e-01, 4.77e-01, 9.77e-01, 9.79e-01, 8.07e-01, 3.34e-01, 1.01e+00]
5900 [7.60e-01, 4.33e-01, 9.51e-02, 7.04e-01, 8.69e-01, 4.77e-01, 9.77e-01, 9.79e-01, 8.08e-01, 3.31e-01, 1.01e+00]
6000 [7.64e-01, 4.03e-01, 9.24e-02, 7.02e-01, 8.71e-01, 4.78e-01, 9.77e-01, 9.79e-01, 8.08e-01, 3.29e-01, 1.01e+00]
6100 [7.68e-01, 3.71e-01, 9.12e-02, 6.99e-01, 8.73e-01, 4.78e-01, 9.77e-01, 9.78e-01, 8.09e-01, 3.26e-01, 1.01e+00]
6200 [7.72e-01, 3.38e-01, 9.16e-02, 6.96e-01, 8.76e-01, 4.78e-01, 9.77e-01, 9.78e-01, 8.09e-01, 3.23e-01, 1.01e+00]
6300 [7.75e-01, 3.04e-01, 9.35e-02, 6.93e-01, 8.78e-01, 4.78e-01, 9.77e-01, 9.78e-01, 8.10e-01, 3.20e-01, 1.01e+00]
6400 [6.84e-01, 2.70e-01, 9.79e-02, 5.68e-01, 8.33e-01, 4.35e-01, 9.77e-01, 9.78e-01, 6.97e-01, 2.25e-01, 1.01e+00]
6500 [6.39e-01, 2.36e-01, 1.05e-01, 5.07e-01, 8.13e-01, 4.11e-01, 9.77e-01, 9.78e-01, 6.45e-01, 1.79e-01, 1.01e+00]
6600 [6.43e-01, 2.04e-01, 1.13e-01, 5.02e-01, 8.15e-01, 4.12e-01, 9.77e-01, 9.78e-01, 6.46e-01, 1.78e-01, 1.01e+00]
6700 [6.48e-01, 1.75e-01, 1.22e-01, 4.97e-01, 8.17e-01, 4.12e-01, 9.77e-01, 9.78e-01, 6.47e-01, 1.76e-01, 1.01e+00]
6800 [6.52e-01, 1.52e-01, 1.31e-01, 4.92e-01, 8.19e-01, 4.13e-01, 9.77e-01, 9.78e-01, 6.48e-01, 1.75e-01, 1.01e+00]
6900 [6.57e-01, 1.34e-01, 1.39e-01, 4.87e-01, 8.21e-01, 4.14e-01, 9.77e-01, 9.78e-01, 6.49e-01, 1.75e-01, 1.01e+00]
7000 [6.61e-01, 1.22e-01, 1.46e-01, 4.81e-01, 8.23e-01, 4.16e-01, 9.77e-01, 9.78e-01, 6.50e-01, 1.76e-01, 1.01e+00]
7100 [6.66e-01, 1.13e-01, 1.52e-01, 4.75e-01, 8.25e-01, 4.17e-01, 9.77e-01, 9.78e-01, 6.51e-01, 1.77e-01, 1.01e+00]
7200 [6.70e-01, 1.07e-01, 1.56e-01, 4.69e-01, 8.27e-01, 4.19e-01, 9.77e-01, 9.79e-01, 6.53e-01, 1.78e-01, 1.01e+00]
7300 [6.75e-01, 1.03e-01, 1.58e-01, 4.62e-01, 8.29e-01, 4.21e-01, 9.77e-01, 9.79e-01, 6.54e-01, 1.80e-01, 1.01e+00]
7400 [6.80e-01, 1.01e-01, 1.60e-01, 4.56e-01, 8.32e-01, 4.24e-01, 9.77e-01, 9.79e-01, 6.55e-01, 1.81e-01, 1.01e+00]
7500 [6.85e-01, 9.88e-02, 1.60e-01, 4.49e-01, 8.35e-01, 4.26e-01, 9.77e-01, 9.80e-01, 6.57e-01, 1.83e-01, 1.01e+00]
7600 [5.53e-01, 9.76e-02, 1.58e-01, 3.77e-01, 7.63e-01, 2.01e-01, 9.77e-01, 9.80e-01, 5.40e-01, 2.38e-03, 9.98e-01]
7700 [5.35e-01, 9.85e-02, 1.52e-01, 3.54e-01, 7.43e-01, 1.70e-01, 9.77e-01, 9.81e-01, 5.16e-01, 8.77e-03, 9.96e-01]
7800 [5.43e-01, 9.86e-02, 1.49e-01, 3.43e-01, 7.47e-01, 1.71e-01, 9.77e-01, 9.81e-01, 5.12e-01, 2.33e-02, 9.96e-01]
