# step, loss_train, loss_test, metrics_test
3.500000000000000000e+03 1.606074398817202657e-03 3.597516070339035199e-02 2.415907858089052689e-10 1.406236561261464983e-03 6.250074545132110453e-04 7.687698312593744913e-03 1.606074398817202657e-03 3.597516070339035199e-02 2.415907858089052689e-10 1.406236561261464983e-03 6.250074545132110453e-04 7.687698312593744913e-03
3.850000000000000000e+03 1.598934043399911041e-03 3.599085259246734975e-02 1.489380649291626233e-10 1.404993816594748415e-03 6.215203705849407442e-04 7.671931446541737504e-03 1.598934043399911041e-03 3.599085259246734975e-02 1.489380649291626233e-10 1.404993816594748415e-03 6.215203705849407442e-04 7.671931446541737504e-03
4.200000000000000000e+03 1.593211025500381080e-03 3.600430059919502296e-02 1.326909639785143166e-10 1.404000873343607585e-03 6.186391225495126763e-04 7.658452315364205724e-03 1.593211025500381080e-03 3.600430059919502296e-02 1.326909639785143166e-10 1.404000873343607585e-03 6.186391225495126763e-04 7.658452315364205724e-03
4.550000000000000000e+03 1.588447659964980227e-03 3.601572023917254395e-02 1.608423526662313482e-10 1.403216279474006319e-03 6.161628907510436313e-04 7.646921455441068639e-03 1.588447659964980227e-03 3.601572023917254395e-02 1.608423526662313482e-10 1.403216279474006319e-03 6.161628907510436313e-04 7.646921455441068639e-03
4.900000000000000000e+03 1.584517117055564590e-03 3.602492624957713552e-02 2.214019052463701236e-10 1.402569881501182806e-03 6.139455244779263307e-04 7.637229247822915554e-03 1.584517117055564590e-03 3.602492624957713552e-02 2.214019052463701236e-10 1.402569881501182806e-03 6.139455244779263307e-04 7.637229247822915554e-03
5.250000000000000000e+03 1.581274384282468828e-03 3.603180672761764625e-02 2.971501350057424783e-10 1.402011639965107482e-03 6.118594129431537089e-04 7.629314550550389019e-03 1.581274384282468828e-03 3.603180672761764625e-02 2.971501350057424783e-10 1.402011639965107482e-03 6.118594129431537089e-04 7.629314550550389019e-03
5.600000000000000000e+03 1.590342092256346890e-03 3.602478186553573214e-02 4.889659350701738722e-10 1.401477838433136868e-03 6.096498248697510393e-04 7.623222357235597685e-03 1.590342092256346890e-03 3.602478186553573214e-02 4.889659350701738722e-10 1.401477838433136868e-03 6.096498248697510393e-04 7.623222357235597685e-03
5.950000000000000000e+03 1.577400351520955642e-03 3.603843812061870155e-02 3.713326945834890841e-10 1.401177200533341429e-03 6.075943121372789522e-04 7.617849515242105379e-03 1.577400351520955642e-03 3.603843812061870155e-02 3.713326945834890841e-10 1.401177200533341429e-03 6.075943121372789522e-04 7.617849515242105379e-03
6.300000000000000000e+03 1.577358185912764625e-03 3.603909620848613077e-02 3.965349956405703669e-10 1.400902968572242252e-03 6.053161852504397198e-04 7.612960670304019101e-03 1.577358185912764625e-03 3.603909620848613077e-02 3.965349956405703669e-10 1.400902968572242252e-03 6.053161852504397198e-04 7.612960670304019101e-03
6.650000000000000000e+03 1.578642471974334724e-03 3.603887098446264398e-02 5.236305575519234010e-10 1.400557257594173396e-03 6.030524083442697194e-04 7.607663726313265359e-03 1.578642471974334724e-03 3.603887098446264398e-02 5.236305575519234010e-10 1.400557257594173396e-03 6.030524083442697194e-04 7.607663726313265359e-03
7.000000000000000000e+03 1.579682561434598035e-03 3.603913233377188663e-02 7.394840582923048635e-10 1.399970145578363113e-03 6.008834301201394562e-04 7.601764065145425950e-03 1.579682561434598035e-03 3.603913233377188663e-02 7.394840582923048635e-10 1.399970145578363113e-03 6.008834301201394562e-04 7.601764065145425950e-03
7.350000000000000000e+03 1.580793725409289103e-03 3.603904829290089512e-02 9.910623745964789843e-10 1.398978780688316884e-03 5.987812103076433148e-04 7.595210704791204373e-03 1.580793725409289103e-03 3.603904829290089512e-02 9.910623745964789843e-10 1.398978780688316884e-03 5.987812103076433148e-04 7.595210704791204373e-03
7.700000000000000000e+03 1.581245347760138397e-03 3.603888967382266190e-02 1.133931944827324301e-09 1.397451322411079463e-03 5.967676379160772758e-04 7.587463754962714760e-03 1.581245347760138397e-03 3.603888967382266190e-02 1.133931944827324301e-09 1.397451322411079463e-03 5.967676379160772758e-04 7.587463754962714760e-03
8.050000000000000000e+03 1.580231551351746894e-03 3.603910162874252032e-02 1.094937358092515067e-09 1.395582098388761794e-03 5.948552487805673639e-04 7.577584240235243213e-03 1.580231551351746894e-03 3.603910162874252032e-02 1.094937358092515067e-09 1.395582098388761794e-03 5.948552487805673639e-04 7.577584240235243213e-03
8.400000000000000000e+03 1.562949188756501207e-03 3.605324147773700250e-02 9.678738094009093781e-10 1.396001900452797841e-03 5.943209192166171726e-04 7.565395982162555211e-03 1.562949188756501207e-03 3.605324147773700250e-02 9.678738094009093781e-10 1.396001900452797841e-03 5.943209192166171726e-04 7.565395982162555211e-03
8.750000000000000000e+03 1.571086602286871385e-03 3.604822296071772542e-02 9.624897768155823156e-08 1.390666603530885028e-03 5.911397822307887890e-04 7.561269568604799332e-03 1.571086602286871385e-03 3.604822296071772542e-02 9.624897768155823156e-08 1.390666603530885028e-03 5.911397822307887890e-04 7.561269568604799332e-03
9.100000000000000000e+03 1.570314434783470249e-03 3.603579054993938380e-02 4.437424869748053759e-09 1.395958793152777275e-03 5.926233376463778922e-04 7.561276092970076537e-03 1.570314434783470249e-03 3.603579054993938380e-02 4.437424869748053759e-09 1.395958793152777275e-03 5.926233376463778922e-04 7.561276092970076537e-03
9.450000000000000000e+03 1.570014721184718933e-03 3.602550764696772767e-02 4.242738712703710571e-09 1.395433752169679366e-03 5.932799320592544801e-04 7.565120767254586084e-03 1.570014721184718933e-03 3.602550764696772767e-02 4.242738712703710571e-09 1.395433752169679366e-03 5.932799320592544801e-04 7.565120767254586084e-03
9.800000000000000000e+03 1.573574580958148235e-03 3.601308865035536544e-02 1.643429984721866015e-10 1.396749607348331647e-03 5.926617831983755887e-04 7.567974170171011712e-03 1.573574580958148235e-03 3.601308865035536544e-02 1.643429984721866015e-10 1.396749607348331647e-03 5.926617831983755887e-04 7.567974170171011712e-03
1.015000000000000000e+04 1.568864686326800623e-03 3.601564039544509488e-02 3.680694992688552609e-09 1.394848516231640082e-03 5.929029296172944616e-04 7.567939485237508250e-03 1.568864686326800623e-03 3.601564039544509488e-02 3.680694992688552609e-09 1.394848516231640082e-03 5.929029296172944616e-04 7.567939485237508250e-03
1.050000000000000000e+04 1.566940626335936197e-03 3.601671979845351423e-02 4.782835460011372119e-09 1.394132991138332615e-03 5.924542362563305423e-04 7.566608800385393220e-03 1.566940626335936197e-03 3.601671979845351423e-02 4.782835460011372119e-09 1.394132991138332615e-03 5.924542362563305423e-04 7.566608800385393220e-03
1.085000000000000000e+04 1.562273095075388408e-03 3.601888624190325433e-02 3.931403741912856023e-12 1.396030889091868848e-03 5.932125209260112825e-04 7.563183051979567584e-03 1.562273095075388408e-03 3.601888624190325433e-02 3.931403741912856023e-12 1.396030889091868848e-03 5.932125209260112825e-04 7.563183051979567584e-03
1.120000000000000000e+04 1.568513565907490902e-03 3.600973253940127627e-02 4.692526771113230020e-09 1.394624764398096376e-03 5.899250244334787192e-04 7.567493052868996296e-03 1.568513565907490902e-03 3.600973253940127627e-02 4.692526771113230020e-09 1.394624764398096376e-03 5.899250244334787192e-04 7.567493052868996296e-03
1.155000000000000000e+04 1.564192098000182461e-03 3.601999749275490437e-02 1.302803431938643542e-08 1.390193958732823453e-03 5.896590800852644565e-04 7.563030749878164004e-03 1.564192098000182461e-03 3.601999749275490437e-02 1.302803431938643542e-08 1.390193958732823453e-03 5.896590800852644565e-04 7.563030749878164004e-03
1.190000000000000000e+04 1.563175134694467366e-03 3.601552743988758326e-02 4.568843549675423434e-09 1.392704680361176719e-03 5.890198539860594731e-04 7.563568111621122615e-03 1.563175134694467366e-03 3.601552743988758326e-02 4.568843549675423434e-09 1.392704680361176719e-03 5.890198539860594731e-04 7.563568111621122615e-03
1.225000000000000000e+04 1.562423504530990404e-03 3.601425987984976235e-02 3.445624226459940736e-09 1.392965150513054843e-03 5.879834760863867152e-04 7.563577490237261523e-03 1.562423504530990404e-03 3.601425987984976235e-02 3.445624226459940736e-09 1.392965150513054843e-03 5.879834760863867152e-04 7.563577490237261523e-03
1.260000000000000000e+04 1.561568316537329925e-03 3.601156089538989219e-02 1.346608561566554516e-09 1.394711566960455014e-03 5.870845198704829036e-04 7.563814280849095149e-03 1.561568316537329925e-03 3.601156089538989219e-02 1.346608561566554516e-09 1.394711566960455014e-03 5.870845198704829036e-04 7.563814280849095149e-03
1.295000000000000000e+04 1.560986346812870407e-03 3.601121606820863186e-02 1.122286856420476744e-09 1.394946378309129239e-03 5.861677570771433405e-04 7.563350023150060795e-03 1.560986346812870407e-03 3.601121606820863186e-02 1.122286856420476744e-09 1.394946378309129239e-03 5.861677570771433405e-04 7.563350023150060795e-03
1.330000000000000000e+04 1.561227345666152053e-03 3.601318993598688623e-02 3.363063580552361838e-09 1.391998461099094864e-03 5.849850914770303749e-04 7.563472785287298633e-03 1.561227345666152053e-03 3.601318993598688623e-02 3.363063580552361838e-09 1.391998461099094864e-03 5.849850914770303749e-04 7.563472785287298633e-03
1.365000000000000000e+04 1.561303065041337330e-03 3.601154184685422671e-02 2.955949819579709880e-09 1.392220969360651430e-03 5.842371578673134433e-04 7.564033427585001648e-03 1.561303065041337330e-03 3.601154184685422671e-02 2.955949819579709880e-09 1.392220969360651430e-03 5.842371578673134433e-04 7.564033427585001648e-03
1.400000000000000000e+04 1.564217493637506647e-03 3.600047891165557984e-02 2.347819493233793812e-09 1.393026747657343054e-03 5.829453225814134817e-04 7.571359884711580633e-03 1.564217493637506647e-03 3.600047891165557984e-02 2.347819493233793812e-09 1.393026747657343054e-03 5.829453225814134817e-04 7.571359884711580633e-03
1.435000000000000000e+04 1.561641437001250838e-03 3.600705306066163958e-02 1.602644531969949319e-09 1.393532391695862004e-03 5.832331729332990329e-04 7.565305285968194904e-03 1.561641437001250838e-03 3.600705306066163958e-02 1.602644531969949319e-09 1.393532391695862004e-03 5.832331729332990329e-04 7.565305285968194904e-03
1.470000000000000000e+04 1.524245615920566095e-03 3.620070703858892236e-02 2.860915220672622560e-07 1.331009746932788158e-03 5.952683562914518880e-04 7.467640647341424603e-03 1.524245615920566095e-03 3.620070703858892236e-02 2.860915220672622560e-07 1.331009746932788158e-03 5.952683562914518880e-04 7.467640647341424603e-03
1.505000000000000000e+04 1.609242451325577699e-03 3.593642920630855248e-02 4.824240785061703962e-07 1.322392729024401536e-03 5.685796570287072029e-04 7.678413058377662331e-03 1.609242451325577699e-03 3.593642920630855248e-02 4.824240785061703962e-07 1.322392729024401536e-03 5.685796570287072029e-04 7.678413058377662331e-03
1.540000000000000000e+04 1.566019945583262390e-03 3.593324825187173277e-02 1.098930180432780260e-08 1.401491419554501535e-03 5.832203969546290688e-04 7.624255637636363769e-03 1.566019945583262390e-03 3.593324825187173277e-02 1.098930180432780260e-08 1.401491419554501535e-03 5.832203969546290688e-04 7.624255637636363769e-03
1.575000000000000000e+04 1.604051872717753100e-03 3.598145627992127560e-02 5.990828264090647905e-07 1.313772737181014309e-03 5.678280916064631229e-04 7.644418803158115581e-03 1.604051872717753100e-03 3.598145627992127560e-02 5.990828264090647905e-07 1.313772737181014309e-03 5.678280916064631229e-04 7.644418803158115581e-03
1.610000000000000000e+04 1.558407764933050213e-03 3.599297660461144716e-02 2.069092135794070594e-08 1.413643414895770752e-03 5.839030655329196769e-04 7.556309213390057997e-03 1.558407764933050213e-03 3.599297660461144716e-02 2.069092135794070594e-08 1.413643414895770752e-03 5.839030655329196769e-04 7.556309213390057997e-03
1.645000000000000000e+04 1.561216298142244436e-03 3.600418653646240280e-02 1.040441165603119198e-09 1.393451368859466603e-03 5.818743611618308218e-04 7.563090896739363064e-03 1.561216298142244436e-03 3.600418653646240280e-02 1.040441165603119198e-09 1.393451368859466603e-03 5.818743611618308218e-04 7.563090896739363064e-03
1.680000000000000000e+04 1.562261797315407392e-03 3.600362150803586986e-02 3.579994876498344274e-09 1.389984925561004283e-03 5.812028274496464086e-04 7.565314590004800291e-03 1.562261797315407392e-03 3.600362150803586986e-02 3.579994876498344274e-09 1.389984925561004283e-03 5.812028274496464086e-04 7.565314590004800291e-03
1.715000000000000000e+04 1.562700073285389676e-03 3.600169281850425229e-02 3.183932477799423365e-09 1.390167684070048315e-03 5.808766409983219395e-04 7.565202488997153571e-03 1.562700073285389676e-03 3.600169281850425229e-02 3.183932477799423365e-09 1.390167684070048315e-03 5.808766409983219395e-04 7.565202488997153571e-03
1.750000000000000000e+04 1.605939962066448663e-03 3.583662996590492728e-02 6.485779140427381111e-08 1.424198506959818309e-03 5.752838513101501960e-04 7.663738198880354693e-03 1.605939962066448663e-03 3.583662996590492728e-02 6.485779140427381111e-08 1.424198506959818309e-03 5.752838513101501960e-04 7.663738198880354693e-03
1.785000000000000000e+04 1.565004652268240769e-03 3.599657318884073171e-02 4.639633477629476375e-09 1.388350316963445508e-03 5.797635761352167494e-04 7.563922867929106890e-03 1.565004652268240769e-03 3.599657318884073171e-02 4.639633477629476375e-09 1.388350316963445508e-03 5.797635761352167494e-04 7.563922867929106890e-03
1.820000000000000000e+04 1.566624859005966370e-03 3.599012553988368418e-02 3.467909199100195436e-09 1.388238437907422752e-03 5.794060607503627230e-04 7.559361000514197744e-03 1.566624859005966370e-03 3.599012553988368418e-02 3.467909199100195436e-09 1.388238437907422752e-03 5.794060607503627230e-04 7.559361000514197744e-03
1.855000000000000000e+04 1.569463305109197781e-03 3.598211067899521887e-02 2.995238274878911467e-08 1.374771780510808871e-03 5.787396311619294595e-04 7.560242077822005788e-03 1.569463305109197781e-03 3.598211067899521887e-02 2.995238274878911467e-08 1.374771780510808871e-03 5.787396311619294595e-04 7.560242077822005788e-03
1.890000000000000000e+04 1.570656581235229136e-03 3.595428590747588860e-02 1.237171645846825786e-08 1.380996500159731777e-03 5.804044550723123745e-04 7.550610490947873635e-03 1.570656581235229136e-03 3.595428590747588860e-02 1.237171645846825786e-08 1.380996500159731777e-03 5.804044550723123745e-04 7.550610490947873635e-03
1.925000000000000000e+04 1.572818476900782018e-03 3.592523039167540982e-02 1.344596519328677809e-08 1.377964757454767496e-03 5.816510571363845772e-04 7.548184792691472675e-03 1.572818476900782018e-03 3.592523039167540982e-02 1.344596519328677809e-08 1.377964757454767496e-03 5.816510571363845772e-04 7.548184792691472675e-03
1.960000000000000000e+04 1.572389036831015876e-03 3.590789057352325453e-02 2.283937283098797903e-08 1.368203761210299131e-03 5.831577985789498757e-04 7.545385519041503293e-03 1.572389036831015876e-03 3.590789057352325453e-02 2.283937283098797903e-08 1.368203761210299131e-03 5.831577985789498757e-04 7.545385519041503293e-03
1.995000000000000000e+04 1.573319254295129982e-03 3.588864757304854880e-02 4.345877691385747450e-08 1.352990237646084547e-03 5.841313525493468072e-04 7.549966804853627290e-03 1.573319254295129982e-03 3.588864757304854880e-02 4.345877691385747450e-08 1.352990237646084547e-03 5.841313525493468072e-04 7.549966804853627290e-03
2.030000000000000000e+04 1.573987629946558241e-03 3.594914844132055670e-02 2.472416074772435502e-07 1.283069822549690216e-03 5.824711160455181254e-04 7.532367439974992085e-03 1.573987629946558241e-03 3.594914844132055670e-02 2.472416074772435502e-07 1.283069822549690216e-03 5.824711160455181254e-04 7.532367439974992085e-03
2.065000000000000000e+04 1.563361373601074864e-03 3.584676607470862336e-02 1.338596987237788193e-08 1.361402996640611023e-03 5.900526239852311962e-04 7.525372088403346933e-03 1.563361373601074864e-03 3.584676607470862336e-02 1.338596987237788193e-08 1.361402996640611023e-03 5.900526239852311962e-04 7.525372088403346933e-03
2.100000000000000000e+04 1.579366712728764261e-03 3.574009463412276127e-02 1.762558226800329460e-09 1.375618644899611470e-03 5.858623770242663356e-04 7.565936726178785175e-03 1.579366712728764261e-03 3.574009463412276127e-02 1.762558226800329460e-09 1.375618644899611470e-03 5.858623770242663356e-04 7.565936726178785175e-03
2.135000000000000000e+04 1.567954584661167662e-03 3.576553396084929809e-02 3.203544086544264915e-08 1.337938862806413659e-03 5.893839019344739028e-04 7.530289895544326970e-03 1.567954584661167662e-03 3.576553396084929809e-02 3.203544086544264915e-08 1.337938862806413659e-03 5.893839019344739028e-04 7.530289895544326970e-03
2.170000000000000000e+04 1.564687650226446623e-03 3.569185731882440482e-02 2.435361046217456003e-08 1.342452503123037861e-03 5.919088159023216554e-04 7.515505022132894924e-03 1.564687650226446623e-03 3.569185731882440482e-02 2.435361046217456003e-08 1.342452503123037861e-03 5.919088159023216554e-04 7.515505022132894924e-03
2.205000000000000000e+04 1.581677930808446028e-03 3.548601646691229572e-02 1.459023155148977426e-08 1.315908161894117651e-03 5.929866971249533490e-04 7.565921831228168519e-03 1.581677930808446028e-03 3.548601646691229572e-02 1.459023155148977426e-08 1.315908161894117651e-03 5.929866971249533490e-04 7.565921831228168519e-03
2.240000000000000000e+04 1.594116597273842603e-03 3.477857617294369957e-02 4.751748440699023285e-07 1.054248912039761239e-03 6.163802495100562020e-04 7.601636943097613182e-03 1.594116597273842603e-03 3.477857617294369957e-02 4.751748440699023285e-07 1.054248912039761239e-03 6.163802495100562020e-04 7.601636943097613182e-03
2.275000000000000000e+04 1.392804676432355098e-03 1.858584950037250536e-02 1.815816005292861883e-07 2.936344622691347900e-05 6.409846269761615683e-04 1.214596284979579249e-02 1.392804676432355098e-03 1.858584950037250536e-02 1.815816005292861883e-07 2.936344622691347900e-05 6.409846269761615683e-04 1.214596284979579249e-02
2.310000000000000000e+04 1.291796335165751276e-03 1.626603238683081015e-02 1.883257003160113749e-08 1.351702889001591057e-06 6.085473867507073869e-04 1.356133958875239964e-02 1.291796335165751276e-03 1.626603238683081015e-02 1.883257003160113749e-08 1.351702889001591057e-06 6.085473867507073869e-04 1.356133958875239964e-02
2.345000000000000000e+04 1.275248862047391029e-03 1.583611232376962163e-02 1.097173714531939884e-08 3.962076088070898686e-07 6.065455804519999427e-04 1.373864702939703829e-02 1.275248862047391029e-03 1.583611232376962163e-02 1.097173714531939884e-08 3.962076088070898686e-07 6.065455804519999427e-04 1.373864702939703829e-02
2.380000000000000000e+04 1.252306809091801275e-03 1.576342257339779715e-02 1.988340202379723832e-07 6.119240125191691362e-07 6.097661582847377229e-04 1.376740497782744620e-02 1.252306809091801275e-03 1.576342257339779715e-02 1.988340202379723832e-07 6.119240125191691362e-07 6.097661582847377229e-04 1.376740497782744620e-02
2.415000000000000000e+04 1.261524667923655599e-03 1.554803487708054759e-02 6.463970043402467382e-09 1.085703241040349121e-07 6.034436582136057468e-04 1.382914439023271921e-02 1.261524667923655599e-03 1.554803487708054759e-02 6.463970043402467382e-09 1.085703241040349121e-07 6.034436582136057468e-04 1.382914439023271921e-02
2.450000000000000000e+04 1.258427171089525690e-03 1.547780812924117594e-02 5.167019499773536617e-09 5.746790558030165176e-08 6.019420716234796668e-04 1.385485543701544565e-02 1.258427171089525690e-03 1.547780812924117594e-02 5.167019499773536617e-09 5.746790558030165176e-08 6.019420716234796668e-04 1.385485543701544565e-02
2.485000000000000000e+04 1.256149968876676612e-03 1.543155267046513943e-02 4.644153099855580976e-09 3.360037100221455995e-08 6.009016770885225499e-04 1.387259855126463624e-02 1.256149968876676612e-03 1.543155267046513943e-02 4.644153099855580976e-09 3.360037100221455995e-08 6.009016770885225499e-04 1.387259855126463624e-02
2.520000000000000000e+04 1.254536778831433913e-03 1.539931837082234890e-02 3.898310918648783013e-09 1.990576418005448901e-08 6.001709215341762471e-04 1.388594439393284544e-02 1.254536778831433913e-03 1.539931837082234890e-02 3.898310918648783013e-09 1.990576418005448901e-08 6.001709215341762471e-04 1.388594439393284544e-02
2.555000000000000000e+04 1.253365618734302066e-03 1.537666499147254985e-02 3.030739138541843653e-09 1.200588034720487980e-08 5.997035624971214056e-04 1.389584294818629710e-02 1.253365618734302066e-03 1.537666499147254985e-02 3.030739138541843653e-09 1.200588034720487980e-08 5.997035624971214056e-04 1.389584294818629710e-02
2.590000000000000000e+04 1.252508183290227664e-03 1.536136312375723477e-02 2.167998285823062567e-09 7.900882911567372900e-09 5.994640694024210579e-04 1.390220342192672633e-02 1.252508183290227664e-03 1.536136312375723477e-02 2.167998285823062567e-09 7.900882911567372900e-09 5.994640694024210579e-04 1.390220342192672633e-02
2.625000000000000000e+04 1.251637569886279765e-03 1.536318736775146680e-02 2.726366743939448412e-09 1.642871598238007675e-08 5.995419053058157572e-04 1.389419930688983243e-02 1.251637569886279765e-03 1.536318736775146680e-02 2.726366743939448412e-09 1.642871598238007675e-08 5.995419053058157572e-04 1.389419930688983243e-02
2.660000000000000000e+04 1.246749856695122081e-03 1.535062684286725779e-02 1.265467606620228606e-08 2.022327644690938004e-08 5.998363488779004946e-04 1.391032284855769560e-02 1.246749856695122081e-03 1.535062684286725779e-02 1.265467606620228606e-08 2.022327644690938004e-08 5.998363488779004946e-04 1.391032284855769560e-02
2.695000000000000000e+04 1.250728389365260949e-03 1.533322479958412581e-02 1.057470549006292254e-09 1.419001308395115141e-09 5.987645428988952207e-04 1.391622154960862542e-02 1.250728389365260949e-03 1.533322479958412581e-02 1.057470549006292254e-09 1.419001308395115141e-09 5.987645428988952207e-04 1.391622154960862542e-02
2.730000000000000000e+04 1.250464554044947250e-03 1.532878688885386080e-02 6.762452610487280099e-10 8.484377530254046374e-10 5.987254664321170353e-04 1.391804823942500990e-02 1.250464554044947250e-03 1.532878688885386080e-02 6.762452610487280099e-10 8.484377530254046374e-10 5.987254664321170353e-04 1.391804823942500990e-02
2.765000000000000000e+04 1.250298147073245891e-03 1.532580022269861009e-02 3.678910266469991360e-10 5.506694691253839278e-10 5.987307678237937039e-04 1.391890447555559768e-02 1.250298147073245891e-03 1.532580022269861009e-02 3.678910266469991360e-10 5.506694691253839278e-10 5.987307678237937039e-04 1.391890447555559768e-02
2.800000000000000000e+04 1.250526134934699116e-03 1.532403125490277782e-02 6.801431602230315761e-11 3.233573714785852180e-10 5.987397132356228396e-04 1.391858817164704637e-02 1.250526134934699116e-03 1.532403125490277782e-02 6.801431602230315761e-11 3.233573714785852180e-10 5.987397132356228396e-04 1.391858817164704637e-02
2.835000000000000000e+04 1.247412537048652988e-03 1.538510323969912406e-02 5.129669616751638255e-09 3.712782368906792648e-08 5.998000786569410376e-04 1.386198587525492264e-02 1.247412537048652988e-03 1.538510323969912406e-02 5.129669616751638255e-09 3.712782368906792648e-08 5.998000786569410376e-04 1.386198587525492264e-02
2.870000000000000000e+04 1.249764678282256963e-03 1.532015399604744373e-02 1.486966667569791531e-10 9.139132013717194903e-11 5.984114296710804810e-04 1.392055888563284785e-02 1.249764678282256963e-03 1.532015399604744373e-02 1.486966667569791531e-10 9.139132013717194903e-11 5.984114296710804810e-04 1.392055888563284785e-02
2.905000000000000000e+04 1.249737669030517515e-03 1.531931764785319020e-02 6.761609459768116308e-11 5.638788248284791974e-11 5.983987146518358500e-04 1.392033514811761782e-02 1.249737669030517515e-03 1.531931764785319020e-02 6.761609459768116308e-11 5.638788248284791974e-11 5.983987146518358500e-04 1.392033514811761782e-02
2.940000000000000000e+04 1.249816036066935844e-03 1.531912072132745814e-02 4.258676017147992793e-12 5.964641745311023177e-11 5.984744789202447058e-04 1.391941660798954629e-02 1.249816036066935844e-03 1.531912072132745814e-02 4.258676017147992793e-12 5.964641745311023177e-11 5.984744789202447058e-04 1.391941660798954629e-02
2.975000000000000000e+04 1.377635096732725013e-03 1.647362360222691738e-02 1.200803174893106542e-06 2.200935925295843781e-06 5.852306591388918566e-04 1.396953343748787504e-02 1.377635096732725013e-03 1.647362360222691738e-02 1.200803174893106542e-06 2.200935925295843781e-06 5.852306591388918566e-04 1.396953343748787504e-02
3.010000000000000000e+04 1.249601126527599519e-03 1.531793517463274357e-02 1.225499721101101208e-11 9.414530257852348830e-12 5.981584183442855383e-04 1.391935295957583661e-02 1.249601126527599519e-03 1.531793517463274357e-02 1.225499721101101208e-11 9.414530257852348830e-12 5.981584183442855383e-04 1.391935295957583661e-02
3.045000000000000000e+04 1.249699014805500741e-03 1.531787847506654518e-02 1.473327291670679175e-12 1.117534155639473097e-11 5.982016812435511817e-04 1.391852731263396384e-02 1.249699014805500741e-03 1.531787847506654518e-02 1.473327291670679175e-12 1.117534155639473097e-11 5.982016812435511817e-04 1.391852731263396384e-02
3.080000000000000000e+04 1.245420760897471670e-03 1.537704100469333701e-02 6.481052501783862596e-09 4.174892169753525523e-08 6.002303813702451621e-04 1.386871520815242953e-02 1.245420760897471670e-03 1.537704100469333701e-02 6.481052501783862596e-09 4.174892169753525523e-08 6.002303813702451621e-04 1.386871520815242953e-02
