# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 4.898232222030081797e-04 3.244060482362930153e-02 4.695468065721001075e-03 1.053111328787680046e-03 3.684678702328178512e-03 1.932100000000000219e-12 7.022500000000000016e-12 2.937639999999999587e-11 1.512900000000000276e-10 1.260250000000000068e-09 3.081092826675246310e-01 2.464516381416978152e+00 2.922478580507090196e-01 8.425642059089014646e-01 1.645585951089266530e+00 4.898232222030081797e-04 3.244060482362930153e-02 4.695468065721001075e-03 1.053111328787680046e-03 3.684678702328178512e-03 1.932100000000000219e-12 7.022500000000000016e-12 2.937639999999999587e-11 1.512900000000000276e-10 1.260250000000000068e-09 3.081092826675246310e-01 2.464516381416978152e+00 2.922478580507090196e-01 8.425642059089014646e-01 1.645585951089266530e+00
5.000000000000000000e+02 4.108224745508591222e-03 7.092864617224387859e-03 1.036879156648899680e-02 2.766505572976651894e-02 3.858985925367600794e-02 5.417525822750355740e-05 1.143520561788821628e-04 1.452348884907231591e-05 1.479798450945690996e-04 3.188453357706743079e-03 1.279180051745315398e-02 1.607365142565913424e-02 2.667364437349014489e-02 1.590034853610364229e-02 2.085634131843394287e-02 4.108224745508591222e-03 7.092864617224387859e-03 1.036879156648899680e-02 2.766505572976651894e-02 3.858985925367600794e-02 5.417525822750355740e-05 1.143520561788821628e-04 1.452348884907231591e-05 1.479798450945690996e-04 3.188453357706743079e-03 1.279180051745315398e-02 1.607365142565913424e-02 2.667364437349014489e-02 1.590034853610364229e-02 2.085634131843394287e-02
1.000000000000000000e+03 3.932731761044568584e-03 6.027554133922077492e-03 1.058846669175639993e-02 2.153907082861930902e-02 4.734219466189604902e-02 1.082847552909981121e-05 9.382203156411353688e-12 5.958204029254389491e-06 2.611914594409376331e-04 2.668988715763826423e-03 5.007923611478832041e-03 1.010769609368704185e-02 1.582318299888420612e-02 1.596698702765006472e-02 1.690452218476709567e-02 3.932731761044568584e-03 6.027554133922077492e-03 1.058846669175639993e-02 2.153907082861930902e-02 4.734219466189604902e-02 1.082847552909981121e-05 9.382203156411353688e-12 5.958204029254389491e-06 2.611914594409376331e-04 2.668988715763826423e-03 5.007923611478832041e-03 1.010769609368704185e-02 1.582318299888420612e-02 1.596698702765006472e-02 1.690452218476709567e-02
1.500000000000000000e+03 2.309636839464768426e-03 6.294342673177548073e-03 1.193805407117937319e-02 1.986817160990583114e-02 5.061310266460555818e-02 1.341981322707210977e-07 2.642830583950937214e-06 3.013766272773933810e-05 2.849727241907805669e-04 2.518745569417465188e-03 2.807857051300199306e-03 8.374456482451234085e-03 9.609610045186876143e-03 1.470458355515181191e-02 1.651697329671122233e-02 2.309636839464768426e-03 6.294342673177548073e-03 1.193805407117937319e-02 1.986817160990583114e-02 5.061310266460555818e-02 1.341981322707210977e-07 2.642830583950937214e-06 3.013766272773933810e-05 2.849727241907805669e-04 2.518745569417465188e-03 2.807857051300199306e-03 8.374456482451234085e-03 9.609610045186876143e-03 1.470458355515181191e-02 1.651697329671122233e-02
2.000000000000000000e+03 1.996012994380215021e-03 6.223555460419022758e-03 1.102855060900027884e-02 1.930280420029131458e-02 5.220920159638578473e-02 2.322928107864088404e-07 2.708076774135135833e-06 2.576594648035658152e-05 2.684049756287692069e-04 2.578145492849496893e-03 2.507450323835039990e-03 7.145493616701747985e-03 8.585416664488913774e-03 1.356552885993395768e-02 1.670949731466435731e-02 1.996012994380215021e-03 6.223555460419022758e-03 1.102855060900027884e-02 1.930280420029131458e-02 5.220920159638578473e-02 2.322928107864088404e-07 2.708076774135135833e-06 2.576594648035658152e-05 2.684049756287692069e-04 2.578145492849496893e-03 2.507450323835039990e-03 7.145493616701747985e-03 8.585416664488913774e-03 1.356552885993395768e-02 1.670949731466435731e-02
2.500000000000000000e+03 1.892267975594922984e-03 5.826289285418431198e-03 1.019786976992419214e-02 1.898484574411053380e-02 5.389397044614953336e-02 3.259301550350983329e-07 1.682707974698283712e-06 2.034370390642826083e-05 2.478356132591533808e-04 2.608199126388783835e-03 2.404628157911312299e-03 5.973957676107265885e-03 7.886135118300875019e-03 1.241407050783227724e-02 1.669457972753032871e-02 1.892267975594922984e-03 5.826289285418431198e-03 1.019786976992419214e-02 1.898484574411053380e-02 5.389397044614953336e-02 3.259301550350983329e-07 1.682707974698283712e-06 2.034370390642826083e-05 2.478356132591533808e-04 2.608199126388783835e-03 2.404628157911312299e-03 5.973957676107265885e-03 7.886135118300875019e-03 1.241407050783227724e-02 1.669457972753032871e-02
3.000000000000000000e+03 1.784035985166053124e-03 5.335918751692699663e-03 9.614552119675781605e-03 1.898715955469027980e-02 5.550924364953727097e-02 1.921781743287201043e-07 6.621654349641082132e-07 1.658207088261527971e-05 2.330908931884119917e-04 2.619809725829506161e-03 2.340829101907610389e-03 4.856060037939332816e-03 7.233992724318777552e-03 1.139657464162880697e-02 1.655929590849744212e-02 1.784035985166053124e-03 5.335918751692699663e-03 9.614552119675781605e-03 1.898715955469027980e-02 5.550924364953727097e-02 1.921781743287201043e-07 6.621654349641082132e-07 1.658207088261527971e-05 2.330908931884119917e-04 2.619809725829506161e-03 2.340829101907610389e-03 4.856060037939332816e-03 7.233992724318777552e-03 1.139657464162880697e-02 1.655929590849744212e-02
3.500000000000000000e+03 1.655895081363995295e-03 4.872843526969267668e-03 9.205536802516497974e-03 1.920789143969530571e-02 5.682678244772747939e-02 4.145958193830502628e-08 1.996849098657342355e-07 1.354236283308882527e-05 2.214236127105195795e-04 2.641441773921340656e-03 2.292348488518694289e-03 3.953998845837080299e-03 6.621606986854169929e-03 1.071102187461660943e-02 1.634802356765780590e-02 1.655895081363995295e-03 4.872843526969267668e-03 9.205536802516497974e-03 1.920789143969530571e-02 5.682678244772747939e-02 4.145958193830502628e-08 1.996849098657342355e-07 1.354236283308882527e-05 2.214236127105195795e-04 2.641441773921340656e-03 2.292348488518694289e-03 3.953998845837080299e-03 6.621606986854169929e-03 1.071102187461660943e-02 1.634802356765780590e-02
4.000000000000000000e+03 1.546898011484865252e-03 4.488658012605343389e-03 8.899681866520899737e-03 1.936759989873337862e-02 5.786605336104194697e-02 1.405267419012461670e-09 1.895619375293342319e-08 1.099747084119708228e-05 2.106696497256506937e-04 2.674791120948962798e-03 2.203104730408232161e-03 3.344833424121685869e-03 6.069602390536212207e-03 1.029350575617067783e-02 1.615712848997044593e-02 1.546898011484865252e-03 4.488658012605343389e-03 8.899681866520899737e-03 1.936759989873337862e-02 5.786605336104194697e-02 1.405267419012461670e-09 1.895619375293342319e-08 1.099747084119708228e-05 2.106696497256506937e-04 2.674791120948962798e-03 2.203104730408232161e-03 3.344833424121685869e-03 6.069602390536212207e-03 1.029350575617067783e-02 1.615712848997044593e-02
4.500000000000000000e+03 1.468398726830310664e-03 4.260190399209466336e-03 8.628749351346873264e-03 1.938843446436646842e-02 5.880230545617021881e-02 9.700014503089945249e-09 6.240026115446705584e-08 9.015229754795432371e-06 2.032001153682596293e-04 2.702875018909249149e-03 2.065830695647861634e-03 2.945815921398840104e-03 5.645498755257405757e-03 9.899602261841649459e-03 1.602697926238597081e-02 1.468398726830310664e-03 4.260190399209466336e-03 8.628749351346873264e-03 1.938843446436646842e-02 5.880230545617021881e-02 9.700014503089945249e-09 6.240026115446705584e-08 9.015229754795432371e-06 2.032001153682596293e-04 2.702875018909249149e-03 2.065830695647861634e-03 2.945815921398840104e-03 5.645498755257405757e-03 9.899602261841649459e-03 1.602697926238597081e-02
