0 [0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00]
350 [6.55e-02, -1.44e-02, 1.41e-01, 7.03e-02, 1.76e-01, 1.32e-01]
700 [8.06e-02, 1.17e-02, 1.93e-01, 1.25e-01, 2.33e-01, 1.88e-01]
1050 [8.52e-02, 1.97e-02, 2.06e-01, 1.38e-01, 2.50e-01, 2.04e-01]
1400 [8.74e-02, 2.43e-02, 2.21e-01, 1.53e-01, 2.65e-01, 2.20e-01]
1750 [8.85e-02, 2.66e-02, 2.24e-01, 1.57e-01, 2.74e-01, 2.29e-01]
2100 [8.70e-02, 2.43e-02, 2.25e-01, 1.58e-01, 2.79e-01, 2.34e-01]
2450 [8.96e-02, 2.88e-02, 2.32e-01, 1.66e-01, 2.86e-01, 2.42e-01]
2800 [8.91e-02, 2.81e-02, 2.33e-01, 1.68e-01, 2.88e-01, 2.44e-01]
3150 [8.99e-02, 2.94e-02, 2.38e-01, 1.72e-01, 2.93e-01, 2.49e-01]
3500 [8.98e-02, 2.91e-02, 2.38e-01, 1.72e-01, 2.95e-01, 2.51e-01]
3850 [8.94e-02, 2.82e-02, 2.38e-01, 1.73e-01, 2.96e-01, 2.52e-01]
4200 [8.96e-02, 2.85e-02, 2.39e-01, 1.73e-01, 2.97e-01, 2.52e-01]
4550 [8.97e-02, 2.89e-02, 2.42e-01, 1.77e-01, 2.99e-01, 2.55e-01]
4900 [8.97e-02, 2.87e-02, 2.41e-01, 1.76e-01, 2.99e-01, 2.55e-01]
5250 [8.95e-02, 2.83e-02, 2.42e-01, 1.77e-01, 3.00e-01, 2.56e-01]
5600 [8.99e-02, 2.89e-02, 2.42e-01, 1.77e-01, 3.01e-01, 2.57e-01]
5950 [8.99e-02, 2.89e-02, 2.43e-01, 1.78e-01, 3.01e-01, 2.57e-01]
6300 [8.95e-02, 2.81e-02, 2.42e-01, 1.77e-01, 3.01e-01, 2.57e-01]
6650 [8.99e-02, 2.89e-02, 2.42e-01, 1.77e-01, 3.01e-01, 2.57e-01]
7000 [8.96e-02, 2.84e-02, 2.43e-01, 1.78e-01, 3.01e-01, 2.57e-01]
7350 [8.98e-02, 2.88e-02, 2.43e-01, 1.78e-01, 3.02e-01, 2.58e-01]
7700 [8.97e-02, 2.86e-02, 2.43e-01, 1.78e-01, 3.01e-01, 2.57e-01]
8050 [8.99e-02, 2.88e-02, 2.43e-01, 1.78e-01, 3.02e-01, 2.58e-01]
8400 [8.98e-02, 2.86e-02, 2.43e-01, 1.78e-01, 3.02e-01, 2.58e-01]
8750 [8.97e-02, 2.83e-02, 2.44e-01, 1.79e-01, 3.02e-01, 2.58e-01]
9100 [8.99e-02, 2.89e-02, 2.44e-01, 1.79e-01, 3.02e-01, 2.58e-01]
9450 [8.95e-02, 2.78e-02, 2.43e-01, 1.78e-01, 3.02e-01, 2.58e-01]
9800 [8.97e-02, 2.80e-02, 2.44e-01, 1.78e-01, 3.02e-01, 2.58e-01]
10150 [8.95e-02, 2.77e-02, 2.43e-01, 1.78e-01, 3.03e-01, 2.58e-01]
10500 [8.95e-02, 2.74e-02, 2.43e-01, 1.78e-01, 3.02e-01, 2.58e-01]
10850 [8.93e-02, 2.68e-02, 2.43e-01, 1.77e-01, 3.02e-01, 2.58e-01]
