# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 5.110005621511934729e-03 5.754904113748788956e-03 7.635416681042244368e-05 4.549660488956009004e-03 4.080400000000000264e-12 2.937639999999999587e-11 1.512900000000000276e-10 1.260250000000000068e-09 1.022467945507618214e+00 1.627360107508467046e-01 8.384762254972056850e-01 1.800507681425992379e+00 5.110005621511934729e-03 5.754904113748788956e-03 7.635416681042244368e-05 4.549660488956009004e-03 4.080400000000000264e-12 2.937639999999999587e-11 1.512900000000000276e-10 1.260250000000000068e-09 1.022467945507618214e+00 1.627360107508467046e-01 8.384762254972056850e-01 1.800507681425992379e+00
3.500000000000000000e+02 2.400360805195382412e-03 1.068314679073977501e-02 1.936541755910911600e-02 5.008547126572732155e-02 5.470362403753024842e-07 2.860623621475170118e-05 2.975167494785718714e-04 2.612823792239231911e-03 2.013847591193118798e-03 8.508417845885959258e-03 1.170304884181864145e-02 1.590879893751861660e-02 2.400360805195382412e-03 1.068314679073977501e-02 1.936541755910911600e-02 5.008547126572732155e-02 5.470362403753024842e-07 2.860623621475170118e-05 2.975167494785718714e-04 2.612823792239231911e-03 2.013847591193118798e-03 8.508417845885959258e-03 1.170304884181864145e-02 1.590879893751861660e-02
7.000000000000000000e+02 1.836082179523341670e-03 8.787242049988345724e-03 1.913269172370084606e-02 5.381530549460736279e-02 3.277612427553219606e-08 1.869765358155322157e-05 2.623615282090080718e-04 2.636301222922575981e-03 1.431021245803686419e-03 6.972574469866238411e-03 9.639811516172696465e-03 1.556757488207699547e-02 1.836082179523341670e-03 8.787242049988345724e-03 1.913269172370084606e-02 5.381530549460736279e-02 3.277612427553219606e-08 1.869765358155322157e-05 2.623615282090080718e-04 2.636301222922575981e-03 1.431021245803686419e-03 6.972574469866238411e-03 9.639811516172696465e-03 1.556757488207699547e-02
1.050000000000000000e+03 1.630156975904067419e-03 8.636134316141822961e-03 1.903961667834128124e-02 5.505915098881823677e-02 2.763446971813927310e-07 1.223660158532075105e-05 2.719400622565426150e-04 2.655842213314904641e-03 1.279900497183692268e-03 6.074229465606254506e-03 9.036917453130580147e-03 1.524976583685004779e-02 1.630156975904067419e-03 8.636134316141822961e-03 1.903961667834128124e-02 5.505915098881823677e-02 2.763446971813927310e-07 1.223660158532075105e-05 2.719400622565426150e-04 2.655842213314904641e-03 1.279900497183692268e-03 6.074229465606254506e-03 9.036917453130580147e-03 1.524976583685004779e-02
1.400000000000000000e+03 1.525028103070210674e-03 8.235520031435723462e-03 1.877124483864079166e-02 5.596685840064198614e-02 1.206602427232651027e-07 1.020059353984375638e-05 2.631861734477143589e-04 2.656340602593153417e-03 1.139568761283387115e-03 5.775983155216633108e-03 8.941623219569176315e-03 1.528262221795825132e-02 1.525028103070210674e-03 8.235520031435723462e-03 1.877124483864079166e-02 5.596685840064198614e-02 1.206602427232651027e-07 1.020059353984375638e-05 2.631861734477143589e-04 2.656340602593153417e-03 1.139568761283387115e-03 5.775983155216633108e-03 8.941623219569176315e-03 1.528262221795825132e-02
1.750000000000000000e+03 1.518727813380112710e-03 8.139062721856630753e-03 1.851763430752405987e-02 5.639836432914732689e-02 7.149195300252597544e-08 9.944190229011166051e-06 2.586555793310706878e-04 2.653906077994408388e-03 1.041483305096628465e-03 5.674815382854560275e-03 8.873915906332591891e-03 1.532089456076634812e-02 1.518727813380112710e-03 8.139062721856630753e-03 1.851763430752405987e-02 5.639836432914732689e-02 7.149195300252597544e-08 9.944190229011166051e-06 2.586555793310706878e-04 2.653906077994408388e-03 1.041483305096628465e-03 5.674815382854560275e-03 8.873915906332591891e-03 1.532089456076634812e-02
2.100000000000000000e+03 1.588434219127742974e-03 7.864719485379921202e-03 1.867178782153943936e-02 5.646769393459464409e-02 6.071938323290701065e-08 1.342484545674261361e-05 2.495886358275453687e-04 2.670739557884120076e-03 1.042509362246992009e-03 5.683987364498150133e-03 8.742244687756731483e-03 1.533548275727608656e-02 1.588434219127742974e-03 7.864719485379921202e-03 1.867178782153943936e-02 5.646769393459464409e-02 6.071938323290701065e-08 1.342484545674261361e-05 2.495886358275453687e-04 2.670739557884120076e-03 1.042509362246992009e-03 5.683987364498150133e-03 8.742244687756731483e-03 1.533548275727608656e-02
2.450000000000000000e+03 1.505570271532222833e-03 7.864230141114930336e-03 1.828897759150429833e-02 5.702628452337157178e-02 4.249660074908716409e-08 9.309699904413361885e-06 2.500621517980198519e-04 2.655576794139500024e-03 9.481011346167084273e-04 5.488682790858519234e-03 8.796643428753102290e-03 1.529573409494880409e-02 1.505570271532222833e-03 7.864230141114930336e-03 1.828897759150429833e-02 5.702628452337157178e-02 4.249660074908716409e-08 9.309699904413361885e-06 2.500621517980198519e-04 2.655576794139500024e-03 9.481011346167084273e-04 5.488682790858519234e-03 8.796643428753102290e-03 1.529573409494880409e-02
2.800000000000000000e+03 1.519284681088600101e-03 7.887049955165943010e-03 1.821579056491467313e-02 5.706537204704384414e-02 4.422332741450076083e-08 9.062699811478508306e-06 2.498219388782286403e-04 2.668648619763183509e-03 9.411462460581943457e-04 5.376671131626660494e-03 8.808089718796313985e-03 1.526533197498554199e-02 1.519284681088600101e-03 7.887049955165943010e-03 1.821579056491467313e-02 5.706537204704384414e-02 4.422332741450076083e-08 9.062699811478508306e-06 2.498219388782286403e-04 2.668648619763183509e-03 9.411462460581943457e-04 5.376671131626660494e-03 8.808089718796313985e-03 1.526533197498554199e-02
3.150000000000000000e+03 1.494378140715076943e-03 7.722067234704885728e-03 1.818556698589639600e-02 5.735620495433758209e-02 4.718701025830468331e-08 9.522162275377266485e-06 2.417287641582746083e-04 2.671356782857118271e-03 9.116899691980589722e-04 5.316904077387857308e-03 8.798355700289327286e-03 1.521753238207236743e-02 1.494378140715076943e-03 7.722067234704885728e-03 1.818556698589639600e-02 5.735620495433758209e-02 4.718701025830468331e-08 9.522162275377266485e-06 2.417287641582746083e-04 2.671356782857118271e-03 9.116899691980589722e-04 5.316904077387857308e-03 8.798355700289327286e-03 1.521753238207236743e-02
