0 [0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00]
700 [3.87e-02, 5.67e-05, 1.70e-02, 4.91e-05, 7.61e-03, 5.95e-05, 3.71e-04, 5.13e-04, 8.89e-05, 2.01e-04, 8.18e-05, 3.15e-07]
1400 [5.56e-02, 5.05e-05, 2.10e-02, 5.69e-05, 9.34e-03, 4.30e-05, 3.86e-04, 5.64e-04, 6.24e-05, 1.54e-03, 5.63e-05, 1.92e-03]
2100 [8.29e-02, 1.05e-05, 2.98e-02, 1.18e-04, 1.39e-02, 2.50e-05, 4.63e-04, 7.67e-04, 5.26e-05, 2.26e-03, 5.45e-05, 3.14e-03]
2800 [8.23e-02, 8.58e-05, 2.14e-02, 3.45e-03, 6.90e-03, 9.68e-05, 5.79e-07, 2.20e-04, 5.30e-05, 2.60e-03, 5.35e-05, 4.55e-03]
3500 [3.38e-02, 2.64e-04, 5.37e-05, 5.63e-03, 6.12e-05, 3.86e-05, 2.23e-05, 4.28e-05, 5.87e-05, 3.08e-03, 5.54e-05, 4.99e-03]
4200 [1.11e-02, 1.19e-03, 3.24e-05, 5.55e-03, 5.39e-05, 6.76e-06, 8.78e-05, 2.58e-05, 5.88e-05, 3.53e-03, 4.93e-05, 4.45e-03]
4900 [7.47e-03, 6.24e-03, 1.94e-05, 3.61e-03, 2.73e-05, 4.90e-05, 5.06e-05, 5.91e-05, 5.91e-05, 4.05e-03, 4.40e-05, 3.50e-03]
5600 [6.51e-03, 9.53e-03, 4.85e-05, 2.48e-03, 4.18e-05, 4.68e-05, 6.70e-05, 5.00e-05, 5.45e-05, 4.21e-03, 4.40e-05, 2.98e-03]
6300 [7.53e-03, 1.20e-02, 4.66e-05, 1.53e-03, 3.81e-05, 4.87e-05, 6.03e-05, 4.82e-05, 5.08e-05, 4.25e-03, 4.60e-05, 2.75e-03]
7000 [8.76e-03, 1.41e-02, 4.14e-05, 7.93e-04, 3.65e-05, 4.85e-05, 5.45e-05, 4.79e-05, 4.81e-05, 4.25e-03, 4.77e-05, 2.68e-03]
7700 [9.85e-03, 1.63e-02, 3.45e-05, 5.39e-06, 3.36e-05, 4.84e-05, 5.18e-05, 4.75e-05, 4.63e-05, 4.25e-03, 4.90e-05, 2.67e-03]
8400 [1.06e-02, 1.65e-02, 3.61e-06, 5.57e-05, 1.27e-05, 5.46e-05, 3.68e-05, 5.32e-05, 4.69e-05, 4.22e-03, 5.01e-05, 2.82e-03]
9100 [1.14e-02, 1.68e-02, 1.69e-05, 1.37e-05, 2.61e-05, 4.84e-05, 4.76e-05, 4.88e-05, 4.94e-05, 4.27e-03, 5.08e-05, 2.92e-03]
9800 [1.32e-02, 1.67e-02, 2.58e-05, 2.58e-05, 3.10e-05, 4.92e-05, 4.55e-05, 4.99e-05, 4.99e-05, 4.25e-03, 5.08e-05, 2.98e-03]
10500 [1.54e-02, 1.71e-02, 1.46e-05, 4.44e-05, 1.96e-05, 5.21e-05, 3.57e-05, 5.23e-05, 5.03e-05, 4.28e-03, 5.06e-05, 3.04e-03]
11200 [1.84e-02, 1.75e-02, 1.66e-05, 5.31e-05, 1.55e-05, 5.28e-05, 2.98e-05, 5.27e-05, 5.09e-05, 4.31e-03, 5.04e-05, 3.06e-03]
11900 [2.09e-02, 1.78e-02, 1.64e-05, 5.55e-05, 4.39e-06, 5.26e-05, 2.31e-05, 5.25e-05, 5.12e-05, 4.34e-03, 5.01e-05, 3.05e-03]
