37100 [4.15e-03, 1.21e-02, 4.82e-04, 5.01e-04, 6.79e-03, 5.00e-04]
37800 [4.19e-03, 1.20e-02, 4.45e-04, 5.00e-04, 6.75e-03, 4.99e-04]
38500 [4.19e-03, 1.20e-02, 3.96e-04, 5.01e-04, 6.75e-03, 5.02e-04]
39200 [4.16e-03, 1.20e-02, 5.28e-04, 5.01e-04, 6.75e-03, 5.03e-04]
39900 [4.15e-03, 1.20e-02, 5.31e-04, 5.00e-04, 6.80e-03, 4.99e-04]
40600 [4.15e-03, 1.20e-02, 4.51e-04, 5.00e-04, 6.79e-03, 5.00e-04]
41300 [4.13e-03, 1.20e-02, 4.18e-04, 5.01e-04, 6.79e-03, 5.00e-04]
42000 [4.17e-03, 1.20e-02, 4.54e-04, 5.00e-04, 6.78e-03, 4.98e-04]
42700 [4.13e-03, 1.20e-02, 5.15e-04, 5.00e-04, 6.81e-03, 5.01e-04]
43400 [4.14e-03, 1.20e-02, 5.07e-04, 5.00e-04, 6.80e-03, 4.99e-04]
44100 [4.13e-03, 1.20e-02, 4.86e-04, 5.01e-04, 6.80e-03, 5.02e-04]
44800 [4.13e-03, 1.20e-02, 5.27e-04, 5.00e-04, 6.82e-03, 4.97e-04]
45500 [4.11e-03, 1.20e-02, 5.09e-04, 5.01e-04, 6.84e-03, 5.00e-04]
46200 [4.15e-03, 1.20e-02, 4.91e-04, 5.01e-04, 6.79e-03, 5.00e-04]
46900 [4.15e-03, 1.20e-02, 5.03e-04, 5.00e-04, 6.79e-03, 4.98e-04]
47600 [4.13e-03, 1.19e-02, 4.60e-04, 5.00e-04, 6.83e-03, 4.97e-04]
48300 [4.15e-03, 1.19e-02, 4.78e-04, 5.01e-04, 6.79e-03, 4.99e-04]
49000 [4.14e-03, 1.18e-02, 2.85e-04, 5.04e-04, 6.74e-03, 5.12e-04]
49700 [4.09e-03, 1.20e-02, 5.27e-04, 5.01e-04, 6.84e-03, 5.02e-04]
50400 [4.15e-03, 1.19e-02, 5.00e-04, 5.00e-04, 6.80e-03, 4.98e-04]
51100 [4.14e-03, 1.19e-02, 4.92e-04, 5.01e-04, 6.81e-03, 4.99e-04]
51800 [4.15e-03, 1.19e-02, 5.02e-04, 5.00e-04, 6.79e-03, 5.01e-04]
52500 [4.15e-03, 1.17e-02, 4.32e-04, 5.00e-04, 6.79e-03, 4.92e-04]
53200 [4.14e-03, 1.19e-02, 4.98e-04, 5.01e-04, 6.80e-03, 5.00e-04]
53900 [4.12e-03, 1.19e-02, 5.38e-04, 5.00e-04, 6.84e-03, 4.98e-04]
54600 [4.12e-03, 1.19e-02, 5.02e-04, 5.01e-04, 6.81e-03, 5.03e-04]
55300 [4.02e-03, 1.19e-02, 3.50e-04, 5.03e-04, 6.86e-03, 5.09e-04]
56000 [4.16e-03, 1.19e-02, 4.89e-04, 5.00e-04, 6.79e-03, 4.98e-04]
56700 [4.19e-03, 1.19e-02, 5.05e-04, 5.01e-04, 6.74e-03, 5.02e-04]
57400 [4.17e-03, 1.19e-02, 4.74e-04, 5.00e-04, 6.76e-03, 5.00e-04]
58100 [4.14e-03, 1.19e-02, 5.12e-04, 5.00e-04, 6.81e-03, 4.99e-04]
58800 [4.17e-03, 1.19e-02, 5.58e-04, 5.01e-04, 6.78e-03, 5.00e-04]
59500 [4.09e-03, 1.20e-02, 5.24e-04, 5.00e-04, 6.87e-03, 4.98e-04]
60200 [4.15e-03, 1.19e-02, 4.32e-04, 5.01e-04, 6.76e-03, 5.01e-04]
60900 [4.15e-03, 1.19e-02, 5.02e-04, 5.00e-04, 6.80e-03, 4.99e-04]
61600 [4.17e-03, 1.19e-02, 4.77e-04, 5.00e-04, 6.76e-03, 5.00e-04]
62300 [4.14e-03, 1.19e-02, 5.21e-04, 4.99e-04, 6.80e-03, 4.99e-04]
63000 [4.15e-03, 1.19e-02, 4.93e-04, 5.00e-04, 6.79e-03, 4.99e-04]
63700 [4.15e-03, 1.19e-02, 5.00e-04, 5.00e-04, 6.80e-03, 4.98e-04]
64400 [4.12e-03, 1.20e-02, 5.31e-04, 4.99e-04, 6.82e-03, 5.00e-04]
65100 [4.13e-03, 1.20e-02, 4.94e-04, 5.00e-04, 6.80e-03, 5.01e-04]
65800 [4.14e-03, 1.20e-02, 5.04e-04, 5.00e-04, 6.80e-03, 5.00e-04]
66500 [4.10e-03, 1.20e-02, 4.67e-04, 5.00e-04, 6.83e-03, 5.00e-04]
67200 [4.14e-03, 1.20e-02, 3.62e-04, 5.02e-04, 6.81e-03, 5.03e-04]
67900 [4.17e-03, 1.19e-02, 4.76e-04, 5.01e-04, 6.76e-03, 5.01e-04]
68600 [4.17e-03, 1.19e-02, 5.44e-04, 4.99e-04, 6.78e-03, 4.97e-04]
69300 [4.16e-03, 1.20e-02, 5.10e-04, 5.00e-04, 6.78e-03, 4.97e-04]
70000 [4.11e-03, 1.20e-02, 4.89e-04, 5.00e-04, 6.82e-03, 4.97e-04]
