# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 4.049878838818678217e-02 3.141885005157761881e-03 1.746442387923958020e-02 1.932100000000000219e-12 2.131600000000000166e-10 4.579600000000000192e-08 1.609426115078395059e+00 8.221867724485360185e+00 4.914628071799562292e+01 4.049878838818678217e-02 3.141885005157761881e-03 1.746442387923958020e-02 1.932100000000000219e-12 2.131600000000000166e-10 4.579600000000000192e-08 1.609426115078395059e+00 8.221867724485360185e+00 4.914628071799562292e+01
7.000000000000000000e+02 7.573908274007718280e-03 1.922872484795617731e-01 1.522125335060106721e+00 8.556224131986015023e-05 4.303337358614267583e-03 7.868785890146853812e-02 1.212484699685789785e-01 1.015415929822868657e+00 3.309547709916208724e+00 7.573908274007718280e-03 1.922872484795617731e-01 1.522125335060106721e+00 8.556224131986015023e-05 4.303337358614267583e-03 7.868785890146853812e-02 1.212484699685789785e-01 1.015415929822868657e+00 3.309547709916208724e+00
1.400000000000000000e+03 7.243429559576031358e-03 2.127986505813273810e-01 1.781550251629421933e+00 4.577006943218350104e-04 1.023442161288179214e-04 9.444862665613319719e-02 1.101130366292368823e-01 3.362874868860211697e-01 8.746645550625312682e-01 7.243429559576031358e-03 2.127986505813273810e-01 1.781550251629421933e+00 4.577006943218350104e-04 1.023442161288179214e-04 9.444862665613319719e-02 1.101130366292368823e-01 3.362874868860211697e-01 8.746645550625312682e-01
2.100000000000000000e+03 6.162909629475731357e-03 1.885024357739893131e-01 1.860836840078727628e+00 4.818522115116201290e-05 1.283956123593252139e-05 9.629847184990578124e-02 7.840707845728815684e-02 1.668108154637019391e-01 7.725450363337615922e-01 6.162909629475731357e-03 1.885024357739893131e-01 1.860836840078727628e+00 4.818522115116201290e-05 1.283956123593252139e-05 9.629847184990578124e-02 7.840707845728815684e-02 1.668108154637019391e-01 7.725450363337615922e-01
2.800000000000000000e+03 8.019376758107375422e-03 1.813298842953628698e-01 1.909670166591623808e+00 1.364266296030866574e-05 1.317173418970036549e-04 9.589463800150335726e-02 5.721627023547157243e-02 8.946520607754313015e-02 7.277669340633547979e-01 8.019376758107375422e-03 1.813298842953628698e-01 1.909670166591623808e+00 1.364266296030866574e-05 1.317173418970036549e-04 9.589463800150335726e-02 5.721627023547157243e-02 8.946520607754313015e-02 7.277669340633547979e-01
3.500000000000000000e+03 9.211648746747324798e-03 1.789673838929542182e-01 1.948907263051287586e+00 2.842698819043235403e-05 1.991703024993185414e-04 9.643242570969749738e-02 4.489721248775394719e-02 5.751170964315995005e-02 6.834695428854948851e-01 9.211648746747324798e-03 1.789673838929542182e-01 1.948907263051287586e+00 2.842698819043235403e-05 1.991703024993185414e-04 9.643242570969749738e-02 4.489721248775394719e-02 5.751170964315995005e-02 6.834695428854948851e-01
4.200000000000000000e+03 9.236743503973318323e-03 1.733682282289341348e-01 1.980620665048318463e+00 2.552260350369141173e-05 1.870123302654548949e-04 9.740326304835832116e-02 3.923323944401474472e-02 4.946097276121859398e-02 6.441372038955184287e-01 9.236743503973318323e-03 1.733682282289341348e-01 1.980620665048318463e+00 2.552260350369141173e-05 1.870123302654548949e-04 9.740326304835832116e-02 3.923323944401474472e-02 4.946097276121859398e-02 6.441372038955184287e-01
4.900000000000000000e+03 8.173378293355161583e-03 1.671934859331165590e-01 2.003576088635969477e+00 1.778307066552739388e-05 1.982013108579508799e-04 9.779425401724615996e-02 3.542034087257506236e-02 4.891282271119536118e-02 6.156235095913957789e-01 8.173378293355161583e-03 1.671934859331165590e-01 2.003576088635969477e+00 1.778307066552739388e-05 1.982013108579508799e-04 9.779425401724615996e-02 3.542034087257506236e-02 4.891282271119536118e-02 6.156235095913957789e-01
5.600000000000000000e+03 7.220776416155697507e-03 1.622709687951366109e-01 2.020617596141347949e+00 1.137191091303834815e-05 2.249866797287146023e-04 9.792160934148158580e-02 3.194452785223153568e-02 5.019156115402304691e-02 5.949322537015254708e-01 7.220776416155697507e-03 1.622709687951366109e-01 2.020617596141347949e+00 1.137191091303834815e-05 2.249866797287146023e-04 9.792160934148158580e-02 3.194452785223153568e-02 5.019156115402304691e-02 5.949322537015254708e-01
6.300000000000000000e+03 6.242049028697501355e-03 1.589766862647284118e-01 2.032662392702806908e+00 7.954272877546393839e-06 2.540089801915861121e-04 9.776935264263830749e-02 2.798938850664697484e-02 5.165864211957113539e-02 5.810523553958589771e-01 6.242049028697501355e-03 1.589766862647284118e-01 2.032662392702806908e+00 7.954272877546393839e-06 2.540089801915861121e-04 9.776935264263830749e-02 2.798938850664697484e-02 5.165864211957113539e-02 5.810523553958589771e-01
7.000000000000000000e+03 4.979234668720765311e-03 1.568531348624827848e-01 2.040713013777124551e+00 6.161638387141783179e-06 2.899364073656276368e-04 9.768051742729719211e-02 2.188112510089038759e-02 5.245821394424515782e-02 5.722806588846774956e-01 4.979234668720765311e-03 1.568531348624827848e-01 2.040713013777124551e+00 6.161638387141783179e-06 2.899364073656276368e-04 9.768051742729719211e-02 2.188112510089038759e-02 5.245821394424515782e-02 5.722806588846774956e-01
7.700000000000000000e+03 3.353565785349754604e-03 1.533644451179074220e-01 2.051270557542372419e+00 8.325276455837765955e-06 3.218841908403120692e-04 9.759174564679755359e-02 1.249095475635562426e-02 5.273095075511207569e-02 5.637259257547472258e-01 3.353565785349754604e-03 1.533644451179074220e-01 2.051270557542372419e+00 8.325276455837765955e-06 3.218841908403120692e-04 9.759174564679755359e-02 1.249095475635562426e-02 5.273095075511207569e-02 5.637259257547472258e-01
