0 [0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00]
1000 [3.03e-02, 6.00e-05, 1.63e-05, 5.73e-03, 4.22e-05, 7.57e-05, 1.27e-04, 8.11e-05, 3.73e-05, 4.19e-03, 5.44e-05, 4.04e-03]
2000 [1.48e-02, 1.70e-04, 2.12e-05, 5.75e-03, 2.37e-05, 5.88e-05, 9.24e-05, 6.57e-05, 4.08e-05, 3.83e-03, 4.40e-05, 3.88e-03]
3000 [9.55e-03, 9.02e-03, 3.98e-05, 2.65e-03, 1.34e-05, 5.14e-05, 9.95e-05, 4.70e-05, 3.92e-05, 3.91e-03, 4.52e-05, 3.10e-03]
4000 [8.36e-03, 1.61e-02, 3.19e-05, 1.74e-05, 2.27e-05, 4.72e-05, 6.90e-05, 4.29e-05, 4.42e-05, 4.16e-03, 4.84e-05, 2.81e-03]
5000 [9.93e-03, 1.61e-02, 1.70e-05, 2.63e-05, 2.21e-05, 5.13e-05, 4.65e-05, 5.00e-05, 4.90e-05, 4.20e-03, 4.99e-05, 2.93e-03]
6000 [1.24e-02, 1.66e-02, 2.88e-05, 3.57e-05, 2.70e-05, 5.09e-05, 4.29e-05, 5.07e-05, 4.93e-05, 4.21e-03, 5.00e-05, 2.93e-03]
7000 [1.45e-02, 1.69e-02, 3.51e-05, 4.91e-05, 3.14e-05, 5.19e-05, 4.22e-05, 5.16e-05, 4.98e-05, 4.22e-03, 5.01e-05, 2.94e-03]
8000 [1.72e-02, 1.73e-02, 3.07e-05, 5.46e-05, 2.52e-05, 5.24e-05, 3.63e-05, 5.21e-05, 5.02e-05, 4.25e-03, 5.02e-05, 2.97e-03]
9000 [1.95e-02, 1.78e-02, 1.32e-05, 5.48e-05, 1.01e-03, 5.20e-05, 2.09e-05, 5.21e-05, 5.10e-05, 4.30e-03, 5.05e-05, 3.02e-03]
10000 [1.35e-02, 1.71e-02, 5.80e-05, 2.84e-05, 8.09e-06, 5.43e-05, 6.44e-05, 4.59e-05, 3.30e-03, 6.80e-03, 4.73e-03, 9.54e-03]
11000 [1.85e-02, 1.78e-02, 3.37e-05, 5.14e-05, 3.63e-04, 5.37e-05, 3.59e-05, 5.13e-05, 2.58e-03, 6.70e-03, 8.89e-03, 1.24e-02]
12000 [1.52e-02, 1.82e-02, 2.58e-05, 5.52e-05, 5.27e-03, 5.25e-05, 2.88e-05, 5.21e-05, 1.96e-03, 6.63e-03, 8.62e-03, 1.23e-02]
13000 [6.93e-03, 1.85e-02, 3.09e-05, 4.63e-05, 1.33e-02, 5.03e-05, 2.06e-05, 5.06e-05, 1.34e-03, 6.57e-03, 8.48e-03, 1.22e-02]
14000 [3.62e-06, 1.86e-02, 7.37e-06, 4.52e-05, 1.93e-02, 5.06e-05, 8.59e-06, 5.08e-05, 9.63e-04, 6.52e-03, 8.47e-03, 1.22e-02]
15000 [1.32e-05, 1.86e-02, 1.59e-05, 4.17e-05, 1.95e-02, 4.98e-05, 1.12e-05, 4.99e-05, 9.98e-04, 6.54e-03, 8.48e-03, 1.22e-02]
16000 [7.21e-06, 1.86e-02, 1.09e-05, 4.56e-05, 1.93e-02, 5.06e-05, 2.68e-09, 5.06e-05, 1.00e-03, 6.53e-03, 8.51e-03, 1.23e-02]
17000 [8.73e-06, 1.86e-02, 1.05e-05, 4.51e-05, 1.91e-02, 5.03e-05, 2.48e-06, 5.03e-05, 1.01e-03, 6.53e-03, 8.52e-03, 1.23e-02]
18000 [2.12e-05, 1.86e-02, 2.12e-05, 3.86e-05, 1.90e-02, 4.88e-05, 1.42e-05, 4.89e-05, 1.01e-03, 6.53e-03, 8.53e-03, 1.23e-02]
19000 [2.82e-05, 1.86e-02, 2.88e-05, 3.91e-05, 1.89e-02, 4.88e-05, 2.06e-05, 4.88e-05, 1.01e-03, 6.53e-03, 8.54e-03, 1.23e-02]
20000 [2.31e-05, 1.86e-02, 2.39e-05, 4.05e-05, 1.89e-02, 4.96e-05, 3.92e-06, 4.96e-05, 1.02e-03, 6.54e-03, 8.55e-03, 1.23e-02]
