37100 [5.29e-01, 4.99e-01, 1.27e+00, 6.28e-04, 5.04e-02, 6.04e-04]
37800 [5.48e-01, 5.03e-01, 1.27e+00, 5.71e-04, 1.03e-01, 5.11e-04]
38500 [5.17e-01, 5.06e-01, 1.26e+00, 3.77e-04, 8.93e-02, 3.07e-04]
39200 [4.93e-01, 5.08e-01, 1.26e+00, 6.12e-04, 8.82e-02, 6.15e-04]
39900 [5.21e-01, 5.12e-01, 1.26e+00, 2.15e-04, 1.43e-01, 1.73e-04]
40600 [5.11e-01, 5.15e-01, 1.26e+00, 4.55e-04, 1.56e-01, 4.63e-04]
41300 [4.84e-01, 5.17e-01, 1.25e+00, 2.96e-04, 1.47e-01, 2.85e-04]
42000 [5.11e-01, 5.21e-01, 1.25e+00, 6.64e-04, 1.95e-01, 7.18e-04]
42700 [5.04e-01, 5.24e-01, 1.25e+00, 4.21e-04, 2.06e-01, 4.02e-04]
43400 [4.69e-01, 5.26e-01, 1.25e+00, 6.96e-04, 1.79e-01, 8.24e-04]
44100 [5.12e-01, 5.29e-01, 1.25e+00, 7.61e-04, 2.48e-01, 7.51e-04]
44800 [5.05e-01, 5.32e-01, 1.25e+00, 4.49e-04, 2.55e-01, 3.79e-04]
45500 [4.90e-01, 5.34e-01, 1.24e+00, 1.27e-04, 2.45e-01, 1.03e-04]
46200 [4.85e-01, 5.36e-01, 1.24e+00, 4.32e-04, 2.52e-01, 5.32e-04]
46900 [5.05e-01, 5.39e-01, 1.24e+00, 4.54e-04, 2.90e-01, 5.01e-04]
47600 [4.79e-01, 5.41e-01, 1.24e+00, 2.30e-04, 2.59e-01, 2.76e-04]
48300 [4.89e-01, 5.43e-01, 1.24e+00, 3.93e-04, 2.87e-01, 3.50e-04]
49000 [4.75e-01, 5.45e-01, 1.24e+00, 2.51e-04, 2.74e-01, 2.92e-04]
49700 [4.76e-01, 5.48e-01, 1.23e+00, 3.90e-04, 2.84e-01, 2.69e-04]
50400 [4.43e-01, 5.49e-01, 1.23e+00, 9.21e-05, 2.48e-01, 1.41e-04]
51100 [4.61e-01, 5.52e-01, 1.23e+00, 3.02e-04, 2.80e-01, 2.80e-04]
51800 [4.53e-01, 5.54e-01, 1.23e+00, 8.84e-04, 2.74e-01, 7.84e-04]
52500 [4.78e-01, 5.56e-01, 1.23e+00, 6.83e-04, 3.07e-01, 5.48e-04]
53200 [4.58e-01, 5.58e-01, 1.23e+00, 3.13e-04, 2.90e-01, 6.53e-05]
53900 [4.77e-01, 5.60e-01, 1.23e+00, 8.18e-05, 3.06e-01, 8.10e-05]
54600 [4.38e-01, 5.61e-01, 1.23e+00, 7.90e-04, 2.70e-01, 7.05e-04]
55300 [4.70e-01, 5.64e-01, 1.23e+00, 1.34e-04, 3.02e-01, 2.10e-04]
56000 [4.77e-01, 5.66e-01, 1.23e+00, 4.66e-04, 3.20e-01, 5.57e-04]
56700 [4.77e-01, 5.68e-01, 1.23e+00, 6.44e-04, 3.18e-01, 6.53e-04]
57400 [4.78e-01, 5.69e-01, 1.23e+00, 3.51e-04, 3.20e-01, 2.88e-04]
58100 [4.71e-01, 5.71e-01, 1.22e+00, 5.96e-04, 3.07e-01, 6.16e-04]
58800 [4.60e-01, 5.73e-01, 1.22e+00, 9.90e-04, 3.04e-01, 6.30e-04]
59500 [4.61e-01, 5.75e-01, 1.22e+00, 6.92e-04, 2.90e-01, 6.86e-04]
60200 [4.75e-01, 5.76e-01, 1.22e+00, 5.33e-04, 3.18e-01, 5.55e-04]
60900 [4.61e-01, 5.78e-01, 1.22e+00, 1.20e-04, 2.90e-01, 1.19e-04]
61600 [4.74e-01, 5.80e-01, 1.22e+00, 8.28e-04, 3.15e-01, 7.22e-04]
62300 [4.45e-01, 5.80e-01, 1.22e+00, 2.51e-07, 2.73e-01, 7.86e-05]
63000 [4.66e-01, 5.82e-01, 1.22e+00, 1.98e-04, 3.01e-01, 2.32e-04]
63700 [4.57e-01, 5.84e-01, 1.22e+00, 5.82e-04, 2.85e-01, 6.43e-04]
64400 [4.74e-01, 5.86e-01, 1.22e+00, 2.87e-04, 3.13e-01, 3.01e-04]
65100 [4.60e-01, 5.87e-01, 1.22e+00, 4.58e-04, 2.86e-01, 3.71e-04]
65800 [4.38e-01, 5.88e-01, 1.22e+00, 1.91e-04, 2.59e-01, 1.07e-04]
66500 [4.59e-01, 5.90e-01, 1.22e+00, 3.06e-04, 2.89e-01, 2.69e-04]
67200 [4.54e-01, 5.91e-01, 1.21e+00, 7.94e-04, 2.76e-01, 7.19e-04]
67900 [4.68e-01, 5.93e-01, 1.22e+00, 3.67e-04, 3.01e-01, 2.96e-04]
68600 [4.58e-01, 5.94e-01, 1.21e+00, 5.82e-04, 2.84e-01, 5.01e-04]
69300 [4.36e-01, 5.95e-01, 1.21e+00, 4.33e-04, 2.50e-01, 3.59e-04]
70000 [4.57e-01, 5.97e-01, 1.21e+00, 5.69e-04, 2.83e-01, 3.39e-04]
