# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 8.550335658620471582e-03 4.353122842133328591e-02 1.207087248241927148e-03 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.203614953727427550e-02 2.463177689152791852e-02 1.557132412587663300e-02 8.550335658620471582e-03 4.353122842133328591e-02 1.207087248241927148e-03 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.203614953727427550e-02 2.463177689152791852e-02 1.557132412587663300e-02
7.000000000000000000e+02 2.618020527590911480e-03 1.617822161595660398e-04 2.915370713681128193e-05 4.506046382076749242e-04 5.679237217842396700e-06 4.523650470011330319e-09 8.814689847007223808e-04 9.197287519466312638e-05 2.327518047764647562e-05 2.618020527590911480e-03 1.617822161595660398e-04 2.915370713681128193e-05 4.506046382076749242e-04 5.679237217842396700e-06 4.523650470011330319e-09 8.814689847007223808e-04 9.197287519466312638e-05 2.327518047764647562e-05
1.400000000000000000e+03 3.195957737526092853e-04 4.373574052738537089e-05 2.943294512854395195e-06 5.811714308243444980e-05 1.949324463017444674e-06 2.063770602917525147e-09 9.968426671256192407e-04 4.825053176378167678e-05 2.683903175384283199e-06 3.195957737526092853e-04 4.373574052738537089e-05 2.943294512854395195e-06 5.811714308243444980e-05 1.949324463017444674e-06 2.063770602917525147e-09 9.968426671256192407e-04 4.825053176378167678e-05 2.683903175384283199e-06
2.100000000000000000e+03 1.923560603406784168e-04 2.623644791693290496e-05 1.797764369873863767e-06 3.309515752257902009e-05 2.734696561799768154e-07 2.641353968861781163e-09 6.799363775614796022e-04 2.738796791163750446e-05 1.671833543369175336e-06 1.923560603406784168e-04 2.623644791693290496e-05 1.797764369873863767e-06 3.309515752257902009e-05 2.734696561799768154e-07 2.641353968861781163e-09 6.799363775614796022e-04 2.738796791163750446e-05 1.671833543369175336e-06
2.800000000000000000e+03 1.111937362653592177e-04 1.863121300329829988e-05 1.230556095076289503e-06 2.176930806583467391e-05 2.273488979993733548e-08 4.159401025586700643e-10 5.480034611809019842e-04 1.769169044413481886e-05 2.892062828556715858e-06 1.111937362653592177e-04 1.863121300329829988e-05 1.230556095076289503e-06 2.176930806583467391e-05 2.273488979993733548e-08 4.159401025586700643e-10 5.480034611809019842e-04 1.769169044413481886e-05 2.892062828556715858e-06
3.500000000000000000e+03 6.685416279887796927e-05 2.422644963448715585e-05 1.161287591966431758e-06 1.644938171985743861e-05 3.063100274112627920e-09 1.176098125964894112e-09 4.943757485949988378e-04 1.443493257185031197e-05 2.625446213582789288e-06 6.685416279887796927e-05 2.422644963448715585e-05 1.161287591966431758e-06 1.644938171985743861e-05 3.063100274112627920e-09 1.176098125964894112e-09 4.943757485949988378e-04 1.443493257185031197e-05 2.625446213582789288e-06
4.200000000000000000e+03 5.863340240637562916e-05 3.293330650109912999e-05 1.606945680583163681e-06 1.375333619104744717e-05 2.509693792100550858e-08 3.496222286862705991e-09 4.497240626099911721e-04 1.446274776557742912e-05 1.853984523369851250e-06 5.863340240637562916e-05 3.293330650109912999e-05 1.606945680583163681e-06 1.375333619104744717e-05 2.509693792100550858e-08 3.496222286862705991e-09 4.497240626099911721e-04 1.446274776557742912e-05 1.853984523369851250e-06
4.900000000000000000e+03 6.524076410238304282e-05 4.245870923225881111e-05 1.419168134562898421e-06 1.215853833726207981e-05 1.922882228080294547e-07 1.366855527672058524e-08 4.110585032382573878e-04 1.598578886191406507e-05 1.676092259636703984e-06 6.524076410238304282e-05 4.245870923225881111e-05 1.419168134562898421e-06 1.215853833726207981e-05 1.922882228080294547e-07 1.366855527672058524e-08 4.110585032382573878e-04 1.598578886191406507e-05 1.676092259636703984e-06
5.600000000000000000e+03 4.725060510230825610e-05 4.343700493177128402e-05 9.111557202660751244e-07 1.093425485398632253e-05 1.348549941612984165e-08 1.425386641631642193e-09 3.768212269201820833e-04 1.399708571528343941e-05 1.068493484288368019e-06 4.725060510230825610e-05 4.343700493177128402e-05 9.111557202660751244e-07 1.093425485398632253e-05 1.348549941612984165e-08 1.425386641631642193e-09 3.768212269201820833e-04 1.399708571528343941e-05 1.068493484288368019e-06
6.300000000000000000e+03 4.588391714516339121e-05 4.497021655988169247e-05 4.018712042267678307e-07 9.295298860524195089e-06 8.834257898175944374e-08 1.041614470389530871e-09 3.459465366376088323e-04 1.303800596878765338e-05 6.865067993563181799e-07 4.588391714516339121e-05 4.497021655988169247e-05 4.018712042267678307e-07 9.295298860524195089e-06 8.834257898175944374e-08 1.041614470389530871e-09 3.459465366376088323e-04 1.303800596878765338e-05 6.865067993563181799e-07
