0 [0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00]
350 [8.50e-02, -5.68e-02, 9.96e-02, -3.38e-02, 1.20e-01, 5.71e-02]
700 [9.00e-02, -4.63e-02, 1.39e-01, 1.91e-02, 1.36e-01, 7.39e-02]
1050 [9.46e-02, -3.64e-02, 1.58e-01, 4.29e-02, 1.43e-01, 8.00e-02]
1400 [9.89e-02, -2.82e-02, 1.65e-01, 5.02e-02, 1.44e-01, 8.17e-02]
1750 [1.01e-01, -2.29e-02, 1.68e-01, 5.46e-02, 1.47e-01, 8.48e-02]
2100 [1.03e-01, -1.86e-02, 1.69e-01, 5.51e-02, 1.47e-01, 8.51e-02]
2450 [1.04e-01, -1.75e-02, 1.69e-01, 5.44e-02, 1.47e-01, 8.50e-02]
2800 [1.06e-01, -1.34e-02, 1.70e-01, 5.52e-02, 1.47e-01, 8.40e-02]
3150 [1.06e-01, -1.32e-02, 1.70e-01, 5.49e-02, 1.47e-01, 8.48e-02]
3500 [1.07e-01, -1.18e-02, 1.70e-01, 5.45e-02, 1.47e-01, 8.39e-02]
3850 [1.07e-01, -1.28e-02, 1.71e-01, 5.46e-02, 1.47e-01, 8.47e-02]
4200 [1.07e-01, -1.25e-02, 1.70e-01, 5.43e-02, 1.48e-01, 8.33e-02]
4550 [1.07e-01, -1.35e-02, 1.71e-01, 5.45e-02, 1.48e-01, 8.52e-02]
4900 [1.06e-01, -1.45e-02, 1.70e-01, 5.29e-02, 1.47e-01, 8.42e-02]
5250 [1.07e-01, -1.47e-02, 1.71e-01, 5.38e-02, 1.48e-01, 8.49e-02]
5600 [1.06e-01, -1.56e-02, 1.70e-01, 5.29e-02, 1.48e-01, 8.46e-02]
5950 [1.06e-01, -1.68e-02, 1.69e-01, 5.17e-02, 1.47e-01, 8.39e-02]
6300 [1.06e-01, -1.75e-02, 1.69e-01, 5.12e-02, 1.47e-01, 8.39e-02]
6650 [1.05e-01, -1.81e-02, 1.69e-01, 5.07e-02, 1.46e-01, 8.21e-02]
7000 [1.05e-01, -1.76e-02, 1.69e-01, 5.12e-02, 1.47e-01, 8.38e-02]
7350 [1.05e-01, -1.95e-02, 1.68e-01, 4.96e-02, 1.45e-01, 8.18e-02]
7700 [1.05e-01, -1.94e-02, 1.68e-01, 4.98e-02, 1.47e-01, 8.33e-02]
8050 [1.04e-01, -1.99e-02, 1.69e-01, 5.00e-02, 1.47e-01, 8.35e-02]
8400 [1.05e-01, -2.06e-02, 1.68e-01, 4.95e-02, 1.47e-01, 8.30e-02]
8750 [1.04e-01, -2.10e-02, 1.68e-01, 4.94e-02, 1.47e-01, 8.29e-02]
9100 [1.04e-01, -2.16e-02, 1.68e-01, 4.85e-02, 1.46e-01, 8.27e-02]
9450 [1.04e-01, -2.18e-02, 1.68e-01, 4.95e-02, 1.47e-01, 8.31e-02]
9800 [1.04e-01, -2.20e-02, 1.68e-01, 4.89e-02, 1.47e-01, 8.32e-02]
10150 [1.04e-01, -2.23e-02, 1.68e-01, 4.91e-02, 1.47e-01, 8.32e-02]
10500 [1.04e-01, -2.23e-02, 1.68e-01, 4.89e-02, 1.47e-01, 8.31e-02]
10850 [1.04e-01, -2.26e-02, 1.68e-01, 4.88e-02, 1.47e-01, 8.32e-02]
11200 [1.04e-01, -2.25e-02, 1.68e-01, 4.87e-02, 1.47e-01, 8.31e-02]
11550 [1.04e-01, -2.24e-02, 1.68e-01, 4.88e-02, 1.47e-01, 8.30e-02]
11900 [1.04e-01, -2.25e-02, 1.68e-01, 4.89e-02, 1.47e-01, 8.30e-02]
12250 [1.04e-01, -2.29e-02, 1.66e-01, 4.62e-02, 1.44e-01, 8.01e-02]
12600 [1.04e-01, -2.24e-02, 1.68e-01, 4.92e-02, 1.47e-01, 8.32e-02]
12950 [1.04e-01, -2.25e-02, 1.68e-01, 4.90e-02, 1.47e-01, 8.32e-02]
13300 [1.04e-01, -2.25e-02, 1.68e-01, 4.88e-02, 1.46e-01, 8.28e-02]
13650 [1.04e-01, -2.25e-02, 1.68e-01, 4.90e-02, 1.47e-01, 8.29e-02]
14000 [1.04e-01, -2.27e-02, 1.68e-01, 4.90e-02, 1.47e-01, 8.32e-02]
14350 [1.04e-01, -2.26e-02, 1.68e-01, 4.90e-02, 1.47e-01, 8.30e-02]
14700 [1.04e-01, -2.25e-02, 1.68e-01, 4.88e-02, 1.47e-01, 8.32e-02]
15050 [1.04e-01, -2.22e-02, 1.68e-01, 4.90e-02, 1.47e-01, 8.32e-02]
15400 [1.04e-01, -2.23e-02, 1.68e-01, 4.93e-02, 1.47e-01, 8.34e-02]
15750 [1.04e-01, -2.17e-02, 1.68e-01, 4.89e-02, 1.46e-01, 8.28e-02]
16100 [1.04e-01, -2.26e-02, 1.68e-01, 4.92e-02, 1.47e-01, 8.33e-02]
16450 [1.04e-01, -2.27e-02, 1.68e-01, 4.91e-02, 1.47e-01, 8.33e-02]
16800 [1.04e-01, -2.28e-02, 1.68e-01, 4.90e-02, 1.47e-01, 8.32e-02]
17150 [1.04e-01, -2.28e-02, 1.68e-01, 4.86e-02, 1.47e-01, 8.30e-02]
17500 [1.04e-01, -2.28e-02, 1.68e-01, 4.87e-02, 1.47e-01, 8.30e-02]
17850 [1.04e-01, -2.26e-02, 1.68e-01, 4.91e-02, 1.47e-01, 8.31e-02]
18200 [1.04e-01, -2.28e-02, 1.68e-01, 4.89e-02, 1.47e-01, 8.32e-02]
18550 [1.04e-01, -2.28e-02, 1.68e-01, 4.89e-02, 1.47e-01, 8.31e-02]
18900 [1.04e-01, -2.28e-02, 1.68e-01, 4.89e-02, 1.47e-01, 8.31e-02]
19250 [1.04e-01, -2.28e-02, 1.68e-01, 4.90e-02, 1.47e-01, 8.32e-02]
19600 [1.04e-01, -2.28e-02, 1.68e-01, 4.89e-02, 1.47e-01, 8.32e-02]
19950 [1.04e-01, -2.29e-02, 1.68e-01, 4.89e-02, 1.47e-01, 8.30e-02]
20300 [1.04e-01, -2.28e-02, 1.68e-01, 4.89e-02, 1.47e-01, 8.31e-02]
20650 [1.04e-01, -2.29e-02, 1.68e-01, 4.89e-02, 1.47e-01, 8.32e-02]
21000 [1.04e-01, -2.30e-02, 1.68e-01, 4.84e-02, 1.47e-01, 8.30e-02]
21350 [1.04e-01, -2.28e-02, 1.68e-01, 4.92e-02, 1.47e-01, 8.33e-02]
21700 [1.04e-01, -2.29e-02, 1.68e-01, 4.91e-02, 1.47e-01, 8.33e-02]
22050 [1.04e-01, -2.29e-02, 1.68e-01, 4.90e-02, 1.47e-01, 8.33e-02]
22400 [1.04e-01, -2.28e-02, 1.68e-01, 4.91e-02, 1.47e-01, 8.33e-02]
22750 [1.04e-01, -2.30e-02, 1.68e-01, 4.88e-02, 1.47e-01, 8.31e-02]
23100 [1.04e-01, -2.29e-02, 1.68e-01, 4.90e-02, 1.47e-01, 8.31e-02]
23450 [1.04e-01, -2.31e-02, 1.68e-01, 4.88e-02, 1.47e-01, 8.30e-02]
23800 [1.04e-01, -2.28e-02, 1.68e-01, 4.90e-02, 1.47e-01, 8.31e-02]
24150 [1.04e-01, -2.28e-02, 1.68e-01, 4.88e-02, 1.47e-01, 8.30e-02]
24500 [1.04e-01, -2.29e-02, 1.68e-01, 4.91e-02, 1.47e-01, 8.32e-02]
24850 [1.04e-01, -2.28e-02, 1.68e-01, 4.91e-02, 1.47e-01, 8.33e-02]
25200 [1.04e-01, -2.30e-02, 1.68e-01, 4.90e-02, 1.47e-01, 8.32e-02]
25550 [1.04e-01, -2.30e-02, 1.68e-01, 4.89e-02, 1.47e-01, 8.32e-02]
25900 [1.04e-01, -2.30e-02, 1.68e-01, 4.88e-02, 1.47e-01, 8.31e-02]
26250 [1.06e-01, -1.75e-02, 1.68e-01, 4.99e-02, 1.46e-01, 8.28e-02]
26600 [1.05e-01, -1.99e-02, 1.69e-01, 5.11e-02, 1.47e-01, 8.39e-02]
26950 [1.04e-01, -2.08e-02, 1.69e-01, 5.00e-02, 1.47e-01, 8.35e-02]
27300 [1.04e-01, -2.16e-02, 1.68e-01, 4.90e-02, 1.46e-01, 8.27e-02]
27650 [1.04e-01, -2.23e-02, 1.68e-01, 4.94e-02, 1.47e-01, 8.33e-02]
28000 [1.04e-01, -2.22e-02, 1.68e-01, 4.92e-02, 1.47e-01, 8.32e-02]
28350 [1.04e-01, -2.25e-02, 1.68e-01, 4.92e-02, 1.47e-01, 8.32e-02]
28700 [1.04e-01, -2.26e-02, 1.68e-01, 4.91e-02, 1.47e-01, 8.32e-02]
29050 [1.04e-01, -2.27e-02, 1.68e-01, 4.92e-02, 1.47e-01, 8.33e-02]
29400 [1.04e-01, -2.28e-02, 1.68e-01, 4.88e-02, 1.47e-01, 8.28e-02]
29750 [1.04e-01, -2.28e-02, 1.68e-01, 4.90e-02, 1.47e-01, 8.31e-02]
30100 [1.04e-01, -2.28e-02, 1.68e-01, 4.90e-02, 1.47e-01, 8.30e-02]
30450 [1.04e-01, -2.28e-02, 1.68e-01, 4.91e-02, 1.47e-01, 8.31e-02]
30800 [1.04e-01, -2.30e-02, 1.68e-01, 4.88e-02, 1.47e-01, 8.30e-02]
31150 [1.04e-01, -2.29e-02, 1.68e-01, 4.90e-02, 1.47e-01, 8.31e-02]
