# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 6.088131641290589142e+10 2.193708957328432874e+01 1.439634227212649442e+01 8.070480492630753844e-01 1.414952801040826325e+00 1.575791131740180706e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.322272151141231866e+00 3.847921932853563542e-01 1.099110898993255425e+00 1.163711995138397987e-01 9.732355070578842943e-03 1.421422036787052479e+00 6.731836645641172791e+10 2.775044292668319912e+01 1.446318430844528358e+01 6.930389338171929481e-01 1.408929800609096894e+00 1.616835835306262181e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.322272151141231866e+00 3.847921932853563542e-01 1.099110898993255425e+00 1.163711995138397987e-01 9.732355070578842943e-03 1.421422036787052479e+00
1.000000000000000000e+02 2.404630150082249660e+06 1.704145872411284790e+00 1.227877767682958421e+01 3.355471132280214985e-01 1.711516050990424143e+00 2.523619712077196375e-01 1.850488263720672988e+00 2.136241529684185063e-03 6.743704729639839388e-07 1.528464493699949623e-03 9.593548083173371809e-05 2.166225912366789665e-05 2.122593112337418209e+00 5.434940028455195749e-02 1.190751829172343346e+00 4.351957414330611534e-02 8.022356761219744808e-04 1.035096344757167582e-03 2.552389566902215593e+06 1.852953314136438046e+00 1.147911802197103093e+01 3.350440770793895462e-01 1.583118830349784067e+00 2.525652997255406484e-01 1.850488263720672988e+00 2.136241529684185063e-03 6.743704729639839388e-07 1.528464493699949623e-03 9.593548083173371809e-05 2.166225912366789665e-05 2.122593112337418209e+00 5.434940028455195749e-02 1.190751829172343346e+00 4.351957414330611534e-02 8.022356761219744808e-04 1.035096344757167582e-03
2.000000000000000000e+02 3.684524046584283933e+05 9.768197990853813906e+01 4.394652614405134550e+00 1.444984837285853974e-01 5.474356349567506275e-01 1.480170924150732981e-01 1.789275459798849388e+00 9.913607816703037291e-04 4.257708616100717124e-06 5.154293961120545893e-04 1.113509238910407805e-06 2.183102914057390051e-05 1.838989536654182855e+00 3.116388666340352831e-01 6.555601290309879259e-01 3.414272018269398634e-02 6.217708088769569562e-04 2.475952656670923381e-03 3.857672957509096013e+05 1.229389086834126061e+02 3.889104054347459094e+00 1.750204965078312191e-01 4.793104062452093195e-01 1.575424028399262655e-01 1.789275459798849388e+00 9.913607816703037291e-04 4.257708616100717124e-06 5.154293961120545893e-04 1.113509238910407805e-06 2.183102914057390051e-05 1.838989536654182855e+00 3.116388666340352831e-01 6.555601290309879259e-01 3.414272018269398634e-02 6.217708088769569562e-04 2.475952656670923381e-03
3.000000000000000000e+02 2.535792593174689391e+05 3.900241001492330639e+01 2.270557324595436466e+00 1.583572171926125871e-02 2.642329170624848622e-01 1.221255589654476337e-01 1.762577922849598577e+00 9.161153343667181306e-04 1.897623559000711702e-05 2.758679823026464030e-04 2.939916591063589039e-06 4.101560570561725726e-06 1.781817685711160948e+00 2.710583764363195813e-01 4.440538294515495310e-01 3.147159253063520901e-02 1.732171225921993367e-04 1.423458527851717364e-04 2.678874277700881939e+05 4.880691576567178203e+01 1.949761214554627031e+00 1.650207078306276109e-02 2.246148479483057181e-01 1.281279230063035179e-01 1.762577922849598577e+00 9.161153343667181306e-04 1.897623559000711702e-05 2.758679823026464030e-04 2.939916591063589039e-06 4.101560570561725726e-06 1.781817685711160948e+00 2.710583764363195813e-01 4.440538294515495310e-01 3.147159253063520901e-02 1.732171225921993367e-04 1.423458527851717364e-04
4.000000000000000000e+02 1.171114096698066423e+05 3.038810523027448696e+00 1.435618796697931909e+00 2.867665705035647022e-02 1.560502118305663322e-01 4.633652526126637999e-02 1.741753595285829848e+00 8.345918842375198805e-04 3.109988315271124853e-05 1.593038913750473577e-04 7.787858340359492724e-07 5.949893464447703919e-06 1.680141383834289348e+00 1.447026544330266284e-01 3.237158321639266867e-01 1.980921677247037341e-02 1.763456033038414070e-04 4.314777332014828608e-04 1.201958130497544771e+05 3.326306391858992129e+00 1.190084280693426200e+00 3.207514615215147774e-02 1.275211287601089039e-01 4.165726366746156512e-02 1.741753595285829848e+00 8.345918842375198805e-04 3.109988315271124853e-05 1.593038913750473577e-04 7.787858340359492724e-07 5.949893464447703919e-06 1.680141383834289348e+00 1.447026544330266284e-01 3.237158321639266867e-01 1.980921677247037341e-02 1.763456033038414070e-04 4.314777332014828608e-04
5.000000000000000000e+02 9.040668965329452476e+04 2.684442405386410968e+01 1.129185407927942197e+00 1.405171508981299319e-02 1.212934024635226454e-01 6.809539568092350115e-02 1.725296121996998888e+00 6.152841248184929028e-04 3.514136511512426579e-05 7.038643901231714066e-05 1.521541153177617838e-07 1.496758312596511288e-06 1.646230444976207297e+00 2.908377346489696147e-01 2.852828762907815840e-01 2.397616515023374625e-02 8.843446217913429304e-05 1.008432420291098308e-04 9.311253596800572996e+04 3.334128889775903559e+01 9.301565905820337044e-01 1.623556286276408439e-02 9.926049102840561744e-02 6.777532753969640889e-02 1.725296121996998888e+00 6.152841248184929028e-04 3.514136511512426579e-05 7.038643901231714066e-05 1.521541153177617838e-07 1.496758312596511288e-06 1.646230444976207297e+00 2.908377346489696147e-01 2.852828762907815840e-01 2.397616515023374625e-02 8.843446217913429304e-05 1.008432420291098308e-04
6.000000000000000000e+02 7.702119512407807633e+04 2.288149253073291689e+01 9.859313255357659012e-01 9.338738379090393699e-03 1.023303626936298283e-01 6.061578533416216857e-02 1.710857180692674007e+00 5.919684859601349880e-04 3.824139649123039337e-05 4.670534061101868631e-05 5.064323110113365117e-07 7.829131403221119878e-07 1.623764725457413016e+00 2.811797163706943326e-01 2.644489367995823681e-01 2.250253719834370211e-02 1.638569343073822116e-05 8.653385643076863553e-05 7.963452846971551480e+04 2.835390670065292440e+01 8.218890794514875919e-01 1.091977587410285222e-02 8.470798932730495834e-02 6.128202395703519906e-02 1.710857180692674007e+00 5.919684859601349880e-04 3.824139649123039337e-05 4.670534061101868631e-05 5.064323110113365117e-07 7.829131403221119878e-07 1.623764725457413016e+00 2.811797163706943326e-01 2.644489367995823681e-01 2.250253719834370211e-02 1.638569343073822116e-05 8.653385643076863553e-05
7.000000000000000000e+02 6.670570829255769786e+04 2.151756771371598376e+01 8.635373732287257020e-01 8.314171072208241531e-03 8.689866552373168296e-02 5.669146905211785992e-02 1.697921570757078724e+00 5.642594560447408225e-04 4.215527558717130721e-05 3.155733667412983498e-05 6.016158803754291362e-07 5.754764907659027435e-07 1.603640363037429406e+00 2.782174248834626273e-01 2.458815318535146621e-01 2.169214821551059685e-02 6.378026018369925445e-06 8.442135566933894821e-05 6.917862791151065903e+04 2.663772349555760144e+01 7.294260587337829671e-01 9.701651446323081296e-03 7.287488787041164484e-02 5.786558921884037143e-02 1.697921570757078724e+00 5.642594560447408225e-04 4.215527558717130721e-05 3.155733667412983498e-05 6.016158803754291362e-07 5.754764907659027435e-07 1.603640363037429406e+00 2.782174248834626273e-01 2.458815318535146621e-01 2.169214821551059685e-02 6.378026018369925445e-06 8.442135566933894821e-05
8.000000000000000000e+02 5.832961775199922704e+04 2.032892269375855676e+01 7.608087461275009344e-01 7.429947629577522174e-03 7.424975340347132746e-02 5.325686971668117803e-02 1.686245122564916432e+00 5.371944312595588328e-04 4.661232641505361706e-05 2.124218190418514964e-05 5.454308310357212103e-07 4.011097497468483908e-07 1.585072650764732805e+00 2.765494716703966738e-01 2.292093400876945575e-01 2.095142571905025952e-02 4.251122686212106548e-06 8.204727546547110775e-05 6.064386813578550209e+04 2.513794804694234841e+01 6.516723653123557281e-01 8.646608351405517603e-03 6.314528620159925998e-02 5.488243223415499583e-02 1.686245122564916432e+00 5.371944312595588328e-04 4.661232641505361706e-05 2.124218190418514964e-05 5.454308310357212103e-07 4.011097497468483908e-07 1.585072650764732805e+00 2.765494716703966738e-01 2.292093400876945575e-01 2.095142571905025952e-02 4.251122686212106548e-06 8.204727546547110775e-05
9.000000000000000000e+02 5.137896933636196627e+04 1.927574978630427083e+01 6.738400842093984489e-01 6.668558910874373101e-03 6.380503347150359716e-02 5.018176723854703147e-02 1.675637652018033386e+00 5.112893816461435651e-04 5.141143868062931767e-05 1.447222276784438280e-05 5.516936957288560177e-07 2.744219494111363666e-07 1.567754644505758632e+00 2.756457904922857693e-01 2.141110737202160108e-01 2.026096869900294306e-02 7.360825254106054692e-06 7.840166941693793503e-05 5.353220489277623710e+04 2.380690829978833989e+01 5.854937441005072518e-01 7.735902428045755320e-03 5.506229656339332867e-02 5.220121453563942443e-02 1.675637652018033386e+00 5.112893816461435651e-04 5.141143868062931767e-05 1.447222276784438280e-05 5.516936957288560177e-07 2.744219494111363666e-07 1.567754644505758632e+00 2.756457904922857693e-01 2.141110737202160108e-01 2.026096869900294306e-02 7.360825254106054692e-06 7.840166941693793503e-05
