t,B1,Bn,Bm
1.5518824609733701,0.9372736943412694,1.023862968475442,0.9902588683865968
1.591929394959698,0.9366384272291304,1.0243929720502345,0.9900093182505272
1.6324864809713298,0.9360175680703484,1.024927659588286,0.9897566805685504
1.6735537190082646,0.9354110423046477,1.0254670301929272,0.9895009587128376
1.7151311090705033,0.9348187662414807,1.026011083645451,0.9892421560948395
1.7572186511580452,0.9342406448233409,1.0265598205917372,0.9889802761651745
1.7998163452708906,0.9336765780062368,1.0271132420101419,0.9887153224138331
1.8429241914090402,0.9331264558255223,1.027671349623131,0.9884472983699583
1.8865421895724925,0.9325901612523909,1.028234145659093,0.9881762076019212
1.9306703397612492,0.9320675717822587,1.0288016327199307,0.9879020537173481
1.9753086419753088,0.9315585566794131,1.0293738140109636,0.9876248403629797
2.020457096214672,0.9310629822273953,1.0299506929030517,0.9873445712248475
2.066115702479339,0.9305807065052911,1.030532273368414,0.9870612500280247
2.112284460769309,0.9301115795271985,1.031118559969076,0.986774880536596
2.1589633710845835,0.9296554522533993,1.0317095571052495,0.9864854665540054
2.2061524334251605,0.9292121699919796,1.032305269565847,0.9861930119227373
2.253851647791042,0.9287815707215509,1.032905702668485,0.9858975205242073
2.302061014182226,0.9283634921161706,1.0335108616735442,0.9855989962790299
2.3507805325987143,0.9279577680154608,1.0341207520787292,0.9852974431468237
2.400010203040506,0.9275642263810873,1.034735379789634,0.9849928651260801
2.4497500255076012,0.9271826952021673,1.0353547506271659,0.9846852662543968
2.5000000000000004,0.9268129994061046,1.0359788705853634,0.9843746506082901
2.5507601265177025,0.9264549595211051,1.0366077459430754,0.9840610223030892
2.6020304050607086,0.926108396606064,1.0372413828527414,0.9837443854931386
2.6538108356290175,0.925773128912526,1.0378797876189976,0.9834247443715852
2.70610141822263,0.9254489718896931,1.0385229666983595,0.9831021031703353
2.758902152841547,0.9251357418128647,1.0391709263965825,0.9827764661601924
2.8122130394857665,0.9248332523168084,1.0398236731580106,0.9824478376506329
2.8660340781552907,0.9245413164038259,1.0404812133981325,0.9821162219898638
