# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 1.773728901510281958e+03 1.317529858853399283e+01 7.021032827865807124e-02 1.000000000000000000e+00 2.250000000000000000e+00 2.250000000000000000e+00 1.192731857725019440e+00 4.025401735187801866e-01 3.395252517011229987e+00 1.773728901510281958e+03 1.317529858853399283e+01 7.021032827865807124e-02 1.000000000000000000e+00 2.250000000000000000e+00 2.250000000000000000e+00 1.192731857725019440e+00 4.025401735187801866e-01 3.395252517011229987e+00
7.000000000000000000e+02 3.572645344051623151e-01 3.816619158440502646e-02 4.719328026515466970e-03 5.416243597836942758e-01 1.740746994532635261e+00 3.126464928144943034e-01 5.771439539279430431e-01 6.540267681945932665e-02 7.160194715768287699e-01 3.572645344051623151e-01 3.816619158440502646e-02 4.719328026515466970e-03 5.416243597836942758e-01 1.740746994532635261e+00 3.126464928144943034e-01 5.771439539279430431e-01 6.540267681945932665e-02 7.160194715768287699e-01
1.400000000000000000e+03 4.029489676287639210e-01 1.573931279803342936e-02 8.105898553587448721e-03 2.851658982475398507e-01 1.477494031994785351e+00 2.179366305735353990e-02 5.176007428457987114e-01 5.145096028246474301e-02 4.745198664152004697e-02 4.029489676287639210e-01 1.573931279803342936e-02 8.105898553587448721e-03 2.851658982475398507e-01 1.477494031994785351e+00 2.179366305735353990e-02 5.176007428457987114e-01 5.145096028246474301e-02 4.745198664152004697e-02
2.100000000000000000e+03 3.435778823567040563e-01 1.737573223287449883e-02 8.768618311729451872e-03 1.144488048916743467e-01 1.374770485471067838e+00 5.293104098701257969e-03 4.561756983734895354e-01 4.738808275565054018e-02 2.094554895966804775e-02 3.435778823567040563e-01 1.737573223287449883e-02 8.768618311729451872e-03 1.144488048916743467e-01 1.374770485471067838e+00 5.293104098701257969e-03 4.561756983734895354e-01 4.738808275565054018e-02 2.094554895966804775e-02
2.800000000000000000e+03 2.359763168702281866e-01 1.857775783703408123e-02 5.987476584203339607e-03 2.332635805650399782e-02 1.170529976389835358e+00 6.661394120314507658e-03 4.001663100670320716e-01 3.885036618388002655e-02 1.680130633516537658e-02 2.359763168702281866e-01 1.857775783703408123e-02 5.987476584203339607e-03 2.332635805650399782e-02 1.170529976389835358e+00 6.661394120314507658e-03 4.001663100670320716e-01 3.885036618388002655e-02 1.680130633516537658e-02
3.500000000000000000e+03 2.211345134251128941e-01 1.743105848327843738e-02 3.661107675892094279e-03 2.386345658777284679e-03 7.089887251501266752e-01 3.131157233406390948e-05 3.257549667949790062e-01 2.378354560697908474e-02 6.830861442807404163e-03 2.211345134251128941e-01 1.743105848327843738e-02 3.661107675892094279e-03 2.386345658777284679e-03 7.089887251501266752e-01 3.131157233406390948e-05 3.257549667949790062e-01 2.378354560697908474e-02 6.830861442807404163e-03
4.200000000000000000e+03 2.452418819129473238e-01 9.942393355861335949e-03 3.421894495772152909e-03 1.133158386957169210e-03 3.612179659206795068e-01 1.338165063237753947e-04 2.285964183089199964e-01 1.678746884256775151e-02 7.772998635735781439e-03 2.452418819129473238e-01 9.942393355861335949e-03 3.421894495772152909e-03 1.133158386957169210e-03 3.612179659206795068e-01 1.338165063237753947e-04 2.285964183089199964e-01 1.678746884256775151e-02 7.772998635735781439e-03
4.900000000000000000e+03 1.730061739517644859e-01 1.415712213130108400e-02 2.909492232051855663e-03 1.112368884668087348e-03 1.339111679397869958e-01 1.294071577035391682e-04 1.295256965201493360e-01 1.524628487786819017e-02 5.820086247708198060e-03 1.730061739517644859e-01 1.415712213130108400e-02 2.909492232051855663e-03 1.112368884668087348e-03 1.339111679397869958e-01 1.294071577035391682e-04 1.295256965201493360e-01 1.524628487786819017e-02 5.820086247708198060e-03
5.600000000000000000e+03 8.757927070895195343e-02 2.165117944312198658e-02 2.707316639132176413e-03 2.195633127990019411e-03 3.087870599873771688e-02 3.677891927616795415e-04 5.925613731963502023e-02 1.729881616542664272e-02 7.043347494205007796e-03 8.757927070895195343e-02 2.165117944312198658e-02 2.707316639132176413e-03 2.195633127990019411e-03 3.087870599873771688e-02 3.677891927616795415e-04 5.925613731963502023e-02 1.729881616542664272e-02 7.043347494205007796e-03
6.300000000000000000e+03 4.584563818308209915e-02 2.147190612829123768e-02 2.756219696525640840e-03 4.628586300960067269e-03 1.012388866985365447e-02 3.303441055907506006e-04 4.553438252873058534e-02 1.602287056543728883e-02 5.407159146092712504e-03 4.584563818308209915e-02 2.147190612829123768e-02 2.756219696525640840e-03 4.628586300960067269e-03 1.012388866985365447e-02 3.303441055907506006e-04 4.553438252873058534e-02 1.602287056543728883e-02 5.407159146092712504e-03
7.000000000000000000e+03 2.955106558165100997e-02 1.907413876225166199e-02 2.669169304620985870e-03 8.800218153809557381e-03 5.063256207732489550e-03 3.210409889025966673e-04 2.364083328584616270e-02 1.278061045866077730e-02 4.436154701443807864e-03 2.955106558165100997e-02 1.907413876225166199e-02 2.669169304620985870e-03 8.800218153809557381e-03 5.063256207732489550e-03 3.210409889025966673e-04 2.364083328584616270e-02 1.278061045866077730e-02 4.436154701443807864e-03
7.700000000000000000e+03 1.796239121872094183e-02 1.480941073113549965e-02 2.582358222939248535e-03 1.543758918586204260e-02 2.825999109235935013e-03 3.135716619531633549e-04 6.837556752639884286e-03 9.834517816554021533e-03 3.506210016731823014e-03 1.796239121872094183e-02 1.480941073113549965e-02 2.582358222939248535e-03 1.543758918586204260e-02 2.825999109235935013e-03 3.135716619531633549e-04 6.837556752639884286e-03 9.834517816554021533e-03 3.506210016731823014e-03
