37100 [4.81e-04, 5.70e-02, 1.33e+00, 9.69e-01, 7.40e-05, 1.00e+00]
37800 [4.80e-04, 5.80e-02, 1.33e+00, 9.70e-01, 7.57e-05, 1.00e+00]
38500 [4.76e-04, 5.90e-02, 1.33e+00, 9.69e-01, 7.61e-05, 1.00e+00]
39200 [4.75e-04, 6.01e-02, 1.33e+00, 9.70e-01, 7.74e-05, 1.01e+00]
39900 [4.74e-04, 6.13e-02, 1.32e+00, 9.70e-01, 8.10e-05, 1.01e+00]
40600 [1.50e-04, 6.28e-02, 1.32e+00, 9.70e-01, 1.47e-04, 1.01e+00]
41300 [5.09e-04, 6.39e-02, 1.32e+00, 9.70e-01, 8.71e-05, 1.01e+00]
42000 [6.50e-04, 6.54e-02, 1.32e+00, 9.70e-01, 6.97e-05, 1.01e+00]
42700 [3.63e-04, 6.66e-02, 1.32e+00, 9.70e-01, 1.12e-04, 1.01e+00]
43400 [4.36e-04, 6.79e-02, 1.32e+00, 9.70e-01, 1.00e-04, 1.01e+00]
44100 [2.39e-04, 6.94e-02, 1.31e+00, 9.71e-01, 1.25e-04, 1.01e+00]
44800 [5.03e-04, 7.06e-02, 1.31e+00, 9.71e-01, 6.72e-05, 1.01e+00]
45500 [5.46e-04, 7.19e-02, 1.31e+00, 9.71e-01, 7.75e-05, 1.01e+00]
46200 [5.43e-04, 7.32e-02, 1.31e+00, 9.71e-01, 8.52e-05, 1.01e+00]
46900 [4.27e-04, 7.46e-02, 1.31e+00, 9.71e-01, 7.99e-05, 1.01e+00]
47600 [4.83e-04, 7.59e-02, 1.31e+00, 9.71e-01, 1.09e-04, 1.01e+00]
48300 [4.30e-04, 7.72e-02, 1.30e+00, 9.71e-01, 1.10e-04, 1.01e+00]
49000 [5.54e-04, 7.85e-02, 1.30e+00, 9.72e-01, 5.08e-05, 1.01e+00]
49700 [4.64e-04, 7.97e-02, 1.30e+00, 9.72e-01, 7.44e-05, 1.01e+00]
50400 [4.33e-04, 8.12e-02, 1.30e+00, 9.72e-01, 7.97e-05, 1.01e+00]
51100 [4.96e-04, 8.25e-02, 1.30e+00, 9.73e-01, 9.92e-05, 1.01e+00]
51800 [5.16e-04, 8.40e-02, 1.30e+00, 9.73e-01, 7.71e-05, 1.01e+00]
52500 [4.72e-04, 8.53e-02, 1.30e+00, 9.73e-01, 9.59e-05, 1.01e+00]
53200 [4.05e-04, 8.68e-02, 1.29e+00, 9.73e-01, 1.31e-04, 1.01e+00]
53900 [6.57e-04, 8.83e-02, 1.29e+00, 9.74e-01, 7.47e-05, 1.01e+00]
54600 [4.49e-04, 8.97e-02, 1.29e+00, 9.74e-01, 9.31e-05, 1.01e+00]
55300 [3.58e-04, 9.11e-02, 1.29e+00, 9.74e-01, 1.84e-04, 1.01e+00]
56000 [5.07e-04, 9.26e-02, 1.29e+00, 9.75e-01, 9.96e-05, 1.01e+00]
56700 [3.16e-04, 9.44e-02, 1.28e+00, 9.75e-01, 1.06e-04, 1.01e+00]
57400 [5.00e-04, 9.56e-02, 1.28e+00, 9.75e-01, 6.40e-05, 1.01e+00]
58100 [3.96e-04, 9.71e-02, 1.28e+00, 9.76e-01, 5.30e-05, 1.01e+00]
58800 [4.01e-04, 9.87e-02, 1.28e+00, 9.76e-01, 1.06e-04, 1.01e+00]
