37100 [3.05e-04, 1.59e-01, 1.24e+00, 9.75e-01, 2.92e-05, 1.01e+00]
37800 [2.76e-04, 1.62e-01, 1.23e+00, 9.76e-01, 1.03e-04, 1.01e+00]
38500 [4.34e-04, 1.66e-01, 1.23e+00, 9.77e-01, 5.83e-05, 1.01e+00]
39200 [3.10e-04, 1.69e-01, 1.23e+00, 9.78e-01, 2.91e-05, 1.01e+00]
39900 [2.06e-04, 1.72e-01, 1.23e+00, 9.78e-01, 8.24e-05, 1.01e+00]
40600 [3.34e-04, 1.75e-01, 1.22e+00, 9.79e-01, 1.04e-04, 1.01e+00]
41300 [3.88e-04, 1.79e-01, 1.22e+00, 9.80e-01, 3.55e-05, 1.01e+00]
42000 [2.01e-04, 1.82e-01, 1.22e+00, 9.80e-01, 9.17e-05, 1.01e+00]
42700 [3.85e-04, 1.86e-01, 1.22e+00, 9.81e-01, 3.82e-05, 1.01e+00]
43400 [3.27e-04, 1.89e-01, 1.21e+00, 9.81e-01, 1.04e-04, 1.01e+00]
44100 [2.25e-04, 1.93e-01, 1.21e+00, 9.82e-01, 1.06e-04, 1.01e+00]
44800 [2.21e-04, 1.97e-01, 1.21e+00, 9.82e-01, 1.06e-04, 1.01e+00]
45500 [3.14e-04, 2.01e-01, 1.21e+00, 9.82e-01, 1.04e-04, 1.01e+00]
46200 [3.60e-04, 2.06e-01, 1.21e+00, 9.83e-01, 3.58e-05, 1.01e+00]
46900 [1.79e-04, 2.10e-01, 1.20e+00, 9.83e-01, 9.46e-05, 1.01e+00]
47600 [3.31e-04, 2.16e-01, 1.20e+00, 9.83e-01, 2.79e-05, 1.01e+00]
48300 [3.04e-04, 2.21e-01, 1.20e+00, 9.84e-01, 1.01e-04, 1.01e+00]
49000 [1.56e-04, 2.28e-01, 1.19e+00, 9.84e-01, 8.63e-05, 1.01e+00]
49700 [1.91e-04, 2.35e-01, 1.19e+00, 9.84e-01, 3.83e-05, 1.01e+00]
50400 [2.45e-04, 2.42e-01, 1.19e+00, 9.85e-01, 2.24e-05, 1.00e+00]
51100 [2.36e-04, 2.51e-01, 1.18e+00, 9.85e-01, 2.05e-05, 1.00e+00]
51800 [1.75e-04, 2.61e-01, 1.18e+00, 9.86e-01, 2.87e-05, 1.00e+00]
52500 [1.15e-04, 2.72e-01, 1.17e+00, 9.86e-01, 5.46e-05, 1.00e+00]
53200 [1.08e-04, 2.85e-01, 1.17e+00, 9.86e-01, 8.08e-05, 1.00e+00]
53900 [1.60e-04, 2.99e-01, 1.16e+00, 9.87e-01, 9.43e-05, 1.00e+00]
54600 [2.84e-04, 3.14e-01, 1.15e+00, 9.87e-01, 5.92e-05, 1.00e+00]
