# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 2.496636445848044350e-04 1.063953694900529991e-03 5.040008938036472780e-05 3.339002168252066995e-03 3.973396225867549081e-04 1.932100000000000219e-12 1.376410000000000110e-11 1.166399999999999974e-10 1.361610000000000223e-09 3.150625000000000460e-08 4.081133891997894558e-01 1.223893120222691033e+00 2.786614158225296567e+00 7.794036134501984847e+00 2.284230130432531070e+01 2.496636445848044350e-04 1.063953694900529991e-03 5.040008938036472780e-05 3.339002168252066995e-03 3.973396225867549081e-04 1.932100000000000219e-12 1.376410000000000110e-11 1.166399999999999974e-10 1.361610000000000223e-09 3.150625000000000460e-08 4.081133891997894558e-01 1.223893120222691033e+00 2.786614158225296567e+00 7.794036134501984847e+00 2.284230130432531070e+01
5.000000000000000000e+02 2.279222596951968344e-03 4.034624062516362769e-02 8.542325430931424490e-02 2.806634050527319069e-01 7.052635257718191664e-01 4.821041872021335868e-04 1.170717093798383061e-03 1.793219519215177935e-04 1.019946287148112453e-03 4.718909549961021466e-02 8.284826215160015495e-02 2.379313025792467451e-01 1.331061504734656620e-01 3.606210723687322539e-01 1.217008671443420287e+00 2.279222596951968344e-03 4.034624062516362769e-02 8.542325430931424490e-02 2.806634050527319069e-01 7.052635257718191664e-01 4.821041872021335868e-04 1.170717093798383061e-03 1.793219519215177935e-04 1.019946287148112453e-03 4.718909549961021466e-02 8.284826215160015495e-02 2.379313025792467451e-01 1.331061504734656620e-01 3.606210723687322539e-01 1.217008671443420287e+00
1.000000000000000000e+03 3.562070311576987381e-03 3.354868331163823186e-02 7.203008969344110168e-02 2.748748660759762763e-01 7.807435993834127563e-01 1.902579390977334329e-04 2.332352805810110254e-03 1.667284104643174824e-06 2.751291205277387429e-03 6.512415532212570413e-02 4.668377083442943470e-02 1.427202054599481795e-01 7.432495696133858964e-02 1.234012420275585054e-01 5.895381060081923419e-01 3.562070311576987381e-03 3.354868331163823186e-02 7.203008969344110168e-02 2.748748660759762763e-01 7.807435993834127563e-01 1.902579390977334329e-04 2.332352805810110254e-03 1.667284104643174824e-06 2.751291205277387429e-03 6.512415532212570413e-02 4.668377083442943470e-02 1.427202054599481795e-01 7.432495696133858964e-02 1.234012420275585054e-01 5.895381060081923419e-01
1.500000000000000000e+03 7.889344471173943135e-03 2.537714769249926200e-02 6.860249322073042055e-02 2.554163081656146694e-01 8.422254253981188432e-01 5.708238905103047984e-05 1.531192942004788816e-05 4.386962991946075953e-04 4.796046693405359163e-03 5.483661368447464296e-02 4.478207225851543044e-02 5.495305511185249320e-02 6.410236248221476418e-02 1.212103681112360193e-01 5.249115951470291197e-01 7.889344471173943135e-03 2.537714769249926200e-02 6.860249322073042055e-02 2.554163081656146694e-01 8.422254253981188432e-01 5.708238905103047984e-05 1.531192942004788816e-05 4.386962991946075953e-04 4.796046693405359163e-03 5.483661368447464296e-02 4.478207225851543044e-02 5.495305511185249320e-02 6.410236248221476418e-02 1.212103681112360193e-01 5.249115951470291197e-01
2.000000000000000000e+03 8.671077776586509633e-03 2.880399396269861870e-02 6.688104868073348197e-02 2.518966328265950794e-01 8.764061606772260982e-01 4.990058086882219885e-05 3.950976908961467053e-05 3.542488839201262080e-04 5.502109292093686731e-03 5.744653187639568725e-02 4.389480376730943434e-02 2.644548135661601782e-02 6.227755363512042092e-02 1.140238929319392081e-01 4.729231259399073739e-01 8.671077776586509633e-03 2.880399396269861870e-02 6.688104868073348197e-02 2.518966328265950794e-01 8.764061606772260982e-01 4.990058086882219885e-05 3.950976908961467053e-05 3.542488839201262080e-04 5.502109292093686731e-03 5.744653187639568725e-02 4.389480376730943434e-02 2.644548135661601782e-02 6.227755363512042092e-02 1.140238929319392081e-01 4.729231259399073739e-01
2.500000000000000000e+03 8.183829134365357486e-03 2.861629925710580322e-02 6.302540365606830453e-02 2.521343291902379269e-01 9.022344401438345818e-01 5.008225962456278052e-05 4.500753710771948402e-05 2.960501752343577993e-04 6.006874118152703487e-03 5.991977953943881247e-02 3.928123458298141829e-02 2.025537434108141965e-02 6.520701944777412828e-02 1.084570977266788722e-01 4.405715257094522941e-01 8.183829134365357486e-03 2.861629925710580322e-02 6.302540365606830453e-02 2.521343291902379269e-01 9.022344401438345818e-01 5.008225962456278052e-05 4.500753710771948402e-05 2.960501752343577993e-04 6.006874118152703487e-03 5.991977953943881247e-02 3.928123458298141829e-02 2.025537434108141965e-02 6.520701944777412828e-02 1.084570977266788722e-01 4.405715257094522941e-01
3.000000000000000000e+03 6.434306538951735550e-03 2.663488354282899165e-02 5.935265869240596154e-02 2.541525870646599850e-01 9.207053560452934660e-01 5.488771578023845052e-05 4.423816472345653325e-05 3.244411451941752247e-04 6.320174477768294129e-03 6.042355228555017221e-02 3.445491773380225664e-02 1.786789434869510279e-02 6.735240365273238716e-02 1.027516345742973403e-01 4.217947042952859271e-01 6.434306538951735550e-03 2.663488354282899165e-02 5.935265869240596154e-02 2.541525870646599850e-01 9.207053560452934660e-01 5.488771578023845052e-05 4.423816472345653325e-05 3.244411451941752247e-04 6.320174477768294129e-03 6.042355228555017221e-02 3.445491773380225664e-02 1.786789434869510279e-02 6.735240365273238716e-02 1.027516345742973403e-01 4.217947042952859271e-01
3.500000000000000000e+03 5.663483264618342401e-03 2.423630124967595181e-02 5.788785248045520693e-02 2.559852220179658633e-01 9.335189807427349828e-01 5.007816748778125038e-05 3.208898338485833451e-05 3.710103863735565895e-04 6.487940562575618235e-03 6.053241478355250033e-02 2.927658721849906234e-02 1.544246757712320305e-02 6.621916742408118228e-02 9.763816500673727639e-02 4.102715666630102342e-01 5.663483264618342401e-03 2.423630124967595181e-02 5.788785248045520693e-02 2.559852220179658633e-01 9.335189807427349828e-01 5.007816748778125038e-05 3.208898338485833451e-05 3.710103863735565895e-04 6.487940562575618235e-03 6.053241478355250033e-02 2.927658721849906234e-02 1.544246757712320305e-02 6.621916742408118228e-02 9.763816500673727639e-02 4.102715666630102342e-01
4.000000000000000000e+03 4.891534505942690854e-03 2.259007439833620248e-02 6.073884990378303900e-02 2.563752623429663702e-01 9.399176972402477626e-01 3.512934934319665906e-05 1.404561971682162343e-05 4.213244526236381072e-04 6.289684275194809895e-03 6.058899366794031488e-02 2.443786245024371848e-02 1.353063021076008135e-02 5.993438420404362255e-02 9.592863334480444815e-02 4.028339355618347217e-01 4.891534505942690854e-03 2.259007439833620248e-02 6.073884990378303900e-02 2.563752623429663702e-01 9.399176972402477626e-01 3.512934934319665906e-05 1.404561971682162343e-05 4.213244526236381072e-04 6.289684275194809895e-03 6.058899366794031488e-02 2.443786245024371848e-02 1.353063021076008135e-02 5.993438420404362255e-02 9.592863334480444815e-02 4.028339355618347217e-01
4.500000000000000000e+03 4.892199483623395524e-03 2.171701014188040513e-02 6.500811137576525955e-02 2.561116262690764644e-01 9.441851046595985952e-01 1.856558145080277803e-05 7.861798816242285935e-06 4.451889630316924304e-04 5.859030661068434682e-03 6.075288389688887625e-02 2.016726023382011193e-02 1.330522508738268481e-02 5.233527482402364206e-02 9.691629775957057158e-02 3.973663549853085897e-01 4.892199483623395524e-03 2.171701014188040513e-02 6.500811137576525955e-02 2.561116262690764644e-01 9.441851046595985952e-01 1.856558145080277803e-05 7.861798816242285935e-06 4.451889630316924304e-04 5.859030661068434682e-03 6.075288389688887625e-02 2.016726023382011193e-02 1.330522508738268481e-02 5.233527482402364206e-02 9.691629775957057158e-02 3.973663549853085897e-01
