0 [0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00]
500 [6.17e-01, 3.79e-04, 6.31e-01, 2.73e-04, 6.35e-01, 4.19e-04, 4.24e-01, 3.70e-04, 3.98e-03, 3.72e-04, 8.79e-04, 2.05e-03]
1000 [5.63e-01, 1.68e-02, 5.44e-01, 7.31e-04, 5.42e-01, 1.95e-04, 3.58e-01, 1.74e-05, 2.08e-03, 7.14e-04, 7.64e-04, 1.67e-03]
1500 [3.82e-01, 1.88e-02, 2.06e-01, 2.01e-04, 1.59e-01, 3.56e-04, 8.13e-04, 7.96e-05, 7.77e-04, 1.37e-03, 6.34e-04, 2.45e-03]
2000 [4.27e-01, 1.27e-02, 9.11e-02, 8.08e-06, 2.68e-04, 9.57e-04, 6.68e-04, 1.92e-05, 4.38e-04, 2.39e-03, 5.81e-04, 3.01e-03]
2500 [3.36e-01, 8.92e-03, 5.01e-04, 8.57e-05, 5.60e-04, 1.36e-03, 1.04e-03, 1.07e-05, 4.32e-04, 2.81e-03, 5.68e-04, 3.62e-03]
3000 [2.13e-01, 4.03e-03, 3.57e-04, 8.59e-04, 3.62e-04, 1.71e-03, 3.62e-04, 1.34e-04, 5.40e-04, 2.91e-03, 5.47e-04, 4.36e-03]
3500 [1.66e-01, 4.55e-04, 3.31e-04, 4.97e-03, 4.66e-04, 6.86e-04, 9.74e-04, 2.04e-04, 6.38e-04, 2.88e-03, 5.30e-04, 5.33e-03]
4000 [1.30e-01, 3.89e-04, 1.31e-04, 4.43e-03, 6.65e-05, 2.08e-05, 2.98e-04, 3.23e-04, 6.66e-04, 3.10e-03, 4.97e-04, 5.19e-03]
4500 [9.72e-02, 9.56e-05, 2.06e-04, 4.39e-03, 5.89e-05, 1.40e-04, 2.50e-04, 3.77e-04, 6.53e-04, 3.32e-03, 4.75e-04, 5.02e-03]
5000 [7.65e-02, 1.08e-04, 3.60e-04, 4.97e-03, 3.15e-04, 1.76e-04, 4.08e-05, 3.94e-04, 6.12e-04, 3.54e-03, 4.61e-04, 4.84e-03]
5500 [6.21e-02, 3.38e-04, 6.60e-04, 3.82e-03, 2.70e-04, 1.29e-04, 6.61e-04, 5.50e-05, 5.82e-04, 3.61e-03, 4.67e-04, 4.57e-03]
6000 [5.01e-02, 9.94e-04, 5.47e-04, 5.04e-03, 4.76e-04, 2.34e-04, 9.38e-05, 4.00e-04, 5.70e-04, 3.85e-03, 4.72e-04, 4.61e-03]
