# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 1.089345762731951800e-02 1.812172959151339691e-02 1.289814575628929743e-03 9.969445946011595838e-04 5.175269888177501387e-02 1.932100000000000219e-12 1.376410000000000110e-11 1.166399999999999974e-10 1.361610000000000223e-09 3.150625000000000460e-08 4.437249385853860306e-01 6.133668198432934426e-01 2.854569135984009964e+00 6.882889859760616957e+00 1.786667022297859120e+01 1.089345762731951800e-02 1.812172959151339691e-02 1.289814575628929743e-03 9.969445946011595838e-04 5.175269888177501387e-02 1.932100000000000219e-12 1.376410000000000110e-11 1.166399999999999974e-10 1.361610000000000223e-09 3.150625000000000460e-08 4.437249385853860306e-01 6.133668198432934426e-01 2.854569135984009964e+00 6.882889859760616957e+00 1.786667022297859120e+01
7.000000000000000000e+02 3.998698903287402524e-03 2.705924965893058420e-02 8.275917442931669810e-02 2.362192645312400918e-01 7.777194267654063964e-01 1.728486622953560045e-04 4.540188562113957175e-04 4.398641488751663743e-05 2.699459396947419352e-03 6.443439499695691186e-02 9.126451355329266713e-02 1.075129767473438358e-01 9.464031952454955710e-02 1.692474383466646970e-01 5.928276316195737472e-01 3.998698903287402524e-03 2.705924965893058420e-02 8.275917442931669810e-02 2.362192645312400918e-01 7.777194267654063964e-01 1.728486622953560045e-04 4.540188562113957175e-04 4.398641488751663743e-05 2.699459396947419352e-03 6.443439499695691186e-02 9.126451355329266713e-02 1.075129767473438358e-01 9.464031952454955710e-02 1.692474383466646970e-01 5.928276316195737472e-01
1.400000000000000000e+03 5.560582107889948389e-03 3.240931940880035361e-02 7.408548855964693092e-02 2.440692251513213451e-01 8.356658472350275702e-01 1.153223059801389867e-06 1.515202502083623970e-04 4.971248167463209041e-04 4.674986039206184205e-03 6.026454582025833617e-02 4.875061822828297142e-02 2.266852945028911132e-02 6.723539399088002133e-02 1.284337428882893761e-01 5.259803669407262516e-01 5.560582107889948389e-03 3.240931940880035361e-02 7.408548855964693092e-02 2.440692251513213451e-01 8.356658472350275702e-01 1.153223059801389867e-06 1.515202502083623970e-04 4.971248167463209041e-04 4.674986039206184205e-03 6.026454582025833617e-02 4.875061822828297142e-02 2.266852945028911132e-02 6.723539399088002133e-02 1.284337428882893761e-01 5.259803669407262516e-01
2.100000000000000000e+03 7.193232883532503161e-03 2.746802226485378640e-02 7.178488966132302862e-02 2.434192513269010094e-01 8.723250843969079238e-01 8.239891030357905671e-06 3.997110839452395489e-05 5.202689376703922321e-04 5.807844522767859757e-03 5.995212074850930772e-02 3.915186801815827983e-02 1.643485458394579671e-02 5.775742435025082999e-02 1.214521678249382980e-01 4.766164676536856493e-01 7.193232883532503161e-03 2.746802226485378640e-02 7.178488966132302862e-02 2.434192513269010094e-01 8.723250843969079238e-01 8.239891030357905671e-06 3.997110839452395489e-05 5.202689376703922321e-04 5.807844522767859757e-03 5.995212074850930772e-02 3.915186801815827983e-02 1.643485458394579671e-02 5.775742435025082999e-02 1.214521678249382980e-01 4.766164676536856493e-01
2.800000000000000000e+03 5.351963794617866678e-03 2.491057737168422132e-02 6.924731106378449741e-02 2.458442286607740446e-01 9.085376676181399214e-01 5.802102005972755793e-06 1.128054692644128554e-05 5.072136638205188008e-04 5.961301113212040884e-03 6.069994294185106221e-02 3.246936143203733860e-02 1.310705145108126586e-02 5.155316738241760149e-02 1.132255580485906216e-01 4.329325156388968421e-01 5.351963794617866678e-03 2.491057737168422132e-02 6.924731106378449741e-02 2.458442286607740446e-01 9.085376676181399214e-01 5.802102005972755793e-06 1.128054692644128554e-05 5.072136638205188008e-04 5.961301113212040884e-03 6.069994294185106221e-02 3.246936143203733860e-02 1.310705145108126586e-02 5.155316738241760149e-02 1.132255580485906216e-01 4.329325156388968421e-01
3.500000000000000000e+03 4.590211312201952949e-03 2.106391948962582986e-02 6.880912741002147281e-02 2.493414921419054575e-01 9.363729293706120060e-01 1.402413771772418398e-05 1.756119982865348540e-05 4.560821425604330375e-04 6.158060209926995848e-03 5.984680883785399585e-02 2.401014096351845525e-02 1.372873595189301639e-02 4.676646500983927535e-02 1.052609898416892314e-01 4.054365274760723947e-01 4.590211312201952949e-03 2.106391948962582986e-02 6.880912741002147281e-02 2.493414921419054575e-01 9.363729293706120060e-01 1.402413771772418398e-05 1.756119982865348540e-05 4.560821425604330375e-04 6.158060209926995848e-03 5.984680883785399585e-02 2.401014096351845525e-02 1.372873595189301639e-02 4.676646500983927535e-02 1.052609898416892314e-01 4.054365274760723947e-01
4.200000000000000000e+03 4.142422688915796576e-03 1.936638244623746161e-02 7.089255080978437706e-02 2.531423478880642786e-01 9.411149925486941292e-01 2.991727126176030237e-05 4.234353072697817487e-07 3.301261127186069940e-04 6.069451651349454420e-03 6.230989027457882468e-02 1.746450279330811345e-02 1.573538595813254309e-02 4.121197583918556617e-02 1.002312231457496428e-01 4.000807592584162964e-01 4.142422688915796576e-03 1.936638244623746161e-02 7.089255080978437706e-02 2.531423478880642786e-01 9.411149925486941292e-01 2.991727126176030237e-05 4.234353072697817487e-07 3.301261127186069940e-04 6.069451651349454420e-03 6.230989027457882468e-02 1.746450279330811345e-02 1.573538595813254309e-02 4.121197583918556617e-02 1.002312231457496428e-01 4.000807592584162964e-01
4.900000000000000000e+03 2.998764427056123220e-03 1.871577004876457881e-02 7.305045343905230970e-02 2.551554471393266410e-01 9.365903950825396063e-01 2.254640468418732841e-05 4.667093878894255447e-07 3.308461788849428116e-04 6.117817760281443057e-03 6.444529068189736032e-02 1.175378464102518929e-02 1.701700984472921327e-02 3.684978730880716924e-02 9.785029073298341651e-02 4.024052757872467190e-01 2.998764427056123220e-03 1.871577004876457881e-02 7.305045343905230970e-02 2.551554471393266410e-01 9.365903950825396063e-01 2.254640468418732841e-05 4.667093878894255447e-07 3.308461788849428116e-04 6.117817760281443057e-03 6.444529068189736032e-02 1.175378464102518929e-02 1.701700984472921327e-02 3.684978730880716924e-02 9.785029073298341651e-02 4.024052757872467190e-01
5.600000000000000000e+03 2.741023196566081538e-03 1.864582571164111885e-02 7.498272935602569300e-02 2.563509572252775648e-01 9.360570320900493124e-01 2.292978480937478888e-05 1.658028554047605131e-07 3.239948091539364286e-04 6.115215302920925557e-03 6.487056520899102396e-02 6.895629970932884781e-03 1.693392714684079092e-02 3.369678266904346797e-02 9.626394384841127638e-02 4.028258194070375997e-01 2.741023196566081538e-03 1.864582571164111885e-02 7.498272935602569300e-02 2.563509572252775648e-01 9.360570320900493124e-01 2.292978480937478888e-05 1.658028554047605131e-07 3.239948091539364286e-04 6.115215302920925557e-03 6.487056520899102396e-02 6.895629970932884781e-03 1.693392714684079092e-02 3.369678266904346797e-02 9.626394384841127638e-02 4.028258194070375997e-01
6.300000000000000000e+03 2.510118912693148473e-03 1.923125077378255027e-02 7.694020770366374884e-02 2.585454257718987625e-01 9.448496678314461938e-01 7.690966500650283879e-06 6.788958578270174567e-08 3.298719017967022813e-04 6.038339769495660106e-03 6.126888696915634008e-02 4.151939756784081038e-03 1.612908740587489995e-02 3.165078553195142808e-02 9.417094769846270919e-02 3.962480601954210813e-01 2.510118912693148473e-03 1.923125077378255027e-02 7.694020770366374884e-02 2.585454257718987625e-01 9.448496678314461938e-01 7.690966500650283879e-06 6.788958578270174567e-08 3.298719017967022813e-04 6.038339769495660106e-03 6.126888696915634008e-02 4.151939756784081038e-03 1.612908740587489995e-02 3.165078553195142808e-02 9.417094769846270919e-02 3.962480601954210813e-01
7.000000000000000000e+03 2.518673342904806899e-03 1.970337461004503452e-02 7.841873561206427756e-02 2.586513935502540718e-01 9.425447502481861806e-01 2.518844275899704544e-06 3.339721694096698659e-07 3.083987849911511668e-04 6.006065746585542188e-03 6.173356676489016176e-02 2.484960206283872829e-03 1.502014336865813669e-02 3.095073880715458123e-02 9.395186017607916329e-02 3.969664352245038108e-01 2.518673342904806899e-03 1.970337461004503452e-02 7.841873561206427756e-02 2.586513935502540718e-01 9.425447502481861806e-01 2.518844275899704544e-06 3.339721694096698659e-07 3.083987849911511668e-04 6.006065746585542188e-03 6.173356676489016176e-02 2.484960206283872829e-03 1.502014336865813669e-02 3.095073880715458123e-02 9.395186017607916329e-02 3.969664352245038108e-01
7.700000000000000000e+03 2.205126603516744353e-03 2.045135941347123523e-02 7.887669998776487834e-02 2.586400653633446067e-01 9.396260420638671285e-01 8.327124637154880585e-06 7.540625028147623452e-06 5.070625529208009057e-04 6.149971953547606063e-03 6.229410077803698015e-02 1.761294238678941249e-03 1.355708670337121835e-02 3.082561270423915534e-02 9.375406783688593204e-02 3.983466953477003969e-01 2.205126603516744353e-03 2.045135941347123523e-02 7.887669998776487834e-02 2.586400653633446067e-01 9.396260420638671285e-01 8.327124637154880585e-06 7.540625028147623452e-06 5.070625529208009057e-04 6.149971953547606063e-03 6.229410077803698015e-02 1.761294238678941249e-03 1.355708670337121835e-02 3.082561270423915534e-02 9.375406783688593204e-02 3.983466953477003969e-01
8.400000000000000000e+03 2.574955629860559841e-03 2.115980805828535788e-02 7.979717000650836389e-02 2.587478881951820742e-01 9.391245303437526504e-01 3.614944707851787907e-05 1.943940503074211309e-06 5.343051743378159947e-04 6.251720442651811580e-03 6.321077289629688234e-02 1.328800115875199616e-03 1.237488108686398552e-02 3.087773435582371814e-02 9.363239740092720031e-02 3.963840229951968164e-01 2.574955629860559841e-03 2.115980805828535788e-02 7.979717000650836389e-02 2.587478881951820742e-01 9.391245303437526504e-01 3.614944707851787907e-05 1.943940503074211309e-06 5.343051743378159947e-04 6.251720442651811580e-03 6.321077289629688234e-02 1.328800115875199616e-03 1.237488108686398552e-02 3.087773435582371814e-02 9.363239740092720031e-02 3.963840229951968164e-01
9.100000000000000000e+03 2.145698045974799191e-03 2.136513142941447868e-02 7.972649021398173219e-02 2.579997593136870715e-01 9.421622960490040333e-01 9.547666797130457709e-07 3.089907286993389031e-06 2.341370131551538441e-04 6.258332925259929569e-03 6.338665940239936181e-02 1.078366779625748381e-03 1.163057369841844976e-02 3.062233014189354174e-02 9.427834619932244642e-02 3.933999262128605179e-01 2.145698045974799191e-03 2.136513142941447868e-02 7.972649021398173219e-02 2.579997593136870715e-01 9.421622960490040333e-01 9.547666797130457709e-07 3.089907286993389031e-06 2.341370131551538441e-04 6.258332925259929569e-03 6.338665940239936181e-02 1.078366779625748381e-03 1.163057369841844976e-02 3.062233014189354174e-02 9.427834619932244642e-02 3.933999262128605179e-01
9.800000000000000000e+03 3.265978868358838938e-03 2.244180696335242378e-02 7.974001139636613389e-02 2.583481292371747062e-01 9.425385621298620897e-01 1.191241605587461782e-06 6.724591543672734197e-05 3.613979574233661292e-04 6.027471608889295278e-03 6.241902642602563389e-02 8.926319894655390837e-04 1.064359659019630325e-02 3.077012948217892202e-02 9.414607595554037867e-02 3.932202236493122505e-01 3.265978868358838938e-03 2.244180696335242378e-02 7.974001139636613389e-02 2.583481292371747062e-01 9.425385621298620897e-01 1.191241605587461782e-06 6.724591543672734197e-05 3.613979574233661292e-04 6.027471608889295278e-03 6.241902642602563389e-02 8.926319894655390837e-04 1.064359659019630325e-02 3.077012948217892202e-02 9.414607595554037867e-02 3.932202236493122505e-01
1.050000000000000000e+04 1.480236951869821471e-03 2.229313780615816906e-02 8.027850266716558825e-02 2.574536966672122951e-01 9.407473397373311563e-01 6.246033096928503740e-06 2.975038887295933171e-08 2.706845010421609255e-04 6.120059481649176014e-03 6.249107632620696379e-02 1.031210804516955945e-03 1.006586332733459821e-02 3.046146161639002800e-02 9.507407661890013295e-02 3.954381732991217313e-01 1.480236951869821471e-03 2.229313780615816906e-02 8.027850266716558825e-02 2.574536966672122951e-01 9.407473397373311563e-01 6.246033096928503740e-06 2.975038887295933171e-08 2.706845010421609255e-04 6.120059481649176014e-03 6.249107632620696379e-02 1.031210804516955945e-03 1.006586332733459821e-02 3.046146161639002800e-02 9.507407661890013295e-02 3.954381732991217313e-01
