0 [0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00]
700 [5.14e-01, 3.40e-05, 3.97e-01, 2.31e-05, 2.99e-01, 1.25e-05, 1.16e-01, 4.51e-04, 1.05e-04, 6.30e-04, 4.86e-05, 5.75e-04]
1400 [4.94e-01, 7.05e-05, 1.76e-01, 6.37e-03, 1.88e-04, 9.39e-05, 2.68e-04, 7.32e-05, 2.72e-04, 1.76e-03, 6.45e-04, 1.97e-03]
2100 [3.45e-01, 2.00e-04, 2.65e-04, 4.48e-03, 7.68e-04, 2.04e-04, 1.10e-03, 1.09e-04, 6.31e-04, 2.22e-03, 5.58e-04, 2.77e-03]
2800 [2.49e-01, 1.57e-04, 4.55e-05, 6.48e-03, 6.06e-05, 2.30e-04, 1.26e-04, 1.88e-04, 7.46e-04, 2.59e-03, 5.57e-04, 4.61e-03]
3500 [1.57e-01, 7.71e-04, 2.29e-04, 5.30e-03, 2.10e-04, 1.94e-04, 4.72e-04, 2.39e-04, 7.15e-04, 3.30e-03, 5.58e-04, 5.04e-03]
4200 [9.82e-02, 1.00e-03, 1.27e-05, 5.59e-03, 3.38e-05, 1.65e-04, 2.53e-04, 2.66e-04, 6.25e-04, 3.65e-03, 5.29e-04, 5.08e-03]
4900 [6.71e-02, 1.08e-04, 9.39e-04, 4.40e-03, 8.68e-04, 3.94e-04, 5.54e-05, 3.45e-04, 5.75e-04, 3.72e-03, 5.06e-04, 4.80e-03]
5600 [4.20e-02, 1.39e-03, 7.61e-04, 4.80e-03, 8.00e-04, 2.11e-04, 1.83e-04, 3.50e-04, 5.53e-04, 3.93e-03, 4.91e-04, 4.66e-03]
6300 [2.99e-02, 6.42e-03, 9.51e-05, 3.87e-03, 2.51e-06, 4.13e-04, 6.20e-04, 6.16e-05, 5.44e-04, 4.23e-03, 4.83e-04, 4.23e-03]
7000 [2.47e-02, 1.11e-02, 3.65e-05, 2.13e-03, 4.97e-06, 3.67e-04, 4.49e-04, 1.25e-04, 5.22e-04, 4.48e-03, 4.73e-04, 3.66e-03]
7700 [2.15e-02, 1.09e-02, 1.20e-03, 4.77e-04, 1.27e-03, 2.91e-04, 3.63e-04, 3.58e-04, 4.98e-04, 4.37e-03, 4.75e-04, 3.30e-03]
8400 [1.90e-02, 1.08e-02, 1.51e-03, 2.19e-04, 1.53e-03, 3.30e-04, 3.68e-04, 2.70e-04, 4.73e-04, 4.31e-03, 4.79e-04, 2.97e-03]
9100 [1.56e-02, 1.14e-02, 4.54e-04, 8.12e-04, 5.88e-04, 1.62e-04, 4.29e-04, 4.34e-05, 4.65e-04, 4.35e-03, 4.85e-04, 3.31e-03]
9800 [1.56e-02, 1.05e-02, 1.42e-03, 8.43e-05, 1.33e-03, 1.31e-04, 4.34e-04, 2.11e-04, 4.64e-04, 4.11e-03, 4.96e-04, 3.14e-03]
10500 [1.25e-02, 1.23e-02, 1.74e-04, 1.33e-03, 2.86e-04, 2.46e-04, 2.12e-04, 7.23e-05, 4.73e-04, 4.34e-03, 4.97e-04, 3.24e-03]
11200 [1.21e-02, 1.18e-02, 3.83e-04, 9.12e-04, 3.69e-04, 1.21e-04, 4.56e-04, 2.03e-05, 4.71e-04, 4.34e-03, 4.93e-04, 3.30e-03]
11900 [1.33e-02, 1.06e-02, 1.66e-03, 7.60e-05, 1.56e-03, 2.03e-04, 1.56e-04, 2.53e-04, 4.77e-04, 3.97e-03, 5.01e-04, 3.16e-03]
12600 [1.05e-02, 1.28e-02, 1.29e-04, 1.52e-03, 6.65e-05, 2.08e-04, 1.50e-04, 4.68e-05, 4.85e-04, 4.38e-03, 5.04e-04, 3.26e-03]
13300 [1.04e-02, 1.29e-02, 2.35e-04, 1.41e-03, 1.59e-04, 1.75e-04, 2.02e-04, 4.66e-05, 4.89e-04, 4.35e-03, 5.05e-04, 3.27e-03]
14000 [1.05e-02, 1.33e-02, 2.15e-04, 1.55e-03, 2.72e-04, 1.57e-04, 3.13e-05, 2.58e-04, 4.94e-04, 4.28e-03, 5.03e-04, 3.32e-03]
14700 [1.03e-02, 1.29e-02, 1.12e-04, 1.07e-03, 2.15e-04, 3.93e-06, 2.88e-04, 4.44e-05, 5.00e-04, 4.31e-03, 5.06e-04, 3.31e-03]
15400 [1.02e-02, 1.30e-02, 9.67e-05, 1.61e-03, 6.61e-05, 1.07e-04, 2.66e-05, 9.43e-05, 4.98e-04, 4.31e-03, 5.03e-04, 3.46e-03]
16100 [1.04e-02, 1.29e-02, 5.42e-05, 2.12e-03, 1.54e-05, 1.31e-04, 2.81e-06, 2.00e-04, 4.82e-04, 4.15e-03, 5.06e-04, 3.48e-03]
16800 [1.06e-02, 1.33e-02, 2.66e-05, 1.69e-03, 6.13e-05, 6.69e-06, 2.04e-04, 1.13e-04, 5.03e-04, 4.31e-03, 4.97e-04, 3.46e-03]
17500 [1.15e-02, 1.01e-02, 6.35e-04, 3.26e-04, 4.43e-04, 6.38e-05, 5.55e-04, 5.32e-05, 4.89e-04, 4.06e-03, 5.06e-04, 3.24e-03]
18200 [1.26e-02, 1.10e-02, 8.93e-04, 1.48e-04, 7.90e-04, 2.26e-05, 1.82e-04, 1.05e-04, 4.96e-04, 4.11e-03, 5.00e-04, 3.18e-03]
18900 [1.20e-02, 1.29e-02, 8.31e-04, 8.74e-04, 7.93e-04, 3.62e-04, 2.97e-04, 3.75e-04, 5.01e-04, 4.14e-03, 4.99e-04, 3.36e-03]
19600 [1.37e-02, 1.08e-02, 2.06e-03, 2.20e-05, 1.93e-03, 3.13e-04, 5.06e-04, 2.93e-04, 4.95e-04, 3.90e-03, 5.00e-04, 3.29e-03]
20300 [1.13e-02, 1.29e-02, 1.59e-04, 1.63e-03, 2.19e-04, 2.30e-04, 3.14e-04, 4.78e-05, 5.04e-04, 4.31e-03, 5.07e-04, 3.39e-03]
21000 [1.17e-02, 1.33e-02, 2.43e-04, 1.52e-03, 1.73e-04, 2.13e-04, 7.71e-05, 2.49e-04, 5.02e-04, 4.24e-03, 5.01e-04, 3.33e-03]
21700 [1.17e-02, 1.31e-02, 1.90e-04, 1.58e-03, 1.74e-04, 2.13e-04, 2.80e-04, 6.91e-05, 5.03e-04, 4.30e-03, 5.06e-04, 3.41e-03]
