# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 6.606034576270405356e-01 2.499000386397428386e+00 1.178042088343376342e-02 7.290004999130686447e-02 1.591764279331983666e-04 2.963803620562993971e-02 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.621326154944451703e-02 2.323814126546926706e-01 5.601641251955254489e-03 5.832486067711879496e-01 4.002588782332798245e-01 7.486063305920311883e-01 6.606034576270405356e-01 2.499000386397428386e+00 1.178042088343376342e-02 7.290004999130686447e-02 1.591764279331983666e-04 2.963803620562993971e-02 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.621326154944451703e-02 2.323814126546926706e-01 5.601641251955254489e-03 5.832486067711879496e-01 4.002588782332798245e-01 7.486063305920311883e-01
5.000000000000000000e+01 6.053998844094347909e-03 1.891217067821180471e-03 1.695394973814964672e-04 1.720147561458292018e-04 5.622826823039948462e-05 3.903215617101306036e-05 6.339588336067191387e-04 5.421642566456432360e-05 1.178958967936689293e-04 1.626369143156002365e-03 8.341781733404186872e-05 9.854774332655768555e-05 8.713356558828825454e-03 4.964422114360584823e-04 5.784985223580437451e-04 7.254309728764422741e-04 1.298506189994714025e-03 1.979816905953248366e-04 6.053998844094347909e-03 1.891217067821180471e-03 1.695394973814964672e-04 1.720147561458292018e-04 5.622826823039948462e-05 3.903215617101306036e-05 6.339588336067191387e-04 5.421642566456432360e-05 1.178958967936689293e-04 1.626369143156002365e-03 8.341781733404186872e-05 9.854774332655768555e-05 8.713356558828825454e-03 4.964422114360584823e-04 5.784985223580437451e-04 7.254309728764422741e-04 1.298506189994714025e-03 1.979816905953248366e-04
1.000000000000000000e+02 7.825057184106582256e-03 2.064022323169568789e-03 1.603263211416663969e-04 2.786877798553773545e-05 3.148983240726213378e-05 1.997434726936667354e-05 5.757410136124906401e-04 1.335404996887913503e-05 3.933141852341402844e-06 8.889907498851579409e-05 1.637834549341261105e-05 3.799236706060412442e-06 3.012560620878598598e-03 6.359465785834678923e-04 1.360459889827906298e-04 2.770794932010727635e-04 2.182204698561871278e-05 2.354692754878857095e-05 7.825057184106582256e-03 2.064022323169568789e-03 1.603263211416663969e-04 2.786877798553773545e-05 3.148983240726213378e-05 1.997434726936667354e-05 5.757410136124906401e-04 1.335404996887913503e-05 3.933141852341402844e-06 8.889907498851579409e-05 1.637834549341261105e-05 3.799236706060412442e-06 3.012560620878598598e-03 6.359465785834678923e-04 1.360459889827906298e-04 2.770794932010727635e-04 2.182204698561871278e-05 2.354692754878857095e-05
1.500000000000000000e+02 7.169888637469406384e-03 2.284919624583843251e-03 1.388921168485683080e-04 2.067907688823483644e-05 6.213097308743268364e-05 1.450434964735272271e-05 5.251975854982574412e-04 7.756299060867141663e-06 7.065041105100969336e-06 8.846817365879277055e-05 6.874075685593912569e-07 2.727188775823083164e-08 2.822764783193980765e-03 5.598233733356015656e-04 1.898037583494037797e-04 2.585681854743726040e-04 2.057677980168291012e-05 1.467223923006796857e-05 7.169888637469406384e-03 2.284919624583843251e-03 1.388921168485683080e-04 2.067907688823483644e-05 6.213097308743268364e-05 1.450434964735272271e-05 5.251975854982574412e-04 7.756299060867141663e-06 7.065041105100969336e-06 8.846817365879277055e-05 6.874075685593912569e-07 2.727188775823083164e-08 2.822764783193980765e-03 5.598233733356015656e-04 1.898037583494037797e-04 2.585681854743726040e-04 2.057677980168291012e-05 1.467223923006796857e-05
2.000000000000000000e+02 6.661031251813319745e-03 2.486868983797128983e-03 1.211378082448314440e-04 1.698380871275871639e-05 8.280045104820320213e-05 8.949327684483766843e-06 4.824728062926884973e-04 4.982178616362703595e-06 6.329266847494441322e-06 9.880888934852572467e-05 2.038197883518084443e-07 1.448001306492476320e-08 2.621787857293696958e-03 4.999797574017600214e-04 2.139204714838938224e-04 2.832006889377307020e-04 1.513479665791291810e-05 8.401531499165271338e-06 6.661031251813319745e-03 2.486868983797128983e-03 1.211378082448314440e-04 1.698380871275871639e-05 8.280045104820320213e-05 8.949327684483766843e-06 4.824728062926884973e-04 4.982178616362703595e-06 6.329266847494441322e-06 9.880888934852572467e-05 2.038197883518084443e-07 1.448001306492476320e-08 2.621787857293696958e-03 4.999797574017600214e-04 2.139204714838938224e-04 2.832006889377307020e-04 1.513479665791291810e-05 8.401531499165271338e-06
2.500000000000000000e+02 6.233802920536438835e-03 2.647014709948511488e-03 1.023839300271117589e-04 1.359865274006466420e-05 9.644116838975780608e-05 5.145176462019394351e-06 4.482444092542254383e-04 3.443255584664955544e-06 7.649791439358056050e-06 1.053129084605562498e-04 1.536905161685318832e-07 8.359662057373500275e-09 2.445037923352667494e-03 4.472149673846888794e-04 2.365934137507491868e-04 3.237543281140292098e-04 1.023376111639929995e-05 5.014145874880307106e-06 6.233802920536438835e-03 2.647014709948511488e-03 1.023839300271117589e-04 1.359865274006466420e-05 9.644116838975780608e-05 5.145176462019394351e-06 4.482444092542254383e-04 3.443255584664955544e-06 7.649791439358056050e-06 1.053129084605562498e-04 1.536905161685318832e-07 8.359662057373500275e-09 2.445037923352667494e-03 4.472149673846888794e-04 2.365934137507491868e-04 3.237543281140292098e-04 1.023376111639929995e-05 5.014145874880307106e-06
3.000000000000000000e+02 5.862195416546324943e-03 2.768443568531810811e-03 8.702246900694460383e-05 1.076150519634419100e-05 1.082668198530459497e-04 2.791154293176179211e-06 4.188679060183284628e-04 2.465814053361737928e-06 9.470808354839832790e-06 1.103065835265021940e-04 1.227371735942427021e-07 4.501726690434081497e-09 2.289242821275439075e-03 4.052189858175126325e-04 2.604779604875869870e-04 3.728681334826190502e-04 6.332355531802213338e-06 3.223824341558756767e-06 5.862195416546324943e-03 2.768443568531810811e-03 8.702246900694460383e-05 1.076150519634419100e-05 1.082668198530459497e-04 2.791154293176179211e-06 4.188679060183284628e-04 2.465814053361737928e-06 9.470808354839832790e-06 1.103065835265021940e-04 1.227371735942427021e-07 4.501726690434081497e-09 2.289242821275439075e-03 4.052189858175126325e-04 2.604779604875869870e-04 3.728681334826190502e-04 6.332355531802213338e-06 3.223824341558756767e-06
3.500000000000000000e+02 5.527123729345514644e-03 2.848480556927706232e-03 7.558970291120176231e-05 8.723804766873312087e-06 1.206215846184589585e-04 1.433683750088519451e-06 3.932292968990806097e-04 1.825073759623020791e-06 1.171561723234744439e-05 1.131158867713300085e-04 1.001476050106713191e-07 2.113542057474202550e-09 2.152074805761622269e-03 3.731179937965422504e-04 2.873940146153728292e-04 4.313505496106178629e-04 3.598125943092719714e-06 2.271644835427335422e-06 5.527123729345514644e-03 2.848480556927706232e-03 7.558970291120176231e-05 8.723804766873312087e-06 1.206215846184589585e-04 1.433683750088519451e-06 3.932292968990806097e-04 1.825073759623020791e-06 1.171561723234744439e-05 1.131158867713300085e-04 1.001476050106713191e-07 2.113542057474202550e-09 2.152074805761622269e-03 3.731179937965422504e-04 2.873940146153728292e-04 4.313505496106178629e-04 3.598125943092719714e-06 2.271644835427335422e-06
4.000000000000000000e+02 5.215239553301497487e-03 2.884140574851290148e-03 6.748569902809103515e-05 7.468607721786264584e-06 1.343352474418155120e-04 7.324860780139763384e-07 3.703956924578377945e-04 1.411447909499444072e-06 1.437727259747074617e-05 1.134300763363192541e-04 8.447137635303216538e-08 8.062370467720646508e-10 2.031232099555059078e-03 3.489676710210566396e-04 3.177461333776513070e-04 5.000350062716712443e-04 1.924574952265268218e-06 1.785370456326777971e-06 5.215239553301497487e-03 2.884140574851290148e-03 6.748569902809103515e-05 7.468607721786264584e-06 1.343352474418155120e-04 7.324860780139763384e-07 3.703956924578377945e-04 1.411447909499444072e-06 1.437727259747074617e-05 1.134300763363192541e-04 8.447137635303216538e-08 8.062370467720646508e-10 2.031232099555059078e-03 3.489676710210566396e-04 3.177461333776513070e-04 5.000350062716712443e-04 1.924574952265268218e-06 1.785370456326777971e-06
4.500000000000000000e+02 4.916356844272657192e-03 2.873766230290601079e-03 6.191336307776697712e-05 6.785720463867864349e-06 1.497811987722550385e-04 4.693575494736194436e-07 3.495255773545547884e-04 1.156103846533798480e-06 1.745544136007445239e-05 1.112271200224837974e-04 7.345259154882229401e-08 1.859173058945051830e-10 1.924416899714630896e-03 3.307289582235596582e-04 3.513052899867834993e-04 5.796155002670546827e-04 1.039837526068456089e-06 1.572067998914836358e-06 4.916356844272657192e-03 2.873766230290601079e-03 6.191336307776697712e-05 6.785720463867864349e-06 1.497811987722550385e-04 4.693575494736194436e-07 3.495255773545547884e-04 1.156103846533798480e-06 1.745544136007445239e-05 1.112271200224837974e-04 7.345259154882229401e-08 1.859173058945051830e-10 1.924416899714630896e-03 3.307289582235596582e-04 3.513052899867834993e-04 5.796155002670546827e-04 1.039837526068456089e-06 1.572067998914836358e-06
