# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 1.806309368401963532e-03 5.627627424838047183e-03 2.544873915608398141e-04 1.000000000000000000e+00 2.250000000000000000e+00 2.250000000000000000e+00 6.218492321445708709e-02 1.586578348569380181e-01 4.255757368306113619e+00 1.806309368401963532e-03 5.627627424838047183e-03 2.544873915608398141e-04 1.000000000000000000e+00 2.250000000000000000e+00 2.250000000000000000e+00 6.218492321445708709e-02 1.586578348569380181e-01 4.255757368306113619e+00
7.000000000000000000e+02 1.410812036072543177e-03 9.225804972890803285e-03 1.382565600418137614e-03 1.942814605958417460e-04 9.102374575445309557e-04 1.033468354334890265e-04 1.801658321609676859e-03 1.083446890888347877e-02 7.811993802828921980e-04 1.410812036072543177e-03 9.225804972890803285e-03 1.382565600418137614e-03 1.942814605958417460e-04 9.102374575445309557e-04 1.033468354334890265e-04 1.801658321609676859e-03 1.083446890888347877e-02 7.811993802828921980e-04
1.400000000000000000e+03 1.046921375205519134e-03 6.083515643338401925e-03 1.001011265597168609e-03 6.792597457099405300e-05 3.243893345679335388e-04 1.013622004523314333e-04 9.082695729983224697e-04 4.246967585044110309e-03 8.334427703311615915e-04 1.046921375205519134e-03 6.083515643338401925e-03 1.001011265597168609e-03 6.792597457099405300e-05 3.243893345679335388e-04 1.013622004523314333e-04 9.082695729983224697e-04 4.246967585044110309e-03 8.334427703311615915e-04
2.100000000000000000e+03 5.692720172990552076e-04 3.625634578159982538e-03 6.832136863952851255e-04 3.096863135012304578e-05 1.342862206598612138e-04 8.550572711518547358e-05 6.230012664006169326e-04 1.938907620657450695e-03 8.006818931690703068e-04 5.692720172990552076e-04 3.625634578159982538e-03 6.832136863952851255e-04 3.096863135012304578e-05 1.342862206598612138e-04 8.550572711518547358e-05 6.230012664006169326e-04 1.938907620657450695e-03 8.006818931690703068e-04
2.800000000000000000e+03 2.398233540006445370e-04 1.598876363749532174e-03 3.537312345604039015e-04 1.730582806596577005e-05 4.450343146263995947e-05 5.150278624732856480e-05 5.765452968159132411e-04 8.105202883593927996e-04 5.372241961038090726e-04 2.398233540006445370e-04 1.598876363749532174e-03 3.537312345604039015e-04 1.730582806596577005e-05 4.450343146263995947e-05 5.150278624732856480e-05 5.765452968159132411e-04 8.105202883593927996e-04 5.372241961038090726e-04
3.500000000000000000e+03 1.125688801549355170e-04 6.206000334960095829e-04 1.344613180677025461e-04 1.154497184959146389e-05 1.241358040618413427e-05 1.992984761205525925e-05 5.963344900196849985e-04 3.391082530281305861e-04 2.714402930530322700e-04 1.125688801549355170e-04 6.206000334960095829e-04 1.344613180677025461e-04 1.154497184959146389e-05 1.241358040618413427e-05 1.992984761205525925e-05 5.963344900196849985e-04 3.391082530281305861e-04 2.714402930530322700e-04
4.200000000000000000e+03 9.928438791166400610e-05 3.597915040801390510e-04 5.358678897557670948e-05 8.890484865380214764e-06 4.137567428579984634e-06 5.645698374787891659e-06 6.396156621060160178e-04 1.730050873159829229e-04 1.245491578985146873e-04 9.928438791166400610e-05 3.597915040801390510e-04 5.358678897557670948e-05 8.890484865380214764e-06 4.137567428579984634e-06 5.645698374787891659e-06 6.396156621060160178e-04 1.730050873159829229e-04 1.245491578985146873e-04
4.900000000000000000e+03 1.103909644390271263e-04 2.848050969787860125e-04 3.069546931158765582e-05 7.853750339065556583e-06 2.077826739550701377e-06 1.767136371207480189e-06 6.560858289444637887e-04 1.121505099021805258e-04 7.396119496520290964e-05 1.103909644390271263e-04 2.848050969787860125e-04 3.069546931158765582e-05 7.853750339065556583e-06 2.077826739550701377e-06 1.767136371207480189e-06 6.560858289444637887e-04 1.121505099021805258e-04 7.396119496520290964e-05
5.600000000000000000e+03 1.140133352805294218e-04 2.369241437868344459e-04 1.962818627040709412e-05 7.873776166125329585e-06 1.288545549444323184e-06 8.476340978742229824e-07 6.301043481038958978e-04 8.001584849375019436e-05 6.133130106393684157e-05 1.140133352805294218e-04 2.369241437868344459e-04 1.962818627040709412e-05 7.873776166125329585e-06 1.288545549444323184e-06 8.476340978742229824e-07 6.301043481038958978e-04 8.001584849375019436e-05 6.133130106393684157e-05
6.300000000000000000e+03 1.169412964457089540e-04 1.983811520128149031e-04 1.398335203568304270e-05 8.612280949369105550e-06 7.516134794984805957e-07 5.870377235130057095e-07 5.557415119341154374e-04 5.119925271048024327e-05 5.291959559131347718e-05 1.169412964457089540e-04 1.983811520128149031e-04 1.398335203568304270e-05 8.612280949369105550e-06 7.516134794984805957e-07 5.870377235130057095e-07 5.557415119341154374e-04 5.119925271048024327e-05 5.291959559131347718e-05
