0 [0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00]
700 [2.27e-04, 8.40e-04, 7.96e-01, 4.25e-01, 5.82e-04, 2.19e-01]
1400 [1.84e-04, 4.48e-04, 1.12e+00, 7.62e-01, 3.87e-04, 2.75e-01]
2100 [5.15e-05, 4.06e-04, 1.27e+00, 1.00e+00, 2.93e-04, 3.43e-01]
2800 [5.28e-05, 2.54e-04, 1.32e+00, 1.12e+00, 2.30e-04, 4.81e-01]
3500 [8.40e-05, 1.78e-04, 1.42e+00, 1.09e+00, 2.22e-04, 6.53e-01]
4200 [9.13e-05, 1.39e-04, 1.52e+00, 9.96e-01, 2.67e-04, 7.94e-01]
4900 [8.13e-05, 3.09e-03, 1.55e+00, 9.41e-01, 3.42e-04, 8.70e-01]
5600 [9.96e-05, 8.33e-03, 1.55e+00, 9.30e-01, 4.01e-04, 9.02e-01]
6300 [1.70e-04, 1.98e-02, 1.50e+00, 9.38e-01, 3.95e-04, 9.21e-01]
7000 [3.92e-04, 4.20e-02, 1.41e+00, 9.57e-01, 3.06e-04, 9.47e-01]
7700 [4.99e-04, 6.06e-02, 1.35e+00, 9.60e-01, 1.31e-04, 9.75e-01]
8400 [4.78e-04, 7.54e-02, 1.32e+00, 9.63e-01, 4.37e-05, 9.91e-01]
9100 [4.64e-04, 8.87e-02, 1.30e+00, 9.67e-01, 6.48e-05, 1.00e+00]
9800 [4.76e-04, 1.01e-01, 1.28e+00, 9.70e-01, 6.18e-05, 1.01e+00]
10500 [3.88e-04, 1.11e-01, 1.27e+00, 9.72e-01, 1.42e-04, 1.01e+00]
11200 [4.17e-04, 1.21e-01, 1.26e+00, 9.74e-01, 1.42e-04, 1.01e+00]
11900 [3.88e-04, 1.29e-01, 1.25e+00, 9.75e-01, 6.98e-05, 1.01e+00]
12600 [3.46e-04, 1.36e-01, 1.25e+00, 9.76e-01, 1.27e-04, 1.01e+00]
13300 [3.84e-04, 1.42e-01, 1.24e+00, 9.76e-01, 6.39e-05, 1.01e+00]
14000 [4.51e-04, 1.47e-01, 1.24e+00, 9.76e-01, 1.17e-04, 1.01e+00]
14700 [4.03e-04, 1.54e-01, 1.24e+00, 9.76e-01, 1.33e-04, 1.01e+00]
15400 [4.68e-04, 1.62e-01, 1.23e+00, 9.76e-01, 8.21e-05, 1.01e+00]
16100 [3.06e-04, 1.72e-01, 1.22e+00, 9.76e-01, 1.21e-04, 1.01e+00]
16800 [3.85e-04, 1.85e-01, 1.22e+00, 9.77e-01, 5.57e-05, 1.01e+00]
17500 [2.86e-04, 2.02e-01, 1.20e+00, 9.79e-01, 8.21e-05, 1.01e+00]
18200 [3.97e-04, 2.24e-01, 1.19e+00, 9.81e-01, 6.64e-05, 1.01e+00]
18900 [2.79e-04, 2.49e-01, 1.18e+00, 9.84e-01, 5.93e-05, 1.01e+00]
19600 [2.04e-04, 2.74e-01, 1.16e+00, 9.87e-01, 7.08e-05, 1.01e+00]
20300 [3.00e-04, 2.97e-01, 1.15e+00, 9.88e-01, 5.32e-05, 1.01e+00]
21000 [1.77e-04, 3.17e-01, 1.15e+00, 9.88e-01, 1.36e-04, 1.01e+00]
21700 [1.18e-04, 3.36e-01, 1.14e+00, 9.87e-01, 1.22e-04, 1.01e+00]
22400 [2.47e-04, 3.55e-01, 1.13e+00, 9.87e-01, 7.54e-05, 1.01e+00]
23100 [1.37e-04, 3.73e-01, 1.13e+00, 9.87e-01, 1.25e-04, 1.01e+00]
23800 [2.25e-04, 3.91e-01, 1.12e+00, 9.87e-01, 6.49e-05, 1.00e+00]
24500 [5.28e-05, 4.09e-01, 1.12e+00, 9.88e-01, 9.70e-05, 1.00e+00]
25200 [6.33e-05, 4.27e-01, 1.11e+00, 9.88e-01, 1.12e-04, 1.00e+00]
