84000 [2.70e-05, 1.81e-02, 1.79e-05, 4.75e-05, 1.84e-02, 5.00e-05, 2.37e-05, 4.95e-05, 5.05e-05, 4.52e-03, 5.07e-05, 3.06e-03]
87000 [1.04e-05, 1.81e-02, 2.23e-07, 5.08e-05, 1.84e-02, 5.10e-05, 5.79e-06, 5.05e-05, 5.04e-05, 4.52e-03, 5.05e-05, 3.06e-03]
90000 [9.18e-06, 1.81e-02, 7.98e-07, 5.10e-05, 1.84e-02, 5.08e-05, 5.36e-06, 5.03e-05, 5.00e-05, 4.53e-03, 5.00e-05, 3.06e-03]
93000 [2.76e-05, 1.81e-02, 2.07e-05, 4.61e-05, 1.85e-02, 4.94e-05, 2.61e-05, 4.96e-05, 5.01e-05, 4.52e-03, 5.01e-05, 3.06e-03]
96000 [2.34e-05, 1.81e-02, 1.64e-05, 4.73e-05, 1.85e-02, 4.99e-05, 2.30e-05, 4.96e-05, 4.97e-05, 4.53e-03, 4.95e-05, 3.07e-03]
99000 [1.82e-05, 1.81e-02, 1.36e-05, 4.84e-05, 1.86e-02, 5.00e-05, 2.17e-05, 4.98e-05, 5.00e-05, 4.53e-03, 4.99e-05, 3.07e-03]
102000 [1.47e-05, 1.81e-02, 1.19e-05, 4.96e-05, 1.86e-02, 5.02e-05, 2.07e-05, 4.99e-05, 4.98e-05, 4.54e-03, 4.95e-05, 3.07e-03]
105000 [8.60e-06, 1.81e-02, 9.23e-06, 4.76e-05, 1.86e-02, 5.00e-05, 2.00e-05, 5.00e-05, 5.01e-05, 4.55e-03, 5.01e-05, 3.07e-03]
108000 [5.10e-06, 1.81e-02, 3.72e-06, 5.09e-05, 1.85e-02, 5.06e-05, 1.33e-05, 5.05e-05, 5.00e-05, 4.56e-03, 5.00e-05, 3.07e-03]
111000 [4.58e-06, 1.81e-02, 6.94e-06, 4.96e-05, 1.83e-02, 5.04e-05, 1.20e-05, 5.04e-05, 4.99e-05, 4.56e-03, 5.00e-05, 3.06e-03]
114000 [2.25e-05, 1.80e-02, 2.22e-05, 4.52e-05, 1.81e-02, 4.93e-05, 2.21e-05, 4.95e-05, 5.01e-05, 4.55e-03, 5.02e-05, 3.05e-03]
117000 [7.63e-06, 1.73e-02, 2.74e-05, 3.53e-05, 1.48e-02, 4.32e-05, 8.53e-05, 4.36e-05, 4.57e-05, 4.51e-03, 4.87e-05, 2.97e-03]
120000 [2.32e-02, 1.77e-02, 5.41e-05, 1.29e-05, 5.34e-05, 1.06e-04, 6.27e-05, 2.93e-05, 2.67e-02, 1.81e-02, 3.18e-02, 3.04e-02]
123000 [2.86e-02, 1.97e-02, 3.63e-05, 7.45e-06, 2.67e-05, 1.83e-05, 3.53e-05, 3.45e-05, 2.57e-02, 1.82e-02, 7.35e-02, 6.13e-02]
126000 [2.57e-02, 1.95e-02, 2.23e-05, 4.78e-05, 2.26e-03, 5.09e-05, 4.14e-05, 5.01e-05, 2.61e-02, 1.84e-02, 8.45e-02, 6.98e-02]
129000 [1.94e-02, 1.95e-02, 1.56e-05, 4.04e-05, 7.09e-03, 4.50e-05, 4.15e-05, 4.75e-05, 2.60e-02, 1.84e-02, 8.56e-02, 7.07e-02]
132000 [1.71e-02, 1.95e-02, 1.90e-05, 4.28e-05, 8.91e-03, 4.65e-05, 3.44e-05, 4.86e-05, 2.59e-02, 1.84e-02, 8.60e-02, 7.10e-02]
135000 [1.09e-02, 2.01e-02, 1.03e-03, 1.77e-05, 3.83e-03, 1.11e-05, 5.76e-06, 1.66e-05, 1.77e-02, 1.44e-02, 9.07e-02, 7.50e-02]
138000 [1.75e-02, 1.97e-02, 3.56e-03, 2.63e-05, 6.34e-03, 3.83e-05, 2.73e-06, 4.31e-05, 2.22e-02, 1.66e-02, 9.50e-02, 7.74e-02]
141000 [2.06e-02, 1.95e-02, 2.05e-05, 4.80e-05, 8.25e-03, 5.29e-05, 1.48e-05, 5.16e-05, 2.55e-02, 1.81e-02, 9.49e-02, 7.75e-02]
144000 [1.95e-02, 1.94e-02, 2.33e-03, 1.32e-05, 6.59e-03, 3.52e-05, 1.06e-04, 3.49e-05, 2.62e-02, 1.83e-02, 9.94e-02, 8.07e-02]
